TIMESTAMP,NODL_OPEN_PRICE_USD,NODL_HIGH_PRICE_USD,NODL_LOW_PRICE_USD,NODL_CLOSE_PRICE_USD,NODL_VOLUME_USD,NODL_DIVIDENDS_USD,NODL_STOCK_SPLITS_USD
2022-08-26 00:00:00+00:00,0.018712999299168587,0.01882600039243698,0.006312999874353409,0.007350000087171793,7772203,0.0,0.0
2022-08-27 00:00:00+00:00,0.00737799983471632,0.009693000465631485,0.006442999932914972,0.007306000217795372,3338645,0.0,0.0
2022-08-28 00:00:00+00:00,0.007306000217795372,0.008403000421822071,0.007048000115901232,0.0070569999516010284,1447848,0.0,0.0
2022-08-29 00:00:00+00:00,0.0070569999516010284,0.008255000226199627,0.007040000054985285,0.0074339997954666615,1196408,0.0,0.0
2022-08-30 00:00:00+00:00,0.007430000230669975,0.007455000188201666,0.006682999897748232,0.006705999840050936,1220970,0.0,0.0
2022-08-31 00:00:00+00:00,0.006705999840050936,0.007224000059068203,0.005644999910145998,0.00595200015231967,1298294,0.0,0.0
2022-09-01 00:00:00+00:00,0.005942999850958586,0.006211999803781509,0.004654999822378159,0.005530000198632479,1524711,0.0,0.0
2022-09-02 00:00:00+00:00,0.005530999973416328,0.007757999934256077,0.0050119999796152115,0.007249999791383743,1053641,0.0,0.0
2022-09-03 00:00:00+00:00,0.007249999791383743,0.007546000182628632,0.006031999830156565,0.006244999822229147,672763,0.0,0.0
2022-09-04 00:00:00+00:00,0.006244999822229147,0.006300999782979488,0.005826999898999929,0.00585100008174777,1252557,0.0,0.0
2022-09-05 00:00:00+00:00,0.0058479998260736465,0.006031000055372715,0.005547999870032072,0.0059899999760091305,1221355,0.0,0.0
2022-09-06 00:00:00+00:00,0.005989000201225281,0.006453999783843756,0.0052629997953772545,0.005392999853938818,1442997,0.0,0.0
2022-09-07 00:00:00+00:00,0.005392999853938818,0.005675999913364649,0.005284999962896109,0.005534000229090452,1256090,0.0,0.0
2022-09-08 00:00:00+00:00,0.005530000198632479,0.005636000074446201,0.005311000160872936,0.005497000180184841,1273189,0.0,0.0
2022-09-09 00:00:00+00:00,0.005499000195413828,0.006074999924749136,0.005382999777793884,0.0059009999968111515,1352241,0.0,0.0
2022-09-10 00:00:00+00:00,0.005898999981582165,0.007180999964475632,0.005888000130653381,0.00648899981752038,1491241,0.0,0.0
2022-09-11 00:00:00+00:00,0.006492000073194504,0.0068350001238286495,0.006322000175714493,0.006821999792009592,1283008,0.0,0.0
2022-09-12 00:00:00+00:00,0.006823000032454729,0.008356999605894089,0.006275999825447798,0.007075000088661909,1421681,0.0,0.0
2022-09-13 00:00:00+00:00,0.007071000058203936,0.0076779997907578945,0.006027999799698591,0.006831000093370676,1104706,0.0,0.0
2022-09-14 00:00:00+00:00,0.00622300012037158,0.007191999815404415,0.006198999937623739,0.006513000000268221,1419573,0.0,0.0
2022-09-15 00:00:00+00:00,0.006512000225484371,0.007650999817997217,0.0061090001836419106,0.00636200001463294,1295511,0.0,0.0
2022-09-16 00:00:00+00:00,0.00636200001463294,0.006486999802291393,0.005969999823719263,0.006062000058591366,759491,0.0,0.0
2022-09-17 00:00:00+00:00,0.006060000043362379,0.006899999920278788,0.0060350000858306885,0.00622900016605854,1462047,0.0,0.0
2022-09-18 00:00:00+00:00,0.006225999910384417,0.006591999903321266,0.006031999830156565,0.006045999936759472,1327381,0.0,0.0
2022-09-19 00:00:00+00:00,0.006043999921530485,0.006353999953716993,0.005791000090539455,0.005903999786823988,1448262,0.0,0.0
2022-09-20 00:00:00+00:00,0.005907000042498112,0.006124999839812517,0.0055680000223219395,0.0057390001602470875,1388075,0.0,0.0
2022-09-21 00:00:00+00:00,0.005739999935030937,0.005743999965488911,0.0046259998343884945,0.005020999815315008,1420825,0.0,0.0
2022-09-22 00:00:00+00:00,0.005018000025302172,0.005080000031739473,0.004505000077188015,0.004976999945938587,1551779,0.0,0.0
2022-09-23 00:00:00+00:00,0.004980999976396561,0.005053999833762646,0.004712999798357487,0.004898000042885542,1420537,0.0,0.0
2022-09-24 00:00:00+00:00,0.004894999787211418,0.005113999824970961,0.004889000207185745,0.004989999812096357,1358808,0.0,0.0
2022-09-25 00:00:00+00:00,0.004987999796867371,0.005055000074207783,0.004803000018000603,0.005011000204831362,1409692,0.0,0.0
2022-09-26 00:00:00+00:00,0.0050119999796152115,0.005038000177592039,0.004569999873638153,0.004846999887377024,1142778,0.0,0.0
2022-09-27 00:00:00+00:00,0.004844000097364187,0.005036000162363052,0.004612000193446875,0.004621000029146671,880275,0.0,0.0
2022-09-28 00:00:00+00:00,0.0046339998953044415,0.004790999926626682,0.00444599986076355,0.004639000166207552,1536541,0.0,0.0
2022-09-29 00:00:00+00:00,0.004652999807149172,0.004668000154197216,0.004191000014543533,0.004315000027418137,1430850,0.0,0.0
2022-09-30 00:00:00+00:00,0.004315000027418137,0.004399000201374292,0.003920000046491623,0.004062999971210957,656220,0.0,0.0
2022-10-01 00:00:00+00:00,0.004062999971210957,0.004317999817430973,0.003739000065252185,0.003986999858170748,400923,0.0,0.0
2022-10-02 00:00:00+00:00,0.003986999858170748,0.004019000101834536,0.0035719999577850103,0.0035719999577850103,509918,0.0,0.0
2022-10-03 00:00:00+00:00,0.003573999973013997,0.0037690000608563423,0.0030849999748170376,0.0035649999044835567,1293418,0.0,0.0
2022-10-04 00:00:00+00:00,0.00356599991209805,0.0036810000892728567,0.0032909999135881662,0.003536999924108386,579463,0.0,0.0
2022-10-05 00:00:00+00:00,0.003536999924108386,0.0037400000728666782,0.003372000064700842,0.0034310000482946634,486334,0.0,0.0
2022-10-06 00:00:00+00:00,0.0034310000482946634,0.0037159998901188374,0.0033740000799298286,0.0034459999296814203,549061,0.0,0.0
2022-10-07 00:00:00+00:00,0.0034489999525249004,0.004157999996095896,0.0034409998916089535,0.0036979999858886003,725214,0.0,0.0
2022-10-08 00:00:00+00:00,0.0036979999858886003,0.003722999943420291,0.0034370000939816236,0.0036329999566078186,556869,0.0,0.0
2022-10-09 00:00:00+00:00,0.0036279999185353518,0.003696999978274107,0.0035089999437332153,0.0035780000034719706,1151577,0.0,0.0
2022-10-10 00:00:00+00:00,0.0035719999577850103,0.0035830000415444374,0.0034409998916089535,0.003484999993816018,1232911,0.0,0.0
2022-10-11 00:00:00+00:00,0.0034860000014305115,0.003504999913275242,0.0032919999212026596,0.0034290000330656767,1305891,0.0,0.0
2022-10-12 00:00:00+00:00,0.0034310000482946634,0.003570999950170517,0.003333000000566244,0.0035459999926388264,1011854,0.0,0.0
2022-10-13 00:00:00+00:00,0.0035379999317228794,0.0036830001045018435,0.0033829999156296253,0.0035180000122636557,1253141,0.0,0.0
2022-10-14 00:00:00+00:00,0.0035210000351071358,0.0037299999967217445,0.003409000113606453,0.0035180000122636557,1358620,0.0,0.0
2022-10-15 00:00:00+00:00,0.0035180000122636557,0.003531999886035919,0.0033939999993890524,0.0034680000972002745,901067,0.0,0.0
2022-10-16 00:00:00+00:00,0.003470999887213111,0.004978999961167574,0.003441999899223447,0.004064000211656094,1193910,0.0,0.0
2022-10-17 00:00:00+00:00,0.0040710000321269035,0.00419999985024333,0.0035600000992417336,0.003674000035971403,678397,0.0,0.0
2022-10-18 00:00:00+00:00,0.003625999903306365,0.003790999995544553,0.003625999903306365,0.0037640000227838755,676640,0.0,0.0
2022-10-19 00:00:00+00:00,0.0037700000684708357,0.0038030000869184732,0.0035860000643879175,0.003711000084877014,1501178,0.0,0.0
2022-10-20 00:00:00+00:00,0.003711000084877014,0.003742000088095665,0.003587000072002411,0.0036520001012831926,1513505,0.0,0.0
2022-10-21 00:00:00+00:00,0.003653000108897686,0.0037140001077204943,0.003613000037148595,0.0036150000523775816,1355851,0.0,0.0
2022-10-22 00:00:00+00:00,0.0036120000295341015,0.0037330000195652246,0.003604999976232648,0.0036700000055134296,1345439,0.0,0.0
