TIMESTAMP,LOVELY32095_OPEN_PRICE_USD,LOVELY32095_HIGH_PRICE_USD,LOVELY32095_LOW_PRICE_USD,LOVELY32095_CLOSE_PRICE_USD,LOVELY32095_VOLUME_USD,LOVELY32095_DIVIDENDS_USD,LOVELY32095_STOCK_SPLITS_USD
2024-07-04 00:00:00+00:00,0.025180000811815262,0.026226000860333443,0.02312299981713295,0.024589000269770622,271921,0.0,0.0
2024-07-05 00:00:00+00:00,0.0245789997279644,0.026931000873446465,0.019029999151825905,0.023792000487446785,681518,0.0,0.0
2024-07-06 00:00:00+00:00,0.023792000487446785,0.025716999545693398,0.022394999861717224,0.024133000522851944,2349195,0.0,0.0
2024-07-07 00:00:00+00:00,0.024133000522851944,0.02654300071299076,0.023593999445438385,0.025056999176740646,6445740,0.0,0.0
2024-07-08 00:00:00+00:00,0.025042999535799026,0.027292000129818916,0.0223580002784729,0.022748000919818878,5251119,0.0,0.0
2024-07-09 00:00:00+00:00,0.022780999541282654,0.02386399917304516,0.021594999358057976,0.02223600074648857,5806178,0.0,0.0
2024-07-10 00:00:00+00:00,0.02230300009250641,0.02691500075161457,0.02218399941921234,0.024723999202251434,4770868,0.0,0.0
2024-07-11 00:00:00+00:00,0.02460700087249279,0.026570999994874,0.02413499914109707,0.02413499914109707,7057470,0.0,0.0
2024-07-12 00:00:00+00:00,0.024171000346541405,0.025606999173760414,0.02335299924015999,0.024236999452114105,10837362,0.0,0.0
2024-07-13 00:00:00+00:00,0.02416899986565113,0.026820000261068344,0.023336000740528107,0.024929000064730644,14582449,0.0,0.0
2024-07-14 00:00:00+00:00,0.024901999160647392,0.025133000686764717,0.02341499924659729,0.023453999310731888,8867201,0.0,0.0
2024-07-15 00:00:00+00:00,0.023454999551177025,0.02413400076329708,0.023104000836610794,0.023382000625133514,8995982,0.0,0.0
2024-07-16 00:00:00+00:00,0.023358000442385674,0.025337999686598778,0.023029999807476997,0.024474000558257103,7579963,0.0,0.0
2024-07-17 00:00:00+00:00,0.024474000558257103,0.025123000144958496,0.024272000417113304,0.02480199933052063,8647658,0.0,0.0
2024-07-18 00:00:00+00:00,0.024803999811410904,0.02572000026702881,0.024188999086618423,0.024421000853180885,7279597,0.0,0.0
2024-07-19 00:00:00+00:00,0.024421000853180885,0.025002000853419304,0.02318600006401539,0.02353700064122677,6735595,0.0,0.0
2024-07-20 00:00:00+00:00,0.02353700064122677,0.024490000680088997,0.023344000801444054,0.023943999782204628,5420161,0.0,0.0
2024-07-21 00:00:00+00:00,0.023945000022649765,0.024139000102877617,0.023336999118328094,0.02384600043296814,8640287,0.0,0.0
2024-07-22 00:00:00+00:00,0.023948999121785164,0.02409300021827221,0.013067999854683876,0.014570999890565872,2913636,0.0,0.0
2024-07-23 00:00:00+00:00,0.014570999890565872,0.016466999426484108,0.013813000172376633,0.016022000461816788,974639,0.0,0.0
2024-07-24 00:00:00+00:00,0.016009999439120293,0.01631000079214573,0.014845999889075756,0.015018999576568604,2148897,0.0,0.0
2024-07-25 00:00:00+00:00,0.015034000389277935,0.015912000089883804,0.014144999906420708,0.01474899984896183,2098798,0.0,0.0
2024-07-26 00:00:00+00:00,0.01474899984896183,0.015405000187456608,0.014507000334560871,0.015065000392496586,2016669,0.0,0.0
2024-07-27 00:00:00+00:00,0.015049000270664692,0.016536999493837357,0.014732000418007374,0.016334999352693558,2308969,0.0,0.0
2024-07-28 00:00:00+00:00,0.016311999410390854,0.020193999633193016,0.016210999339818954,0.019895000383257866,2025422,0.0,0.0
2024-07-29 00:00:00+00:00,0.019897999241948128,0.020899999886751175,0.01924699917435646,0.019857000559568405,2047462,0.0,0.0
2024-07-30 00:00:00+00:00,0.019850999116897583,0.01988700032234192,0.013260000385344028,0.013766000047326088,2099155,0.0,0.0
2024-07-31 00:00:00+00:00,0.013766000047326088,0.014585999771952629,0.012613999657332897,0.013117000460624695,1573108,0.0,0.0
2024-08-01 00:00:00+00:00,0.013117000460624695,0.013438000343739986,0.012507000006735325,0.012807999737560749,2116241,0.0,0.0
2024-08-02 00:00:00+00:00,0.012738999910652637,0.013058999553322792,0.012513999827206135,0.01298299990594387,3475050,0.0,0.0
2024-08-03 00:00:00+00:00,0.01298999972641468,0.013012999668717384,0.011512000113725662,0.011518999934196472,3035319,0.0,0.0
2024-08-04 00:00:00+00:00,0.011528000235557556,0.011624000035226345,0.010259999893605709,0.010259999893605709,4872591,0.0,0.0
2024-08-05 00:00:00+00:00,0.010351000353693962,0.01070099975913763,0.008949999697506428,0.010383999906480312,2603345,0.0,0.0
2024-08-06 00:00:00+00:00,0.010373000055551529,0.011772999539971352,0.010103999637067318,0.010967999696731567,3047826,0.0,0.0
