,MSE,RMSE,MAE,MAPE,R2
0,0.014299905553335242,0.11958221252901806,0.09999021888049596,0.14225955052859565,-0.08258121281551567
1,0.00409800461683006,0.0640156591532889,0.05131686885868064,0.07860331509180883,-0.3918383358368729
2,0.02980305688549598,0.17263561882038128,0.12172768927335811,0.11312542276775336,0.2479812684247258
3,0.01852121452590475,0.136092668891108,0.11196105784833664,0.10448405119979971,-0.0695516105246825
4,0.0039770509818947974,0.06306386431146443,0.049003250993922574,0.045365633890016174,-1.976101700828702
5,0.007868505244725465,0.08870459539801456,0.07771870228160997,0.07058267485907674,0.07723077878779983
6,0.008898254454553143,0.09433055949454101,0.07768155423648385,0.08991884346789579,-1.4101125212894745
7,0.005893392196589551,0.0767684322921183,0.059224306319496746,0.08634098892704332,0.15308325702737424
8,0.010175095865247999,0.10087168019443316,0.07294114495146069,0.09326545033839552,-0.7097420884519805
9,0.0018623395823235411,0.04315483266476121,0.03802432732267099,0.04829074086533214,0.07163756332221205
10,0.003987744438368939,0.06314859015345425,0.05590218689477332,0.07936116800009183,0.03727198095651585
11,0.005611895088849119,0.0749125829807591,0.05108571296632739,0.1144205620103332,0.22212075404157727
Mean,0.009583038286176548,0.09144010807361186,0.07221475173563473,0.08883486682884519,-0.31921682226558534
