,MSE,RMSE,MAE,MAPE,R2
0,12836249.79213825,3582.7712447403405,2874.19092526924,0.08218061728790378,-1.1912879472801943
1,12258527.559179392,3501.2180108041534,2553.01554241358,0.07027722805152431,-0.2814394093632804
2,8374876.185928849,2893.9378338051506,2231.8699855800014,0.04869679968519262,0.1859441076452052
3,12741259.792162329,3569.4901305595913,3054.872667248566,0.06736051120922613,-0.33627289296533247
4,27805426.542505182,5273.085106700363,4365.3779955212285,0.07787463736041102,-0.12487592886301502
5,12423023.593759095,3524.6309868919748,2941.6346909149697,0.04884136572590048,0.03738668964363823
6,14269861.649966752,3777.547041396937,3051.447321182709,0.061986369913030685,-1.0082119674460066
7,12509893.04661674,3536.9327172872177,2855.689432716676,0.07215821544513452,-0.07273108092161396
8,11640578.327652326,3411.8291762121275,2634.7014293977127,0.06448557834281185,-0.8645248570179569
9,10947759.43731453,3308.7398563976785,2657.430927548937,0.06257845799344727,-0.30798445201295177
10,4837987.004209009,2199.542453377295,1752.6579924184637,0.042482585827260645,0.22628922229187054
11,11493407.573079517,3390.192851900835,2390.0695752482893,0.07728153097156756,-0.011220415173736953
Mean,12678237.542042665,3497.493117506139,2780.2465404550308,0.06468365815111757,-0.31241074428861454
