,MSE,RMSE,MAE,MAPE,R2
0,70141.27965166481,264.84198997074617,221.84907637153572,0.10525183397945502,0.022200437242652415
1,54280.444205949345,232.98163920349893,208.96871166774835,0.09800435510864841,-0.5858604880026419
2,64091.983745717,253.16394637806744,201.54453727846803,0.06661939351072452,-0.2087962377159278
3,195017.79388352664,441.6081904624581,378.3520723913667,0.11318459546464785,-0.5281918008084805
4,92380.64339027109,303.941842118309,258.83241643511013,0.0689316266114253,0.11489929575785951
5,80643.08506467081,283.97726152752233,239.86335863105677,0.054741395418753225,-0.7030288359156651
6,60332.64239053736,245.62703920891397,195.2154384645515,0.04909278110678913,-0.182514259397762
7,164431.6313250548,405.5017032332353,324.4427495297255,0.1142318565567012,0.17358263988075073
8,81775.61269845317,285.9643556432395,237.9881518431785,0.08347702530691241,-1.080548029596677
9,66039.94497035396,256.98238260696775,219.9983044972196,0.07555990217349044,0.13284398568937594
10,29923.95123198953,172.98540756951013,140.49039626930633,0.04531549062170038,0.2983065219577783
11,83163.48952102297,288.3808064365986,199.33579248882563,0.09469193111769017,0.3487555977077056
Mean,86851.87517326762,286.3297136965889,235.5734171556744,0.08075851558141149,-0.18319593110008595
