TIMESTAMP,AGC_OPEN_PRICE_USD,AGC_HIGH_PRICE_USD,AGC_LOW_PRICE_USD,AGC_CLOSE_PRICE_USD,AGC_VOLUME_USD,AGC_DIVIDENDS_USD,AGC_STOCK_SPLITS_USD
2024-08-08 00:00:00+00:00,0.1838729977607727,0.2008409947156906,0.179749995470047,0.20083099603652954,70004,0.0,0.0
2024-08-09 00:00:00+00:00,0.20017600059509277,0.20019400119781494,0.17134800553321838,0.18008199334144592,33518,0.0,0.0
2024-08-10 00:00:00+00:00,0.18008199334144592,0.1852799952030182,0.17004700005054474,0.17573900520801544,52025,0.0,0.0
2024-08-11 00:00:00+00:00,0.17573900520801544,0.18917599320411682,0.16002300381660461,0.16312700510025024,50080,0.0,0.0
2024-08-12 00:00:00+00:00,0.16312700510025024,0.17562100291252136,0.153220996260643,0.1600240021944046,29368,0.0,0.0
2024-08-13 00:00:00+00:00,0.1600240021944046,0.17538000643253326,0.1437309980392456,0.16926200687885284,64538,0.0,0.0
2024-08-14 00:00:00+00:00,0.16926200687885284,0.17564499378204346,0.16589699685573578,0.17350900173187256,41508,0.0,0.0
2024-08-15 00:00:00+00:00,0.1738319993019104,0.17545300722122192,0.1498109996318817,0.15363900363445282,37527,0.0,0.0
2024-08-16 00:00:00+00:00,0.1539350003004074,0.1648309975862503,0.15261299908161163,0.1595280021429062,12504,0.0,0.0
2024-08-17 00:00:00+00:00,0.1597909927368164,0.18822500109672546,0.15801100432872772,0.17302699387073517,33061,0.0,0.0
2024-08-18 00:00:00+00:00,0.17203199863433838,0.1943349987268448,0.1709199994802475,0.1780170053243637,55384,0.0,0.0
2024-08-19 00:00:00+00:00,0.1780170053243637,0.19836699962615967,0.1658560037612915,0.18968600034713745,63024,0.0,0.0
2024-08-20 00:00:00+00:00,0.19012199342250824,0.19626900553703308,0.17160500586032867,0.18421399593353271,48227,0.0,0.0
2024-08-21 00:00:00+00:00,0.18442299962043762,0.2022480070590973,0.1775819957256317,0.19276000559329987,51054,0.0,0.0
2024-08-22 00:00:00+00:00,0.19464899599552155,0.20623600482940674,0.17232100665569305,0.17702899873256683,50374,0.0,0.0
