Lag,BTC,DOGE,LTC,MIOTA,USDT,XEM,XLM,XMR,XRP
1,0.7192710661787134,0.6230651045122187,0.5161504537255915,0.46159961344723976,5.499222330077983e-05,0.21745589401599405,0.01851717875815098,0.17039548270939306,0.22218379190200832
2,0.8308735319879805,0.9268344055052309,0.6947615023383322,0.3425934048726204,1.9789039415262552e-06,0.3375925824919193,0.0003985349965240289,0.16628140501712876,0.41155139219797066
3,0.7275465279578172,0.9827585092588362,0.1882599057091707,0.4306983873484307,3.920108987537548e-07,0.15391796305999172,0.0012361268588562673,0.13107091125497145,0.2025293864096069
4,0.8386777779026382,0.16264949180343297,0.08457721330719377,0.2749545213509566,2.0705245806274644e-06,0.08740827039716123,0.0013818571444221225,0.17914092763478331,0.3242947187257723
5,0.6287557680629772,0.25350992241307196,0.01762693152538912,0.22526539329462836,3.667596328991685e-06,0.1310425724944553,0.0017710065879095564,0.26550432566515114,0.4952637232142457
6,0.6794308826025237,0.26411448422287687,0.010991775663888191,0.1225012368274763,1.6179192692627783e-05,0.18245436157501846,0.004145625246802983,0.3290317646545868,0.5101280819503458
7,0.35715658948748313,0.374165054415783,0.00838529674721517,0.13193164712749966,2.6610468294357113e-05,0.12588859363894095,0.008368268579414731,0.35320635626084973,0.4998914259673035
8,0.34355300380642834,0.4205606312029617,0.009602303488097154,0.10018243492276677,3.666855901954792e-05,0.1791486351859416,0.008073377194678537,0.4219078159218705,0.05571728500832624
9,0.14013681370679443,0.3151662681773552,0.0026673765028215487,0.09915895233238832,3.927961035982807e-05,0.21533423341493918,0.011518148827049492,0.28059002023193913,0.08162675155794427
10,0.07610497155700999,0.338534935387094,0.0037608371780018892,0.11292984502026479,0.00014065869203295622,0.16945080976148605,0.012966181975585439,0.35876474005972203,0.12010263381738147
11,0.06682718486224055,0.1940402263838176,0.0029839304352635857,0.03324646124230363,0.0002631846086918248,0.19508859352890057,0.004553021263137003,0.20241181993555832,0.1483712777861577
12,0.09624952355002567,0.17581163231096444,0.005474122490742107,0.1126499665232042,0.0002827037874844297,0.20446032448021584,0.008370182003028971,0.12584227119019697,0.07682302610188896
13,0.103177427845001,0.2175707463126634,0.013466849174078456,0.15554942725615198,0.0005387600591528696,0.008450469423191297,0.0022528080893078513,0.12923001914743282,0.06431103531053152
14,0.07193746663006535,0.24323408363347068,0.012602276114729973,0.3767808768882074,0.0009434169344821432,0.0008127356478692937,0.0019069641549415651,0.032589848456364354,0.09330707916294216
15,0.06043760015147806,0.31650236825703737,0.021490065532565505,0.3232335147883286,0.0005338869849988452,0.0017250530559747256,0.0014778569487316339,0.06091155713045551,0.11398836571184312
16,0.054795006127177366,0.3861242841761196,0.02216634064649769,0.06214103524079923,0.000890938194201355,0.0020431603176989514,0.0009301702925293658,0.012106079164405682,0.10141235510812269
17,0.0011914874777612528,0.39620281376673017,0.015039058589504403,0.0007035601602236816,0.0011798566233923845,0.0025223935678886475,0.0014379924530990317,0.007057487567072607,0.12275336418231034
18,0.00192045230922019,0.4339900195965129,0.01650566581215243,0.0011757278385867655,0.0013982086751767827,0.0029630601275096747,0.0022344774380344884,0.008214145394155539,0.0869426069802628
19,0.0008324745439634608,0.4510048141293962,0.020112834625131585,0.0007288560748860749,0.002037480352344209,0.002235740998573658,0.0008267901607644526,0.006677546948432725,0.018810016168487632
20,0.0007253342485857657,0.13012867934438688,0.02498256318102483,0.000564357735145042,0.0034452421456276903,0.002727693280748406,0.0008984266111427268,0.011415908517674806,0.03251889545157393
21,0.0004828613804989635,0.15317723439463327,0.014668813897193989,0.0008595945725956803,0.002058561995083297,0.0032594531105761444,0.000628057271768897,0.008976228678462561,0.02877094363099662
22,0.0008125150985807569,0.15620463996556921,0.022029988921108395,0.0005001724261746314,0.002972033268561269,0.005048991285841195,0.000899648999402031,0.014196970988931908,0.0007995888868624673
23,0.0005558749628710019,0.1569008478554509,0.012892865441651306,0.00024552972854655265,0.003971183593400845,0.005646134048715901,0.0005284161265306588,0.009978571708045966,0.00032622374371529404
24,0.0006376541981172671,0.1014830342767146,0.016549191887435748,0.0002526634764624326,0.004885274266353205,0.007232433126256836,0.000741488123114832,0.013944115289102268,0.0004883615975469164
25,0.0003849606326768854,0.0026562265349241113,0.010792617526095354,0.00023599173303120291,0.01091469171288155,0.007479800406913147,0.00038842402078031704,0.021596970064466786,0.0002878447112914618
26,0.0003275318649468805,0.0005105491245990329,0.014388660999110667,0.00022029061503340582,0.015912220340582206,0.005384527622755915,9.359769806088806e-05,0.04175270759658627,0.000565809010190878
27,1.099442472002255e-05,0.000319650837370992,0.002458213180913054,0.0001999761569777466,0.015812598790204465,0.002447638270797344,4.4034375403119105e-05,0.007813180875064397,5.69412091212464e-06
28,1.0051746337402747e-05,0.0002541378768861936,0.001757220201983509,0.00021605095464906436,0.018170322855236145,0.005726091396450538,4.758898515046655e-06,0.007517937604383922,3.807371702854714e-05
29,9.214677274193524e-06,0.00038333731492464396,0.001754414415484013,0.00013394144219379728,0.016636611993006922,0.007202802655422803,1.4568613119420472e-05,0.010846176809121475,3.0735549396358346e-05
30,4.938586914742465e-06,2.43651369636203e-05,0.002223369767123756,0.00014130055873655398,0.018745818771459175,0.009895147996188139,2.107694878349154e-05,0.006514230488749076,1.9793347628650273e-05
