Lag,BTC,DOGE,LTC,MIOTA,USDT,XEM,XLM,XMR,XRP
1,0.07164600436936844,0.00122182397130066,0.0007655375328271599,0.004787315474216069,1.0316092423592707e-15,0.19799092879258043,0.968207185429914,0.7895186560417935,0.6921400563401692
2,0.1410123200158829,0.0050677910291307806,0.0026397324494365267,0.018361186724946826,6.388437853808138e-15,0.051508573718062514,0.5342866980733582,0.7720930408704401,0.8740430345985117
3,0.2576727487542118,0.009688862003245867,0.005995844341613478,0.01855028569992966,4.215877541264747e-15,0.03014589459910671,0.43435188522800106,0.9086111131143105,0.9443147151776486
4,0.06270411589472723,0.009051087973659786,0.0065779987856874065,0.024611058554973,1.2861018220793923e-14,0.002092245355113836,0.2768791797448397,0.7814661955625667,0.6009411161077369
5,0.05551329583340771,0.0003836783898057494,0.014507413267085243,0.02364184076494301,3.734957337186989e-15,0.0013518884637359863,0.18446814908328743,0.6529436843748668,0.6124730244276941
6,0.10287990699593902,0.0011511736006038827,0.026320165904561505,0.022989625845581525,1.7096414621992325e-14,0.003297593629688398,0.18625038801688001,0.5444797408711612,0.8012997477589229
7,0.13462762995618074,0.0019901520729644906,0.04748632164940897,0.02099636019566977,4.721937008135398e-14,0.0032884607561016557,0.23997716286244758,0.3688649949670926,0.7627416461554526
8,0.12716746285884148,0.003382189229183306,0.057784915393452735,0.012072620565562,9.210069727218542e-14,0.005565266050972186,0.23652048013146332,0.17912705912732338,0.7908017260167568
9,0.1883176635266061,0.004615602046500459,0.033213044410246965,0.018244125449743034,4.3663136072527585e-14,0.003622867228029605,0.27398586972630323,0.1364976436926201,0.15079939678443213
10,0.26842499477063053,0.005751582276073588,0.04678568988779873,0.03173931715211372,7.990631466815545e-14,0.007889801392695106,0.3016476480413521,0.021133368051738585,0.3098640601086634
11,0.15803284423434188,0.011101384571380074,0.07266815595071754,0.040549379220254034,2.841023011447675e-13,0.012791685737276686,0.3798422468448125,0.012173161702114441,0.4071986676853666
12,0.20128686043921087,0.009639714723009136,0.0932165690074554,0.0760304936803308,4.690715362141761e-13,0.017504944144149645,0.5130021041536741,0.016494713288547142,0.4729159609183421
13,0.27654574996819525,0.007625057139884725,0.10603403309058601,0.08111318701662883,8.104411252198639e-13,0.01961745417642041,0.5568766719018452,0.014907582278547993,0.49369122202189286
14,0.20524307410298315,0.005583236693794409,0.13075601194181022,0.011707259960886693,1.1073070218839967e-12,0.023736572422418757,0.665550516666362,0.00629753240414925,0.5749619822883519
15,0.27773830815021966,0.009421836318008343,0.0896532434306079,0.004333584224934396,1.0648050850097584e-11,0.024102780260278248,0.6147605292612942,0.016168419053143337,0.6785460086058783
16,0.3221308635675546,0.01636374988872449,0.08670363796120159,0.006069935262703292,4.4007230482053256e-11,0.022724334793129176,0.6829413220445113,0.028307170260805103,0.7256451928518121
17,0.30818412552252483,0.0016643634073008262,0.02948068599148272,0.007778789938632814,1.3022648451880672e-11,0.015704919893662947,0.7117889037644578,0.041880837034557535,0.47060383724281707
18,0.20455226103695429,0.0013284943668880075,0.034222248638980886,0.012045199277045799,3.857958325447684e-11,0.022900800464128117,0.766927746620699,0.049456798047703435,0.271859156621276
19,0.21986907111069046,0.0016070892404394554,0.037928497481112995,0.016421870699016683,1.1985722047390086e-11,0.03099382673513211,0.8250274018906218,0.06061790195771822,0.27422130914513065
20,0.2208489165173316,0.0014977622789624503,0.023740003056414393,0.014714167499613882,2.4633219562965186e-12,0.015414137528191662,0.8603443918007998,0.08540423382862851,0.3552781466308244
21,0.16905440818997586,0.002628756916421433,0.032613469360000966,0.014840460461253677,6.992655725166875e-13,0.023639042903664784,0.9140380952788583,0.09300023517279711,0.4362452661758649
22,0.21160337308599822,0.000551531364540741,0.029273556884550123,0.021856796681345353,7.73132313514403e-14,0.03302326950970849,0.9190146340639563,0.12134975653582579,0.39836716495455937
23,0.24180802799137766,0.0008223862084769485,0.03649750372884892,0.014523940426354602,3.1581340337297184e-14,0.04120895968784621,0.8172895775901305,0.11237019268402373,0.4126767038713044
24,0.15560439180145277,0.000968971055735735,0.046751946366334,0.008696854394244944,3.395788056361716e-14,0.054098790824621656,0.8420614569956117,0.15038622949568312,0.4032869817573876
25,0.16289069317479105,0.0014876741053407314,0.06145709550145124,0.01252501135472239,6.520218431089347e-14,0.02516934042447998,0.8367100135118734,0.13406175781547328,0.45918270527870214
26,0.15459285665179856,0.0020003093029863214,0.016981762124036202,0.018476577103661403,2.560025913173711e-13,0.026854709441982868,0.8469554902174458,0.12816907729606597,0.5085306963534912
27,0.13007764363186355,0.0033250511633440335,0.010408704322507557,0.023658370285686455,4.1384624401671834e-13,0.0028107599938527253,0.6322655800405492,0.16568036837535427,0.33778721627020064
28,0.21117324080919916,0.004785184977379425,0.009602869787533386,0.012098740574394943,5.059474205540021e-14,0.005110955468181657,0.6496206108678094,0.24012212814909673,0.4002119264386732
29,0.2455119500509591,0.004349846554859164,0.014769808814892454,0.020635637020087593,3.8919477972973445e-15,0.006356788209050377,0.682147428761409,0.25936917981472873,0.4595342373415143
30,0.30266318886207394,0.007045309898600858,0.023899840566529353,0.011012159151695436,4.85882101095371e-15,0.004119593542407134,0.7414892801148286,0.2773664572630896,0.28398607071817017
