TIMESTAMP,PUSSY_OPEN_PRICE_USD,PUSSY_HIGH_PRICE_USD,PUSSY_LOW_PRICE_USD,PUSSY_CLOSE_PRICE_USD,PUSSY_VOLUME_USD,PUSSY_DIVIDENDS_USD,PUSSY_STOCK_SPLITS_USD
2021-06-21 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,3.7999998312443495e-05,3.9999998989515007e-05,249018,0.0,0.0
2021-06-22 00:00:00+00:00,3.9999998989515007e-05,4.999999873689376e-05,3.899999865097925e-05,4.3000000005122274e-05,229493,0.0,0.0
2021-06-23 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,3.7000001611886546e-05,3.899999865097925e-05,251524,0.0,0.0
2021-06-24 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.600000127335079e-05,3.600000127335079e-05,133713,0.0,0.0
2021-06-25 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.300000025774352e-05,79527,0.0,0.0
2021-06-26 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.099999958067201e-05,3.5000000934815034e-05,142802,0.0,0.0
2021-06-27 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.400000059627928e-05,3.7000001611886546e-05,51315,0.0,0.0
2021-06-28 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7999998312443495e-05,162214,0.0,0.0
2021-06-29 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.7999998312443495e-05,3.9999998989515007e-05,103256,0.0,0.0
2021-06-30 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.5000000934815034e-05,3.5000000934815034e-05,138056,0.0,0.0
2021-07-01 00:00:00+00:00,3.5000000934815034e-05,4.199999966658652e-05,3.300000025774352e-05,3.600000127335079e-05,390246,0.0,0.0
2021-07-02 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.400000059627928e-05,3.7000001611886546e-05,203281,0.0,0.0
2021-07-03 00:00:00+00:00,3.7000001611886546e-05,4.999999873689376e-05,3.7000001611886546e-05,4.5000000682193786e-05,479096,0.0,0.0
2021-07-04 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.400000034365803e-05,4.5000000682193786e-05,85152,0.0,0.0
2021-07-05 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.899999865097925e-05,3.9999998989515007e-05,172481,0.0,0.0
2021-07-06 00:00:00+00:00,3.9999998989515007e-05,4.5000000682193786e-05,3.899999865097925e-05,3.9999998989515007e-05,181966,0.0,0.0
2021-07-07 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,40190,0.0,0.0
2021-07-08 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.199999991920777e-05,3.400000059627928e-05,90482,0.0,0.0
2021-07-09 00:00:00+00:00,3.400000059627928e-05,4.5000000682193786e-05,3.300000025774352e-05,4.099999932805076e-05,280071,0.0,0.0
2021-07-10 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.600000127335079e-05,3.899999865097925e-05,122994,0.0,0.0
2021-07-11 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,25891,0.0,0.0
2021-07-12 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.600000127335079e-05,41925,0.0,0.0
2021-07-13 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.199999991920777e-05,3.400000059627928e-05,113531,0.0,0.0
2021-07-14 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.199999991920777e-05,3.400000059627928e-05,26198,0.0,0.0
2021-07-15 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.9000000722589903e-05,3.099999958067201e-05,51958,0.0,0.0
2021-07-16 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9000000722589903e-05,2.9999999242136255e-05,56097,0.0,0.0
2021-07-17 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,19272,0.0,0.0
2021-07-18 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,25224,0.0,0.0
2021-07-19 00:00:00+00:00,2.9000000722589903e-05,3.600000127335079e-05,2.700000004551839e-05,3.400000059627928e-05,249786,0.0,0.0
2021-07-20 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.099999958067201e-05,3.099999958067201e-05,97684,0.0,0.0
2021-07-21 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.400000059627928e-05,69101,0.0,0.0
2021-07-22 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,30796,0.0,0.0
2021-07-23 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.099999958067201e-05,3.199999991920777e-05,34206,0.0,0.0
2021-07-24 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,3.199999991920777e-05,3.400000059627928e-05,68839,0.0,0.0
2021-07-25 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.199999991920777e-05,3.300000025774352e-05,16364,0.0,0.0
2021-07-26 00:00:00+00:00,3.300000025774352e-05,3.7000001611886546e-05,3.300000025774352e-05,3.400000059627928e-05,60100,0.0,0.0
2021-07-27 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,34903,0.0,0.0
2021-07-28 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,33048,0.0,0.0
2021-07-29 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.199999991920777e-05,3.300000025774352e-05,88024,0.0,0.0
2021-07-30 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.099999958067201e-05,58662,0.0,0.0
2021-07-31 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9999999242136255e-05,3.199999991920777e-05,36443,0.0,0.0
2021-08-01 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.8000000384054147e-05,2.9000000722589903e-05,46631,0.0,0.0
2021-08-02 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.9000000722589903e-05,3.099999958067201e-05,130160,0.0,0.0
2021-08-03 00:00:00+00:00,3.099999958067201e-05,4.3000000005122274e-05,2.8000000384054147e-05,4.199999966658652e-05,487838,0.0,0.0
2021-08-04 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7999998312443495e-05,3.899999865097925e-05,72777,0.0,0.0
2021-08-05 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.899999865097925e-05,26273,0.0,0.0
2021-08-06 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.7999998312443495e-05,4.099999932805076e-05,78119,0.0,0.0
2021-08-07 00:00:00+00:00,4.099999932805076e-05,4.5000000682193786e-05,4.099999932805076e-05,4.400000034365803e-05,22996,0.0,0.0
2021-08-08 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.9999998989515007e-05,4.099999932805076e-05,17292,0.0,0.0
2021-08-09 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.899999865097925e-05,4.199999966658652e-05,100881,0.0,0.0
2021-08-10 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.099999932805076e-05,4.099999932805076e-05,22103,0.0,0.0
2021-08-11 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,34644,0.0,0.0
2021-08-12 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,31944,0.0,0.0
2021-08-13 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.3000000005122274e-05,108697,0.0,0.0
2021-08-14 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.9999998989515007e-05,3.9999998989515007e-05,208072,0.0,0.0
2021-08-15 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,34723,0.0,0.0
2021-08-16 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.400000059627928e-05,3.7000001611886546e-05,103729,0.0,0.0
2021-08-17 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.099999958067201e-05,78615,0.0,0.0
2021-08-18 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,15184,0.0,0.0
2021-08-19 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,34421,0.0,0.0
2021-08-20 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9999999242136255e-05,2.9999999242136255e-05,37673,0.0,0.0
2021-08-21 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9999999242136255e-05,33972,0.0,0.0
2021-08-22 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.8000000384054147e-05,13082,0.0,0.0
2021-08-23 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.8000000384054147e-05,3.199999991920777e-05,88028,0.0,0.0
2021-08-24 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,24536,0.0,0.0
2021-08-25 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,22093,0.0,0.0
2021-08-26 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.8000000384054147e-05,66984,0.0,0.0
2021-08-27 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.9999999242136255e-05,41876,0.0,0.0
2021-08-28 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,84300,0.0,0.0
2021-08-29 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,16793,0.0,0.0
2021-08-30 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,11354,0.0,0.0
2021-08-31 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,8347,0.0,0.0
2021-09-01 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.8000000384054147e-05,10948,0.0,0.0
2021-09-02 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,21384,0.0,0.0
2021-09-03 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,38340,0.0,0.0
2021-09-04 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,8332,0.0,0.0
2021-09-05 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,4055,0.0,0.0
2021-09-06 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,11082,0.0,0.0
2021-09-07 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8999999156221747e-05,1.9999999494757503e-05,13591,0.0,0.0
2021-09-08 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,3857,0.0,0.0
2021-09-09 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,7502,0.0,0.0
2021-09-10 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,34550,0.0,0.0
2021-09-11 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,7238,0.0,0.0
2021-09-12 00:00:00+00:00,1.8999999156221747e-05,3.199999991920777e-05,1.8999999156221747e-05,3.099999958067201e-05,255943,0.0,0.0
2021-09-13 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,1.8999999156221747e-05,1.9999999494757503e-05,139196,0.0,0.0
2021-09-14 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,14983,0.0,0.0
2021-09-15 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,7774,0.0,0.0
2021-09-16 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.700000029813964e-05,1.700000029813964e-05,56372,0.0,0.0
2021-09-17 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,21610,0.0,0.0
2021-09-18 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,21631,0.0,0.0
2021-09-19 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,13020,0.0,0.0
2021-09-20 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,19796,0.0,0.0
2021-09-21 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,10674,0.0,0.0
2021-09-22 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,18266,0.0,0.0
2021-09-23 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,76267,0.0,0.0
2021-09-24 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,20305,0.0,0.0
2021-09-25 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,1424,0.0,0.0
2021-09-26 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,302,0.0,0.0
2021-09-27 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,7725,0.0,0.0
2021-09-28 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1078,0.0,0.0
2021-09-29 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,385,0.0,0.0
2021-09-30 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,1266,0.0,0.0
2021-10-01 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,668,0.0,0.0
2021-10-02 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,426,0.0,0.0
2021-10-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,474,0.0,0.0
2021-10-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,12450,0.0,0.0
2021-10-05 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,12811,0.0,0.0
2021-10-06 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,179552,0.0,0.0
2021-10-07 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.8000000636675395e-05,61442,0.0,0.0
2021-10-08 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,18154,0.0,0.0
2021-10-09 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,207919,0.0,0.0
2021-10-10 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,31717,0.0,0.0
2021-10-11 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,12421,0.0,0.0
2021-10-12 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,54406,0.0,0.0
2021-10-13 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,29461,0.0,0.0
2021-10-14 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,71524,0.0,0.0
2021-10-15 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,24704,0.0,0.0
2021-10-16 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,15143,0.0,0.0
2021-10-17 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,49733,0.0,0.0
2021-10-18 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,34973,0.0,0.0
2021-10-19 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,110335,0.0,0.0
2021-10-20 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.9999999494757503e-05,13651,0.0,0.0
2021-10-21 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8999999156221747e-05,1.8999999156221747e-05,114185,0.0,0.0
2021-10-22 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,10907,0.0,0.0
2021-10-23 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,15849,0.0,0.0
2021-10-24 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,37805,0.0,0.0
2021-10-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,9867,0.0,0.0
2021-10-26 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,10971,0.0,0.0
2021-10-27 00:00:00+00:00,1.8000000636675395e-05,5.700000110664405e-05,1.700000029813964e-05,4.600000102072954e-05,2203584,0.0,0.0
2021-10-28 00:00:00+00:00,4.70000013592653e-05,0.00012199999764561653,3.400000059627928e-05,7.899999764049426e-05,5913667,0.0,0.0
2021-10-29 00:00:00+00:00,7.899999764049426e-05,0.0001449999981559813,7.100000220816582e-05,0.0001230000052601099,3151959,0.0,0.0
2021-10-30 00:00:00+00:00,0.0001230000052601099,0.00030399998649954796,0.00011999999696854502,0.0001630000042496249,10337513,0.0,0.0
2021-10-31 00:00:00+00:00,0.0001630000042496249,0.0001849999971454963,0.00014000000373926014,0.00014600000577047467,1191851,0.0,0.0
2021-11-01 00:00:00+00:00,0.00014600000577047467,0.00015999999595806003,9.500000305706635e-05,9.500000305706635e-05,1537643,0.0,0.0
2021-11-02 00:00:00+00:00,9.500000305706635e-05,0.00010099999781232327,8.299999899463728e-05,9.7999996796716e-05,611831,0.0,0.0
2021-11-03 00:00:00+00:00,9.7999996796716e-05,0.00017800000205170363,9.699999645818025e-05,0.00013899999612476677,2029505,0.0,0.0
2021-11-04 00:00:00+00:00,0.00013899999612476677,0.00014099999680183828,0.00010900000052060932,0.00011300000187475234,407657,0.0,0.0
2021-11-05 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,8.199999865610152e-05,8.499999967170879e-05,410061,0.0,0.0
2021-11-06 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,6.900000153109431e-05,7.599999662488699e-05,540915,0.0,0.0
2021-11-07 00:00:00+00:00,7.599999662488699e-05,9.899999713525176e-05,7.300000288523734e-05,9.699999645818025e-05,470156,0.0,0.0
2021-11-08 00:00:00+00:00,9.699999645818025e-05,0.00011300000187475234,9.500000305706635e-05,0.00010699999984353781,411256,0.0,0.0
