TIMESTAMP,DOGER_OPEN_PRICE_USD,DOGER_HIGH_PRICE_USD,DOGER_LOW_PRICE_USD,DOGER_CLOSE_PRICE_USD,DOGER_VOLUME_USD,DOGER_DIVIDENDS_USD,DOGER_STOCK_SPLITS_USD
2024-07-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,860,0.0,0.0
2024-07-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2,0.0,0.0
2024-07-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5,0.0,0.0
2024-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,299,0.0,0.0
2024-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12,0.0,0.0
2024-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-08-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-08-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,119,0.0,0.0
2024-08-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,606,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,230326,0.0,0.0
2024-12-03 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,183914,0.0,0.0
2024-12-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,39916,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7615,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2579,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10015,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2363,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2985,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1731,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1662,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,670,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1753,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3562,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,504,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,478,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,489,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1858,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3849,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,416,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,138,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,409,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,278,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,212,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,130,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,268,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1204,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,221,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,342,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,314,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,336,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,161,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,269,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1732,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,622,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,503,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1547,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,115,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,192,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,562,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2487,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,471,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3188,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1125,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,145,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,72,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,67,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,241,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,85,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101,0.0,0.0
2025-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2284,0.0,0.0
2025-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57,0.0,0.0
2025-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,490,0.0,0.0
2025-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,345,0.0,0.0
2025-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,2695,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1861,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,462,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,444,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,836,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,658,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,427,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,628,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1401,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,458,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,329,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,556,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-06-01 00:00:00+00:00,8.432872533603586e-08,8.527889860943105e-08,8.398546214039015e-08,8.527889860943105e-08,9,0.0,0.0
