,MSE,RMSE,MAE,MAPE,R2
0,78223.00162479166,279.68354832055104,228.911092532373,0.10918705262089794,-0.09046223801639997
1,58316.01690725703,241.4870013625482,216.93088999085487,0.10153139814372762,-0.7037640053206614
2,73746.24871870894,271.5614829064246,214.6478152086422,0.07108368280234313,-0.39087890227450733
3,207004.06995136174,454.97618547956887,388.63657215140665,0.11624201871190953,-0.6221182494895301
4,100993.31441512983,317.79306783823114,269.57563848741665,0.07192367230345369,0.03238113059090016
5,84860.81657752108,291.30874803468254,246.9821684115568,0.05636372378528185,-0.7920993170706696
6,63110.51143593073,251.21714277802164,201.05877191841606,0.05054044938462382,-0.2369602380050658
7,175763.62876722644,419.2401606071485,333.3019085667416,0.11744697864745929,0.11662912469896347
8,87750.82058610536,296.2270496132175,244.26208121150708,0.08563326919631443,-1.2325702106218084
9,70613.69872687415,265.73210825083714,226.72348571956806,0.0777998469167757,0.07278702955891969
10,33816.842617233786,183.86813008316372,151.6184095538763,0.04891772016829111,0.20702123431058836
11,88080.4850064029,296.7736332062031,205.29722982044493,0.09769828855394776,0.3102511313319809
Mean,93523.28794454529,297.4890215400498,243.99550529773364,0.08369734176958549,-0.2774819591922742
