TIMESTAMP,NEGED_OPEN_PRICE_USD,NEGED_HIGH_PRICE_USD,NEGED_LOW_PRICE_USD,NEGED_CLOSE_PRICE_USD,NEGED_VOLUME_USD,NEGED_DIVIDENDS_USD,NEGED_STOCK_SPLITS_USD
2024-04-11 00:00:00+00:00,0.0012740000383928418,0.001597000053152442,0.0012440000427886844,0.001382000045850873,152653,0.0,0.0
2024-04-12 00:00:00+00:00,0.001382000045850873,0.0015180000336840749,0.0009640000062063336,0.001016999944113195,77657,0.0,0.0
2024-04-13 00:00:00+00:00,0.0010260000126436353,0.0011180000146850944,0.0008539999835193157,0.0009130000253207982,41446,0.0,0.0
2024-04-14 00:00:00+00:00,0.0009130000253207982,0.001028000027872622,0.0008079999824985862,0.0010219999821856618,43426,0.0,0.0
2024-04-15 00:00:00+00:00,0.0010189999593421817,0.0011899999808520079,0.0008859999943524599,0.0009289999725297093,63637,0.0,0.0
2024-04-16 00:00:00+00:00,0.000910000002477318,0.001057000015862286,0.0008730000117793679,0.0009360000258311629,45316,0.0,0.0
2024-04-17 00:00:00+00:00,0.0009519999730400741,0.0010219999821856618,0.0008960000122897327,0.00101200002245605,36572,0.0,0.0
2024-04-18 00:00:00+00:00,0.001006999984383583,0.0012890000361949205,0.0009869999485090375,0.0012229999992996454,42494,0.0,0.0
2024-04-19 00:00:00+00:00,0.0012039999710395932,0.0012039999710395932,0.001028000027872622,0.0010809999657794833,52378,0.0,0.0
2024-04-20 00:00:00+00:00,0.0010809999657794833,0.0011790000135079026,0.00101500004529953,0.001016999944113195,41662,0.0,0.0
2024-04-21 00:00:00+00:00,0.0010209999745711684,0.0010209999745711684,0.0008660000166855752,0.0009059999720193446,67559,0.0,0.0
2024-04-22 00:00:00+00:00,0.0009030000073835254,0.0010100000072270632,0.0008880000095814466,0.0009580000187270343,39298,0.0,0.0
2024-04-23 00:00:00+00:00,0.0009580000187270343,0.0009590000263415277,0.0007259999983943999,0.0007529999711550772,41597,0.0,0.0
2024-04-24 00:00:00+00:00,0.0007619999814778566,0.000770999991800636,0.0006779999821446836,0.0006900000153109431,28194,0.0,0.0
2024-04-25 00:00:00+00:00,0.0006859999848529696,0.0006960000027902424,0.0005540000274777412,0.000577000027988106,33528,0.0,0.0
2024-04-26 00:00:00+00:00,0.000577000027988106,0.0009169999975711107,0.0005639999872073531,0.0007270000060088933,59196,0.0,0.0
2024-04-27 00:00:00+00:00,0.0007249999907799065,0.0008490000036545098,0.0006810000049881637,0.0008459999808110297,36181,0.0,0.0
2024-04-28 00:00:00+00:00,0.0008459999808110297,0.0009699999936856329,0.0007689999765716493,0.0007689999765716493,38607,0.0,0.0
2024-04-29 00:00:00+00:00,0.0007689999765716493,0.0007820000173524022,0.0007140000234358013,0.0007820000173524022,15877,0.0,0.0
2024-04-30 00:00:00+00:00,0.0007820000173524022,0.0007869999972172081,0.0006169999833218753,0.0006469999789260328,20101,0.0,0.0
2024-05-01 00:00:00+00:00,0.0006469999789260328,0.0006469999789260328,0.0005489999894052744,0.0005729999975301325,24190,0.0,0.0
2024-05-02 00:00:00+00:00,0.0005729999975301325,0.0007229999755509198,0.0005460000247694552,0.0007210000185295939,31329,0.0,0.0
2024-05-03 00:00:00+00:00,0.0007239999831654131,0.0007529999711550772,0.0006339999963529408,0.0007319999858736992,28094,0.0,0.0
2024-05-04 00:00:00+00:00,0.0006890000076964498,0.0007159999804571271,0.000661000027321279,0.0006689999718219042,17839,0.0,0.0
