TIMESTAMP,PORK29220_OPEN_PRICE_USD,PORK29220_HIGH_PRICE_USD,PORK29220_LOW_PRICE_USD,PORK29220_CLOSE_PRICE_USD,PORK29220_VOLUME_USD,PORK29220_DIVIDENDS_USD,PORK29220_STOCK_SPLITS_USD
2024-01-30 00:00:00+00:00,,,,0.0,50034919,0.0,0.0
2024-01-31 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,66228822,0.0,0.0
2024-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,53552312,0.0,0.0
2024-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,89190935,0.0,0.0
2024-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,52169858,0.0,0.0
2024-02-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19199141,0.0,0.0
2024-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21298324,0.0,0.0
2024-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12916222,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,18627068,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,14953690,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,16641973,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,6395906,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,14786985,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,10975306,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,18893835,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,14279303,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,7158186,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,9070753,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,6330764,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,3815813,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,11951550,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,10451430,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,6508726,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,10000616,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,7565539,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,5660884,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,5538026,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,10889943,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,11567393,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,11622136,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,12899266,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,21213448,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,8498497,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,8672592,0.0,0.0
2024-03-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,33787068,0.0,0.0
2024-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,26987130,0.0,0.0
2024-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17836452,0.0,0.0
2024-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16597013,0.0,0.0
2024-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14253948,0.0,0.0
2024-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13975716,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,13266037,0.0,0.0
2024-03-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9872258,0.0,0.0
2024-03-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,10924905,0.0,0.0
2024-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9034403,0.0,0.0
2024-03-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,9679663,0.0,0.0
2024-03-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,9862804,0.0,0.0
2024-03-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11236039,0.0,0.0
2024-03-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8667100,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,7476441,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,8677019,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,9667447,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,9248029,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,7233630,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,4459329,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,5050794,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,6054441,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,6107623,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,5787284,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,5080180,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,5991904,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,12120460,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,7225748,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,6222431,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,6324141,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,11395823,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,6070555,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,4811803,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,3371667,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,3276607,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,4436813,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,4317234,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,4131224,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,4438119,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,4287447,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,6805303,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,5717404,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,4373606,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,4028810,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,3627739,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,3855065,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,5822007,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,2735644,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,2867343,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,4520646,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,3549178,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,4230296,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,4272289,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,2550698,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,1189073,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1303093,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,1372144,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1336779,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1764588,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1373441,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,1755761,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,7383051,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,3058430,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,3307170,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,3196036,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,3876954,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,2080879,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,2296865,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1606813,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,1533871,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,1675623,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1726543,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,2708657,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,1864946,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,2891104,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,2226901,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,1738744,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,4626595,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,4062281,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,3374177,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,3131161,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,2556226,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,2487955,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,4542575,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,6637467,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,4061059,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,4937453,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,2060900,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,3450892,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2891916,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1526226,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,3860961,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,2623578,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,4014551,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,3280839,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,2957641,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,2476531,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,2469628,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,2778429,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1784025,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2168229,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,1335701,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,8945503,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,5287102,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,2821339,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,9732501,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,5499735,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,4696944,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,3761216,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,3034371,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,2563812,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,2000576,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,2639325,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2280738,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,2539793,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,2603943,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,2863013,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,3010338,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,2088162,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1967389,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2266559,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2224465,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,2262665,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2033634,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1972027,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1996180,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1737241,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,2110521,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,2032073,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1878087,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,2833198,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,2370221,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,2319629,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2710683,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2884403,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,2195524,0.0,0.0
