TIMESTAMP,LHC_OPEN_PRICE_USD,LHC_HIGH_PRICE_USD,LHC_LOW_PRICE_USD,LHC_CLOSE_PRICE_USD,LHC_VOLUME_USD,LHC_DIVIDENDS_USD,LHC_STOCK_SPLITS_USD
2021-10-06 00:00:00+00:00,0.8468700051307678,0.8640750050544739,0.8318309783935547,0.8617879748344421,1057482,0.0,0.0
2021-10-07 00:00:00+00:00,0.8612539768218994,0.8612539768218994,0.8177189826965332,0.8238919973373413,812892,0.0,0.0
2021-10-08 00:00:00+00:00,0.8239290118217468,0.8738139867782593,0.821412980556488,0.826138973236084,781222,0.0,0.0
2021-10-09 00:00:00+00:00,0.8263490200042725,0.8575329780578613,0.8227890133857727,0.8380150198936462,1147325,0.0,0.0
2021-10-10 00:00:00+00:00,0.8381540179252625,0.8630020022392273,0.7880949974060059,0.8475220203399658,902838,0.0,0.0
2021-10-11 00:00:00+00:00,0.846930980682373,0.8918359875679016,0.7267270088195801,0.8145009875297546,1080505,0.0,0.0
2021-10-12 00:00:00+00:00,0.8148059844970703,0.8833370208740234,0.5227829813957214,0.8210189938545227,722165,0.0,0.0
2021-10-13 00:00:00+00:00,0.820701003074646,0.8439009785652161,0.6693480014801025,0.6703630089759827,1036363,0.0,0.0
2021-10-14 00:00:00+00:00,0.6702139973640442,0.7605640292167664,0.6683989763259888,0.6815890073776245,567028,0.0,0.0
2021-10-15 00:00:00+00:00,0.6814360022544861,0.9227210283279419,0.6693480014801025,0.8214960098266602,1133484,0.0,0.0
2021-10-16 00:00:00+00:00,0.8210480213165283,0.8664810061454773,0.2877559959888458,0.429874986410141,611454,0.0,0.0
2021-10-17 00:00:00+00:00,0.42992299795150757,0.46243199706077576,0.34831100702285767,0.36166200041770935,488573,0.0,0.0
2021-10-18 00:00:00+00:00,0.3615629971027374,0.3733130097389221,0.33827000856399536,0.3699580132961273,442934,0.0,0.0
2021-10-19 00:00:00+00:00,0.3699589967727661,0.38553598523139954,0.33975499868392944,0.3469890058040619,230398,0.0,0.0
2021-10-20 00:00:00+00:00,0.3470290005207062,0.3599010109901428,0.14564499258995056,0.1502240002155304,387750,0.0,0.0
2021-10-21 00:00:00+00:00,0.15020500123500824,0.15728500485420227,0.11656899750232697,0.14733000099658966,144243,0.0,0.0
2021-10-22 00:00:00+00:00,0.14730599522590637,0.24163399636745453,0.1296990066766739,0.17949800193309784,306556,0.0,0.0
2021-10-23 00:00:00+00:00,0.17948299646377563,0.22957099974155426,0.15441200137138367,0.18366999924182892,276223,0.0,0.0
2021-10-24 00:00:00+00:00,0.18373499810695648,0.2525179982185364,0.1790589988231659,0.2518619894981384,303557,0.0,0.0
2021-10-25 00:00:00+00:00,0.2517690062522888,0.2592119872570038,0.2323780059814453,0.24490800499916077,292049,0.0,0.0
2021-10-26 00:00:00+00:00,0.24497200548648834,0.2577739953994751,0.2375510036945343,0.24103499948978424,271218,0.0,0.0
2021-10-27 00:00:00+00:00,0.24112099409103394,0.24628399312496185,0.2133290022611618,0.24506600201129913,2661,0.0,0.0
2021-10-28 00:00:00+00:00,0.24489599466323853,0.24853500723838806,0.20392000675201416,0.21070300042629242,110763,0.0,0.0
2021-10-29 00:00:00+00:00,0.21073000133037567,0.2614069879055023,0.20971499383449554,0.24719500541687012,2968,0.0,0.0
2021-10-30 00:00:00+00:00,0.24711400270462036,0.273048996925354,0.219418004155159,0.26265600323677063,1985,0.0,0.0
2021-10-31 00:00:00+00:00,0.2632400095462799,0.2825329899787903,0.11931099742650986,0.12576499581336975,10189,0.0,0.0
2021-11-01 00:00:00+00:00,0.12577100098133087,0.1309960037469864,0.10569299757480621,0.10569299757480621,2218,0.0,0.0
2021-11-02 00:00:00+00:00,0.10569799691438675,0.14691199362277985,0.08596000075340271,0.08687300235033035,15621,0.0,0.0
2021-11-03 00:00:00+00:00,0.0869000032544136,0.09095100313425064,0.08522400259971619,0.089308001101017,7399,0.0,0.0
2021-11-04 00:00:00+00:00,0.08931799978017807,0.12456300109624863,0.07141000032424927,0.08826799690723419,3446,0.0,0.0
2021-11-05 00:00:00+00:00,0.08823300153017044,0.10935399681329727,0.08167599886655807,0.08642400056123734,12249,0.0,0.0
2021-11-06 00:00:00+00:00,0.08643200248479843,0.11584000289440155,0.07976999878883362,0.11584000289440155,1031,0.0,0.0
2021-11-07 00:00:00+00:00,0.11581499874591827,0.12949900329113007,0.11067400127649307,0.11078400164842606,1520,0.0,0.0
2021-11-08 00:00:00+00:00,0.11084800213575363,0.11084800213575363,0.08855199813842773,0.09115999937057495,15265,0.0,0.0
2021-11-09 00:00:00+00:00,0.09115099906921387,0.1289130002260208,0.09072399884462357,0.1274069994688034,775,0.0,0.0
2021-11-10 00:00:00+00:00,0.12734399735927582,0.1278740018606186,0.11522699892520905,0.11626199632883072,651,0.0,0.0
2021-11-11 00:00:00+00:00,0.11641599982976913,0.12155599892139435,0.11594399809837341,0.12027200311422348,571,0.0,0.0
2021-11-12 00:00:00+00:00,0.12049700319766998,0.13504000008106232,0.11067900061607361,0.12083099782466888,1020,0.0,0.0
2021-11-13 00:00:00+00:00,0.12065000087022781,0.12231899797916412,0.11028099805116653,0.11872600018978119,602,0.0,0.0
2021-11-14 00:00:00+00:00,0.11871100217103958,0.1209459975361824,0.11698099970817566,0.12088900059461594,502,0.0,0.0
2021-11-15 00:00:00+00:00,0.12089399993419647,0.12263499945402145,0.11629500240087509,0.11650499701499939,533,0.0,0.0
2021-11-16 00:00:00+00:00,0.11631199717521667,0.11661099642515182,0.10305000096559525,0.1112539991736412,431,0.0,0.0
2021-11-17 00:00:00+00:00,0.11114300042390823,0.11169900000095367,0.10719999670982361,0.11044300347566605,1009,0.0,0.0
2021-11-18 00:00:00+00:00,0.11049699783325195,0.11113899946212769,0.10381300002336502,0.1049640029668808,538,0.0,0.0
2021-11-19 00:00:00+00:00,0.10498800128698349,0.1082879975438118,0.1009489968419075,0.10404200106859207,560,0.0,0.0
2021-11-20 00:00:00+00:00,0.10399500280618668,0.10769300162792206,0.10216700285673141,0.10554800182580948,554,0.0,0.0
2021-11-21 00:00:00+00:00,0.1055150032043457,0.10743200033903122,0.10402300208806992,0.10623300075531006,445,0.0,0.0
