TIMESTAMP,ABT_OPEN_PRICE_USD,ABT_HIGH_PRICE_USD,ABT_LOW_PRICE_USD,ABT_CLOSE_PRICE_USD,ABT_VOLUME_USD,ABT_DIVIDENDS_USD,ABT_STOCK_SPLITS_USD
2018-02-26 00:00:00+00:00,1.1385200023651123,1.291260004043579,1.1385200023651123,1.2706899642944336,94865600,0.0,0.0
2018-02-27 00:00:00+00:00,1.272760033607483,1.2992500066757202,1.1700400114059448,1.215309977531433,65450600,0.0,0.0
2018-02-28 00:00:00+00:00,1.2187600135803223,1.2522399425506592,1.168619990348816,1.1728099584579468,46021800,0.0,0.0
2018-03-01 00:00:00+00:00,1.1691499948501587,1.3193999528884888,1.1603599786758423,1.2800300121307373,41223400,0.0,0.0
2018-03-02 00:00:00+00:00,1.2749799489974976,1.3108799457550049,1.225250005722046,1.2383699417114258,51234100,0.0,0.0
2018-03-03 00:00:00+00:00,1.2381099462509155,1.2654399871826172,1.204800009727478,1.2056599855422974,28614200,0.0,0.0
2018-03-04 00:00:00+00:00,1.204200029373169,1.2061400413513184,1.1384400129318237,1.1715799570083618,31313600,0.0,0.0
2018-03-05 00:00:00+00:00,1.168660044670105,1.2097500562667847,1.1594699621200562,1.1786500215530396,63348500,0.0,0.0
2018-03-06 00:00:00+00:00,1.174839973449707,1.174839973449707,1.0072799921035767,1.0153599977493286,43622400,0.0,0.0
2018-03-07 00:00:00+00:00,1.0202900171279907,1.0559300184249878,0.8406310081481934,0.8919429779052734,27884100,0.0,0.0
2018-03-08 00:00:00+00:00,0.8894259929656982,0.9546629786491394,0.8091380000114441,0.8131269812583923,42954900,0.0,0.0
2018-03-09 00:00:00+00:00,0.8105180263519287,0.859341025352478,0.7177600264549255,0.8581590056419373,36085100,0.0,0.0
2018-03-10 00:00:00+00:00,0.8593670129776001,0.908827006816864,0.7959489822387695,0.8028519749641418,34080600,0.0,0.0
