TIMESTAMP,DPDBC_OPEN_PRICE_USD,DPDBC_HIGH_PRICE_USD,DPDBC_LOW_PRICE_USD,DPDBC_CLOSE_PRICE_USD,DPDBC_VOLUME_USD,DPDBC_DIVIDENDS_USD,DPDBC_STOCK_SPLITS_USD
2022-03-31 00:00:00+00:00,19.910192489624023,20.697101593017578,18.1253662109375,19.2273006439209,71366,0.0,0.0
2022-04-01 00:00:00+00:00,19.2273006439209,19.569692611694336,17.682218551635742,18.156906127929688,37671,0.0,0.0
2022-04-02 00:00:00+00:00,18.156906127929688,19.001930236816406,17.447755813598633,17.45284080505371,31664,0.0,0.0
2022-04-03 00:00:00+00:00,17.45284080505371,18.755695343017578,17.073022842407227,18.58942413330078,102685,0.0,0.0
2022-04-04 00:00:00+00:00,18.58942413330078,19.25299835205078,18.277467727661133,19.00213623046875,154445,0.0,0.0
2022-04-05 00:00:00+00:00,19.00213623046875,19.100933074951172,18.56639289855957,18.738025665283203,32871,0.0,0.0
2022-04-06 00:00:00+00:00,18.738025665283203,19.54065704345703,18.411052703857422,18.698062896728516,42486,0.0,0.0
2022-04-07 00:00:00+00:00,18.698062896728516,19.260051727294922,18.209383010864258,18.557960510253906,82024,0.0,0.0
2022-04-08 00:00:00+00:00,18.557960510253906,19.019638061523438,18.239059448242188,18.902803421020508,62694,0.0,0.0
2022-04-09 00:00:00+00:00,18.902803421020508,19.15044403076172,18.671846389770508,19.015331268310547,23529,0.0,0.0
2022-04-10 00:00:00+00:00,19.015331268310547,19.459184646606445,18.737276077270508,18.81800651550293,80553,0.0,0.0
2022-04-11 00:00:00+00:00,18.81800651550293,19.494796752929688,18.66197395324707,18.95684242248535,90414,0.0,0.0
2022-04-12 00:00:00+00:00,18.95684242248535,20.01288414001465,18.95603370666504,19.956317901611328,61459,0.0,0.0
2022-04-13 00:00:00+00:00,19.956317901611328,20.639739990234375,19.58909034729004,20.11320686340332,81384,0.0,0.0
2022-04-14 00:00:00+00:00,20.11320686340332,21.24652862548828,20.075607299804688,21.231294631958008,283309,0.0,0.0
2022-04-15 00:00:00+00:00,21.231294631958008,21.463104248046875,21.01746368408203,21.256275177001953,56818,0.0,0.0
2022-04-16 00:00:00+00:00,21.256275177001953,21.32577133178711,20.936717987060547,21.004846572875977,4855,0.0,0.0
2022-04-17 00:00:00+00:00,21.004846572875977,21.301666259765625,20.743993759155273,20.96967124938965,18867,0.0,0.0
2022-04-18 00:00:00+00:00,20.96967124938965,21.504045486450195,20.603044509887695,21.06144142150879,148428,0.0,0.0
2022-04-19 00:00:00+00:00,21.06144142150879,21.361679077148438,20.213144302368164,20.604963302612305,194967,0.0,0.0
2022-04-20 00:00:00+00:00,20.604963302612305,20.70695686340332,19.847124099731445,20.298200607299805,193502,0.0,0.0
2022-04-21 00:00:00+00:00,20.298200607299805,20.955299377441406,20.161470413208008,20.563045501708984,93331,0.0,0.0
2022-04-22 00:00:00+00:00,20.563045501708984,21.232263565063477,19.835834503173828,20.062742233276367,70498,0.0,0.0
2022-04-23 00:00:00+00:00,20.062742233276367,20.366436004638672,19.894046783447266,19.993181228637695,62583,0.0,0.0
2022-04-24 00:00:00+00:00,19.993181228637695,20.522066116333008,19.945898056030273,19.945898056030273,49795,0.0,0.0
2022-04-25 00:00:00+00:00,19.945898056030273,20.34288215637207,19.553403854370117,20.210893630981445,178693,0.0,0.0
2022-04-26 00:00:00+00:00,20.210893630981445,20.508386611938477,19.584978103637695,20.05278778076172,230543,0.0,0.0
2022-04-27 00:00:00+00:00,20.05278778076172,20.612234115600586,19.724763870239258,20.298566818237305,188612,0.0,0.0
2022-04-28 00:00:00+00:00,20.298566818237305,20.86752700805664,19.424230575561523,20.11444091796875,120581,0.0,0.0
2022-04-29 00:00:00+00:00,20.11444091796875,20.427162170410156,19.578716278076172,20.170080184936523,63026,0.0,0.0
2022-04-30 00:00:00+00:00,20.170080184936523,20.507282257080078,19.859928131103516,20.1106014251709,14469,0.0,0.0
2022-05-01 00:00:00+00:00,20.1106014251709,20.55354881286621,19.711097717285156,20.074922561645508,19863,0.0,0.0
