TIMESTAMP,HER21866_OPEN_PRICE_USD,HER21866_HIGH_PRICE_USD,HER21866_LOW_PRICE_USD,HER21866_CLOSE_PRICE_USD,HER21866_VOLUME_USD,HER21866_DIVIDENDS_USD,HER21866_STOCK_SPLITS_USD
2022-09-20 00:00:00+00:00,0.01527899969369173,0.015549000352621078,0.01358999963849783,0.01361399982124567,9047,0.0,0.0
2022-09-21 00:00:00+00:00,0.01358299981802702,0.01425199955701828,0.013481000438332558,0.013646000064909458,1939,0.0,0.0
2022-09-22 00:00:00+00:00,0.013659000396728516,0.014022000133991241,0.013616999611258507,0.013864000327885151,2697,0.0,0.0
2022-09-23 00:00:00+00:00,0.013861999846994877,0.013992000371217728,0.01358299981802702,0.013880999758839607,84,0.0,0.0
2022-09-24 00:00:00+00:00,0.013881999999284744,0.014322999864816666,0.013825999572873116,0.013842999935150146,39,0.0,0.0
2022-09-25 00:00:00+00:00,0.013864000327885151,0.014135999605059624,0.013698000460863113,0.013900999911129475,578,0.0,0.0
2022-09-26 00:00:00+00:00,0.013892999850213528,0.014020999893546104,0.01372199971228838,0.013818999752402306,767,0.0,0.0
2022-09-27 00:00:00+00:00,0.013817000202834606,0.014360000379383564,0.013492999598383904,0.013946999795734882,1880,0.0,0.0
2022-09-28 00:00:00+00:00,0.013922000303864479,0.014618000015616417,0.013644999824464321,0.01449699979275465,251,0.0,0.0
2022-09-29 00:00:00+00:00,0.014534000307321548,0.014720000326633453,0.014270000159740448,0.014612000435590744,954,0.0,0.0
2022-09-30 00:00:00+00:00,0.014557999558746815,0.014929999597370625,0.014407999813556671,0.01457200013101101,122,0.0,0.0
2022-10-01 00:00:00+00:00,0.014570999890565872,0.015211000107228756,0.014202999882400036,0.014334999956190586,842,0.0,0.0
2022-10-02 00:00:00+00:00,0.014334999956190586,0.014646000228822231,0.014259999617934227,0.014499999582767487,41,0.0,0.0
2022-10-03 00:00:00+00:00,0.014485999941825867,0.014782999642193317,0.014460000209510326,0.01464799977838993,115,0.0,0.0
2022-10-04 00:00:00+00:00,0.014646000228822231,0.015251999720931053,0.014631000347435474,0.015157000161707401,72,0.0,0.0
2022-10-05 00:00:00+00:00,0.015153000131249428,0.015208999626338482,0.014856000430881977,0.01513999979943037,262,0.0,0.0
2022-10-06 00:00:00+00:00,0.01511400006711483,0.015324999578297138,0.014120000414550304,0.014379999600350857,766,0.0,0.0
2022-10-07 00:00:00+00:00,0.014379999600350857,0.014537000097334385,0.01414399966597557,0.014262000098824501,167,0.0,0.0
2022-10-08 00:00:00+00:00,0.014321000315248966,0.014326999895274639,0.013892999850213528,0.013957999646663666,120,0.0,0.0
2022-10-09 00:00:00+00:00,0.01395300030708313,0.014073999598622322,0.013864000327885151,0.014008999802172184,102,0.0,0.0
2022-10-10 00:00:00+00:00,0.014008999802172184,0.014054999686777592,0.013206999748945236,0.013232000172138214,1517,0.0,0.0
2022-10-11 00:00:00+00:00,0.013232000172138214,0.013368000276386738,0.013042000122368336,0.013238999992609024,193,0.0,0.0
2022-10-12 00:00:00+00:00,0.013238999992609024,0.013332000002264977,0.013005999848246574,0.013055000454187393,530,0.0,0.0
2022-10-13 00:00:00+00:00,0.013055000454187393,0.013233999721705914,0.01242899987846613,0.01312199980020523,81,0.0,0.0
2022-10-14 00:00:00+00:00,0.01312199980020523,0.0133689995855093,0.01293299999088049,0.013020999729633331,402,0.0,0.0
2022-10-15 00:00:00+00:00,0.013020999729633331,0.01309600006788969,0.012865000404417515,0.012888999655842781,139,0.0,0.0
2022-10-16 00:00:00+00:00,0.012888999655842781,0.013206999748945236,0.012888999655842781,0.013139000162482262,11,0.0,0.0
2022-10-17 00:00:00+00:00,0.013139000162482262,0.013415000401437283,0.0130390003323555,0.013306999579071999,300,0.0,0.0
2022-10-18 00:00:00+00:00,0.013306999579071999,0.01335499994456768,0.013069000095129013,0.013193000108003616,96,0.0,0.0
2022-10-19 00:00:00+00:00,0.013193000108003616,0.01322800014168024,0.013019000180065632,0.01309600006788969,117,0.0,0.0
2022-10-20 00:00:00+00:00,0.01309099979698658,0.013154000043869019,0.012865000404417515,0.012923000380396843,27,0.0,0.0
2022-10-21 00:00:00+00:00,0.012935999780893326,0.013028999790549278,0.01269800029695034,0.012990999966859818,0,0.0,0.0
2022-10-22 00:00:00+00:00,0.012990999966859818,0.013117999769747257,0.012965000234544277,0.013048999942839146,276,0.0,0.0
2022-10-23 00:00:00+00:00,0.013048999942839146,0.013389999978244305,0.012988000176846981,0.013357000425457954,197,0.0,0.0
2022-10-24 00:00:00+00:00,0.013372999615967274,0.013403999619185925,0.013163000345230103,0.013310999609529972,66,0.0,0.0
2022-10-25 00:00:00+00:00,0.013310999609529972,0.013965999707579613,0.01312199980020523,0.013794999569654465,106,0.0,0.0
2022-10-26 00:00:00+00:00,0.013802999630570412,0.014077999629080296,0.01375299971550703,0.014011000283062458,1,0.0,0.0
2022-10-27 00:00:00+00:00,0.014011000283062458,0.014140999875962734,0.013760999776422977,0.01387299969792366,45,0.0,0.0
2022-10-28 00:00:00+00:00,0.01387299969792366,0.014326999895274639,0.013771000318229198,0.01414399966597557,987,0.0,0.0
2022-10-29 00:00:00+00:00,0.01414399966597557,0.01470400020480156,0.014008999802172184,0.014461999759078026,132,0.0,0.0
2022-10-30 00:00:00+00:00,0.014461999759078026,0.015068000182509422,0.014356999658048153,0.014825000427663326,135,0.0,0.0
2022-10-31 00:00:00+00:00,0.014825000427663326,0.015923000872135162,0.014537000097334385,0.015468000434339046,2,0.0,0.0
2022-11-01 00:00:00+00:00,0.015468000434339046,0.015799999237060547,0.014995000325143337,0.015207000076770782,337,0.0,0.0
2022-11-02 00:00:00+00:00,0.015207000076770782,0.015464000403881073,0.014805999584496021,0.01502699963748455,84,0.0,0.0
2022-11-03 00:00:00+00:00,0.01502699963748455,0.015862999483942986,0.014965999871492386,0.015537000261247158,0,0.0,0.0
2022-11-04 00:00:00+00:00,0.015468000434339046,0.016952000558376312,0.015468000434339046,0.01669199950993061,242,0.0,0.0
2022-11-05 00:00:00+00:00,0.01673099957406521,0.016990000382065773,0.016289999708533287,0.01640000008046627,143,0.0,0.0
2022-11-06 00:00:00+00:00,0.01638299971818924,0.016693999990820885,0.015951000154018402,0.015969999134540558,3,0.0,0.0
2022-11-07 00:00:00+00:00,0.015961000695824623,0.016246000304818153,0.015413999557495117,0.015785999596118927,267,0.0,0.0
2022-11-08 00:00:00+00:00,0.015785999596118927,0.018154000863432884,0.014209000393748283,0.015305999666452408,293,0.0,0.0
2022-11-09 00:00:00+00:00,0.015305999666452408,0.01547200046479702,0.01208799984306097,0.012285999953746796,596,0.0,0.0
2022-11-10 00:00:00+00:00,0.012241999618709087,0.014450999908149242,0.012165999971330166,0.014011000283062458,1004,0.0,0.0
2022-11-11 00:00:00+00:00,0.01399100013077259,0.014034000225365162,0.012854999862611294,0.013287000358104706,628,0.0,0.0
2022-11-12 00:00:00+00:00,0.013310999609529972,0.01624700054526329,0.012484000064432621,0.01286299992352724,203,0.0,0.0
2022-11-13 00:00:00+00:00,0.012858999893069267,0.013043000362813473,0.012222999706864357,0.012300999835133553,915,0.0,0.0
2022-11-14 00:00:00+00:00,0.012312999926507473,0.012927000410854816,0.01193500030785799,0.012288999743759632,398,0.0,0.0
2022-11-15 00:00:00+00:00,0.01233300007879734,0.012462999671697617,0.012101000174880028,0.012222999706864357,0,0.0,0.0
2022-11-16 00:00:00+00:00,0.012225000187754631,0.012225000187754631,0.011952999979257584,0.012071000412106514,290,0.0,0.0
