TIMESTAMP,ANALOS_OPEN_PRICE_USD,ANALOS_HIGH_PRICE_USD,ANALOS_LOW_PRICE_USD,ANALOS_CLOSE_PRICE_USD,ANALOS_VOLUME_USD,ANALOS_DIVIDENDS_USD,ANALOS_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,0.0005249999812804163,0.000691999972332269,0.0002730000123847276,0.0005799999926239252,53817851,0.0,0.0
2023-12-23 00:00:00+00:00,0.0005799999926239252,0.0008660000166855752,0.00029799999902024865,0.0007650000043213367,53215847,0.0,0.0
2023-12-24 00:00:00+00:00,0.0007650000043213367,0.0018110000528395176,0.000737000023946166,0.0017010000301524997,85040332,0.0,0.0
2023-12-25 00:00:00+00:00,0.0017099999822676182,0.0021689999848604202,0.00101500004529953,0.0012669999850913882,110751133,0.0,0.0
2023-12-26 00:00:00+00:00,0.001269000000320375,0.001803999999538064,0.0003600000054575503,0.0006230000290088356,102511102,0.0,0.0
2023-12-27 00:00:00+00:00,0.0006099999882280827,0.000699999975040555,0.0002229999954579398,0.000311999989207834,76174488,0.0,0.0
2023-12-28 00:00:00+00:00,0.00030899999546818435,0.000371000001905486,0.0002479999966453761,0.00032500000088475645,46043829,0.0,0.0
2023-12-29 00:00:00+00:00,0.0003260000084992498,0.0006130000110715628,0.00030499999411404133,0.00045900000259280205,82362432,0.0,0.0
2023-12-30 00:00:00+00:00,0.00045900000259280205,0.0005029999883845448,0.0003480000013951212,0.00037900000461377203,36787664,0.0,0.0
2023-12-31 00:00:00+00:00,0.00037900000461377203,0.0003859999997075647,0.0003009999927598983,0.00030399998649954796,20719641,0.0,0.0
2024-01-01 00:00:00+00:00,0.0003060000017285347,0.00037799999699927866,0.0002840000088326633,0.0003169999981764704,20266337,0.0,0.0
2024-01-02 00:00:00+00:00,0.0003169999981764704,0.0003349999897181988,0.00025099999038502574,0.0002579999854788184,22001244,0.0,0.0
2024-01-03 00:00:00+00:00,0.0002579999854788184,0.0002749999985098839,0.00016199999663513154,0.00017699999443721026,34231866,0.0,0.0
2024-01-04 00:00:00+00:00,0.00017699999443721026,0.00020599999697878957,0.0001429999974789098,0.0001449999981559813,25648234,0.0,0.0
2024-01-05 00:00:00+00:00,0.0001449999981559813,0.00015900000289548188,0.00010399999882793054,0.00011899999663000926,24158682,0.0,0.0
2024-01-06 00:00:00+00:00,0.00011899999663000926,0.00023499999952036887,0.00011500000255182385,0.00021499999274965376,46061800,0.0,0.0
2024-01-07 00:00:00+00:00,0.00021499999274965376,0.00023099999816622585,0.00016500000492669642,0.00016599999798927456,34672167,0.0,0.0
2024-01-08 00:00:00+00:00,0.00016599999798927456,0.00018000000272877514,0.00014600000577047467,0.0001610000035725534,23877680,0.0,0.0
2024-01-09 00:00:00+00:00,0.0001610000035725534,0.00018699999782256782,0.000155999994603917,0.00015999999595806003,16506551,0.0,0.0
2024-01-10 00:00:00+00:00,0.00015999999595806003,0.0001849999971454963,0.00015500000154133886,0.0001829999964684248,20334917,0.0,0.0
2024-01-11 00:00:00+00:00,0.0001829999964684248,0.00020199999562464654,0.00016599999798927456,0.00017100000695791095,26038379,0.0,0.0
2024-01-12 00:00:00+00:00,0.00017100000695791095,0.00017499999376013875,0.0001449999981559813,0.00014800000644754618,15418266,0.0,0.0
2024-01-13 00:00:00+00:00,0.00014800000644754618,0.00019700000120792538,0.00014800000644754618,0.00017699999443721026,19637050,0.0,0.0
2024-01-14 00:00:00+00:00,0.00017699999443721026,0.00022000000171829015,0.00017499999376013875,0.00017899999511428177,20136322,0.0,0.0
2024-01-15 00:00:00+00:00,0.00017899999511428177,0.00019500000053085387,0.00016700000560376793,0.0001740000006975606,12832133,0.0,0.0
2024-01-16 00:00:00+00:00,0.0001740000006975606,0.0001880000054370612,0.00016500000492669642,0.00016799999866634607,13114070,0.0,0.0
2024-01-17 00:00:00+00:00,0.00016799999866634607,0.00018099999579135329,0.00015500000154133886,0.0001740000006975606,14977326,0.0,0.0
2024-01-18 00:00:00+00:00,0.00017299999308306724,0.00017699999443721026,0.00015500000154133886,0.0001610000035725534,15508395,0.0,0.0
2024-01-19 00:00:00+00:00,0.0001610000035725534,0.0001610000035725534,0.0001340000017080456,0.00014899999951012433,13291757,0.0,0.0
