TIMESTAMP,PEON32123_OPEN_PRICE_USD,PEON32123_HIGH_PRICE_USD,PEON32123_LOW_PRICE_USD,PEON32123_CLOSE_PRICE_USD,PEON32123_VOLUME_USD,PEON32123_DIVIDENDS_USD,PEON32123_STOCK_SPLITS_USD
2024-10-03 00:00:00+00:00,,,,0.0,2524,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1996,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,552,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,12100,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1692,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3330,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,3870,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,4910,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,2308,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,5803,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,4752,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,3349,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,5684,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,910,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1632,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,5285,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,931,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,2285,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1631,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1041,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1776,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,957,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1168,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1310,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,574,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,555,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,4319,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2130,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,732,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,526,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,2082,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,970,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,547,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1932,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1271,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,600,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1457,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2102,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1805,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,459,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,956,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,592,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,832,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,406,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1363,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,556,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,690,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,3264,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,823,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1792,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1128,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,637,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,172,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,369,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,560,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,391,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1457,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,225,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,268,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,320,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1986,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,238,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,429,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,764,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,501,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,546,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,830,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2013,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1454,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,549,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,448,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,212,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,533,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,174,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-06-01 00:00:00+00:00,2.3298599377899465e-13,2.3298599377899465e-13,2.281609959558367e-13,2.2816110437605397e-13,10,0.0,0.0
