TIMESTAMP,UE_OPEN_PRICE_USD,UE_HIGH_PRICE_USD,UE_LOW_PRICE_USD,UE_CLOSE_PRICE_USD,UE_VOLUME_USD,UE_DIVIDENDS_USD,UE_STOCK_SPLITS_USD
2024-08-05 00:00:00+00:00,0.006347000133246183,0.006378999911248684,0.006291999947279692,0.006322000175714493,57384,0.0,0.0
2024-08-06 00:00:00+00:00,0.006322000175714493,0.006333000026643276,0.006231999956071377,0.006271999794989824,56744,0.0,0.0
2024-08-07 00:00:00+00:00,0.006252999883145094,0.0063229999504983425,0.006190999876707792,0.006200999952852726,57755,0.0,0.0
2024-08-08 00:00:00+00:00,0.006200999952852726,0.006221000105142593,0.006111999973654747,0.006134000141173601,56979,0.0,0.0
2024-08-09 00:00:00+00:00,0.006101999897509813,0.006366000045090914,0.0060720001347362995,0.00636299978941679,45744,0.0,0.0
2024-08-10 00:00:00+00:00,0.00636299978941679,0.006424000021070242,0.0060709998942911625,0.006080999970436096,32809,0.0,0.0
2024-08-11 00:00:00+00:00,0.006080999970436096,0.006132000125944614,0.006000000052154064,0.006000999826937914,34711,0.0,0.0
2024-08-12 00:00:00+00:00,0.006000999826937914,0.006351999938488007,0.005960999988019466,0.006250999867916107,39911,0.0,0.0
2024-08-13 00:00:00+00:00,0.006250999867916107,0.006283000111579895,0.006180000025779009,0.006182000041007996,35421,0.0,0.0
2024-08-14 00:00:00+00:00,0.006182000041007996,0.006262000184506178,0.0061610001139342785,0.0061900001019239426,37704,0.0,0.0
2024-08-15 00:00:00+00:00,0.006190999876707792,0.006192999891936779,0.006111000198870897,0.006122000049799681,38150,0.0,0.0
2024-08-16 00:00:00+00:00,0.006130999885499477,0.006171999964863062,0.006080999970436096,0.006080999970436096,36228,0.0,0.0
2024-08-17 00:00:00+00:00,0.00610300013795495,0.006105000153183937,0.0059910002164542675,0.006000999826937914,36650,0.0,0.0
2024-08-18 00:00:00+00:00,0.0059910002164542675,0.006432000081986189,0.005950000137090683,0.006411000154912472,37790,0.0,0.0
2024-08-19 00:00:00+00:00,0.006411000154912472,0.006945999804884195,0.0063310000114142895,0.006883000023663044,31218,0.0,0.0
2024-08-20 00:00:00+00:00,0.006862999871373177,0.007445999886840582,0.006831999868154526,0.007340000011026859,35339,0.0,0.0
2024-08-21 00:00:00+00:00,0.007350999861955643,0.007381000090390444,0.007230999879539013,0.00723200011998415,32544,0.0,0.0
2024-08-22 00:00:00+00:00,0.007261000107973814,0.007263000123202801,0.007079999893903732,0.007091000210493803,30766,0.0,0.0
2024-08-23 00:00:00+00:00,0.007091000210493803,0.007770999800413847,0.007062000222504139,0.007706000003963709,34722,0.0,0.0
2024-08-24 00:00:00+00:00,0.007656999863684177,0.007786000147461891,0.00762399984523654,0.007672999985516071,37546,0.0,0.0
2024-08-25 00:00:00+00:00,0.007643999997526407,0.008084000088274479,0.0074640000239014626,0.007923999801278114,41196,0.0,0.0
2024-08-26 00:00:00+00:00,0.007923999801278114,0.00914399977773428,0.007691000122576952,0.009021000005304813,48555,0.0,0.0
2024-08-27 00:00:00+00:00,0.009052000008523464,0.18830400705337524,0.008980000391602516,0.025519000366330147,89792,0.0,0.0
2024-08-28 00:00:00+00:00,0.025519000366330147,0.05001499876379967,0.018890999257564545,0.03200500085949898,13736,0.0,0.0
2024-08-29 00:00:00+00:00,0.03200500085949898,0.0380139984190464,0.016011999920010567,0.027014000341296196,9221,0.0,0.0
2024-08-30 00:00:00+00:00,0.027014000341296196,0.03348600119352341,0.026996999979019165,0.03049900010228157,1536,0.0,0.0
2024-08-31 00:00:00+00:00,0.03049900010228157,0.03248700127005577,0.027550000697374344,0.030657000839710236,756,0.0,0.0
2024-09-01 00:00:00+00:00,0.030657000839710236,0.03249699994921684,0.0289939995855093,0.030779000371694565,1333,0.0,0.0
2024-09-02 00:00:00+00:00,0.030779000371694565,0.031397998332977295,0.028992999345064163,0.029337000101804733,741,0.0,0.0
2024-09-03 00:00:00+00:00,0.027997000142931938,0.029687000438570976,0.02699499949812889,0.027003999799489975,572,0.0,0.0
2024-09-04 00:00:00+00:00,0.027003999799489975,0.027264000847935677,0.024991000071167946,0.025577999651432037,490,0.0,0.0
2024-09-05 00:00:00+00:00,0.025578999891877174,0.028000999242067337,0.024991000071167946,0.025050999596714973,302,0.0,0.0
2024-09-06 00:00:00+00:00,0.025050999596714973,0.026491999626159668,0.01810299977660179,0.020406000316143036,1017,0.0,0.0
2024-09-07 00:00:00+00:00,0.020406000316143036,0.027011999860405922,0.018019000068306923,0.01912900060415268,365,0.0,0.0
2024-09-08 00:00:00+00:00,0.01912900060415268,0.021748999133706093,0.018875999376177788,0.019898999482393265,167,0.0,0.0
2024-09-09 00:00:00+00:00,0.01989400014281273,0.02154500037431717,0.019015999510884285,0.02038699947297573,207,0.0,0.0
2024-09-10 00:00:00+00:00,0.02038699947297573,0.02870500087738037,0.016008999198675156,0.01757900044322014,2651,0.0,0.0
2024-09-11 00:00:00+00:00,0.01757900044322014,0.028001999482512474,0.01757900044322014,0.01968899928033352,283,0.0,0.0
2024-09-12 00:00:00+00:00,0.01968899928033352,0.024997999891638756,0.019208999350667,0.02097800001502037,124,0.0,0.0
2024-09-13 00:00:00+00:00,0.019252000376582146,0.02720700018107891,0.019019000232219696,0.020210999995470047,232,0.0,0.0
2024-09-14 00:00:00+00:00,0.020214000716805458,0.025008000433444977,0.019022999331355095,0.021036000922322273,422,0.0,0.0
2024-09-15 00:00:00+00:00,0.021036000922322273,0.02437499910593033,0.01901100017130375,0.020078999921679497,370,0.0,0.0
2024-09-16 00:00:00+00:00,0.021859999746084213,0.021879000589251518,0.019520999863743782,0.020948000252246857,333,0.0,0.0
2024-09-17 00:00:00+00:00,0.019739000126719475,0.027504000812768936,0.01810000091791153,0.019821999594569206,949,0.0,0.0
2024-09-18 00:00:00+00:00,0.019821999594569206,0.024281999096274376,0.01613200083374977,0.01842300035059452,2122,0.0,0.0
2024-09-19 00:00:00+00:00,0.01899999938905239,0.020594999194145203,0.01849300041794777,0.018626999109983444,72,0.0,0.0
2024-09-20 00:00:00+00:00,0.018626999109983444,0.02200300060212612,0.016999000683426857,0.01900400035083294,268,0.0,0.0
2024-09-21 00:00:00+00:00,0.018991999328136444,0.02120400033891201,0.018019000068306923,0.01990400068461895,657,0.0,0.0
2024-09-22 00:00:00+00:00,0.01990400068461895,0.019912000745534897,0.016124999150633812,0.017882000654935837,499,0.0,0.0
2024-09-23 00:00:00+00:00,0.017882000654935837,0.018974000588059425,0.017208000645041466,0.017210999503731728,64,0.0,0.0
2024-09-24 00:00:00+00:00,0.017209000885486603,0.01964700035750866,0.016755999997258186,0.017900999635457993,1029,0.0,0.0
2024-09-25 00:00:00+00:00,0.01789899915456772,0.018505999818444252,0.017208000645041466,0.017274999991059303,79,0.0,0.0
2024-09-26 00:00:00+00:00,0.017274999991059303,0.018998000770807266,0.016099000349640846,0.016692999750375748,145,0.0,0.0
2024-09-27 00:00:00+00:00,0.016692999750375748,0.01786400005221367,0.016200000420212746,0.016245000064373016,72,0.0,0.0
2024-09-28 00:00:00+00:00,0.016241999343037605,0.016256999224424362,0.01510199997574091,0.01510199997574091,281,0.0,0.0
2024-09-29 00:00:00+00:00,0.015100999735295773,0.015977000817656517,0.01510000042617321,0.015103000216186047,53,0.0,0.0
2024-09-30 00:00:00+00:00,0.015104000456631184,0.019003000110387802,0.009998999536037445,0.01449699979275465,1689,0.0,0.0
2024-10-01 00:00:00+00:00,0.01449699979275465,0.015946000814437866,0.011494999751448631,0.012098000384867191,199,0.0,0.0
2024-10-02 00:00:00+00:00,0.012098000384867191,0.013996999710798264,0.010997000150382519,0.010997000150382519,246,0.0,0.0
2024-10-03 00:00:00+00:00,0.010997000150382519,0.012000000104308128,0.009996999986469746,0.010099999606609344,490,0.0,0.0
2024-10-04 00:00:00+00:00,0.01001800037920475,0.011679000221192837,0.009996999986469746,0.009999999776482582,415,0.0,0.0
2024-10-05 00:00:00+00:00,0.009999999776482582,0.010700000450015068,0.00899800006300211,0.008999999612569809,1139,0.0,0.0
2024-10-06 00:00:00+00:00,0.008999999612569809,0.009460999630391598,0.005098999943584204,0.005278999917209148,798,0.0,0.0
2024-10-07 00:00:00+00:00,0.005268999841064215,0.008078999817371368,0.005007999949157238,0.00506900018081069,295,0.0,0.0
2024-10-08 00:00:00+00:00,0.00506900018081069,0.006496000103652477,0.005005999933928251,0.005016999784857035,247,0.0,0.0
2024-10-09 00:00:00+00:00,0.005007000174373388,0.005286000203341246,0.004015999846160412,0.0040270001627504826,352,0.0,0.0
2024-10-10 00:00:00+00:00,0.004056999925523996,0.006593000143766403,0.004004000220447779,0.004007000010460615,309,0.0,0.0
2024-10-11 00:00:00+00:00,0.004346999805420637,0.004997000098228455,0.003008000086992979,0.003358999965712428,303,0.0,0.0
