,MSE,RMSE,MAE,MAPE,R2
0,80360.2287541764,283.47879771541363,234.9373,0.11160371937652985,-0.12025632085347238
1,58325.91735524033,241.50759274863458,217.4093645161291,0.10202773816394847,-0.7040533916815037
2,73268.70487307162,270.68192564903853,215.29184516129035,0.07116362529661172,-0.38187253954227796
3,209698.791619193,457.9288062779989,391.2103633333335,0.11693206590509081,-0.6432345905327621
4,97425.64122592933,312.130807876969,265.432029032258,0.07071677055490147,0.06656297707298409
5,84449.47981291868,290.6019267192127,247.8974866666667,0.056517057290605556,-0.7834126068333334
6,65734.7560783742,256.38790158346825,204.9579935483871,0.05152487354539913,-0.28839556572783764
7,183101.01828261392,427.9030477603705,339.4405516129033,0.1195804442140936,0.07975213343797205
8,85577.0526519393,292.5355579274754,242.88824999999997,0.08520344415523352,-1.1772645101092727
9,70362.70050289806,265.2596850312879,226.42339354838705,0.07768270006126904,0.07608283801032589
10,31426.54721459235,177.27534294027566,145.82779000000002,0.04701823705855184,0.26307183184756466
11,90386.90950180066,300.6441576046351,208.4262,0.09924198792991641,0.29218973858947794
Mean,94176.47898939566,298.0279624862317,245.01188061827955,0.0841010552960126,-0.2767358338601779
