TIMESTAMP,STRIKE_OPEN_PRICE_USD,STRIKE_HIGH_PRICE_USD,STRIKE_LOW_PRICE_USD,STRIKE_CLOSE_PRICE_USD,STRIKE_VOLUME_USD,STRIKE_DIVIDENDS_USD,STRIKE_STOCK_SPLITS_USD
2025-04-26 00:00:00+00:00,0.004980000201612711,0.004993999842554331,0.004801999777555466,0.004805999808013439,6803,0.0,0.0
2025-04-27 00:00:00+00:00,0.004805999808013439,0.004832000005990267,0.00471000000834465,0.004738999996334314,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.004738999996334314,0.004838999826461077,0.004596000071614981,0.004734999965876341,5670,0.0,0.0
2025-04-29 00:00:00+00:00,0.004734999965876341,0.0047599999234080315,0.004542999900877476,0.004542999900877476,5319,0.0,0.0
2025-04-30 00:00:00+00:00,0.004542999900877476,0.0046179997734725475,0.004366000182926655,0.0045779999345541,2171,0.0,0.0
2025-05-01 00:00:00+00:00,0.0045779999345541,0.004755000118166208,0.004569999873638153,0.0046339998953044415,6710,0.0,0.0
2025-05-02 00:00:00+00:00,0.0046339998953044415,0.004664999898523092,0.0045380000956356525,0.004581000190228224,6337,0.0,0.0
2025-05-03 00:00:00+00:00,0.004581000190228224,0.004674000199884176,0.004532000049948692,0.004596000071614981,11774,0.0,0.0
2025-05-04 00:00:00+00:00,0.004596000071614981,0.004596000071614981,0.004395999945700169,0.004401000216603279,5337,0.0,0.0
2025-05-05 00:00:00+00:00,0.004401000216603279,0.004542999900877476,0.004352000076323748,0.0045289997942745686,10412,0.0,0.0
2025-05-06 00:00:00+00:00,0.0045289997942745686,0.0045289997942745686,0.004346000030636787,0.004470000043511391,1038,0.0,0.0
2025-05-07 00:00:00+00:00,0.004470000043511391,0.004517000168561935,0.004354000091552734,0.004387000110000372,5491,0.0,0.0
2025-05-08 00:00:00+00:00,0.004387000110000372,0.004387000110000372,0.0038219999987632036,0.004118000157177448,46698,0.0,0.0
2025-05-09 00:00:00+00:00,0.004118000157177448,0.004443000070750713,0.0040870001539587975,0.00432599987834692,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.00432599987834692,0.004459000192582607,0.004271000158041716,0.0042940001003444195,0,0.0,0.0
2025-05-11 00:00:00+00:00,0.0042940001003444195,0.004480000119656324,0.0042130001820623875,0.004253000020980835,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.004253000020980835,0.004499000031501055,0.004215000197291374,0.00431300001218915,7576,0.0,0.0
2025-05-13 00:00:00+00:00,0.00431300001218915,0.004466999787837267,0.004147000145167112,0.004466999787837267,4804,0.0,0.0
2025-05-14 00:00:00+00:00,0.004466999787837267,0.004466999787837267,0.004203000105917454,0.004215999972075224,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.004215999972075224,0.004232000093907118,0.0037980000488460064,0.003828000044450164,13288,0.0,0.0
2025-05-16 00:00:00+00:00,0.003828000044450164,0.003920999821275473,0.003708000062033534,0.003734000027179718,4746,0.0,0.0
2025-05-17 00:00:00+00:00,0.003734000027179718,0.003837999887764454,0.003653000108897686,0.0038300000596791506,12042,0.0,0.0
2025-05-18 00:00:00+00:00,0.0038300000596791506,0.004616999998688698,0.0038300000596791506,0.004480999894440174,43905,0.0,0.0
2025-05-19 00:00:00+00:00,0.004480999894440174,0.004480999894440174,0.004089000169187784,0.0042500002309679985,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.0042500002309679985,0.004350000061094761,0.004191999789327383,0.0043390002101659775,4728,0.0,0.0
2025-05-21 00:00:00+00:00,0.0043390002101659775,0.0045369998551905155,0.004296000115573406,0.004468999803066254,174039,0.0,0.0
2025-05-22 00:00:00+00:00,0.004468999803066254,0.005200000014156103,0.004455000162124634,0.005193999968469143,220824,0.0,0.0
2025-05-23 00:00:00+00:00,0.005193999968469143,0.0053900000639259815,0.004985999781638384,0.005119000095874071,229408,0.0,0.0
2025-05-24 00:00:00+00:00,0.005119000095874071,0.005216000135987997,0.0050559998489916325,0.005090999882668257,242101,0.0,0.0
2025-05-25 00:00:00+00:00,0.005090999882668257,0.005109000019729137,0.004670000169426203,0.004794000182300806,234618,0.0,0.0
2025-05-26 00:00:00+00:00,0.004794000182300806,0.005001999903470278,0.0047900001518428326,0.004858000203967094,234188,0.0,0.0
2025-05-27 00:00:00+00:00,0.004858000203967094,0.005154999904334545,0.004772000014781952,0.005104000214487314,238167,0.0,0.0
2025-05-28 00:00:00+00:00,0.005104000214487314,0.005123999901115894,0.00469700014218688,0.004778000060468912,234474,0.0,0.0
2025-05-29 00:00:00+00:00,0.004776999820023775,0.004925000015646219,0.004730000160634518,0.0048050000332295895,221118,0.0,0.0
2025-05-30 00:00:00+00:00,0.0048050000332295895,0.005475999787449837,0.0045449999161064625,0.0052109998650848866,245911,0.0,0.0
2025-05-31 00:00:00+00:00,0.0052109998650848866,0.005241999868303537,0.004881000146269798,0.004985999781638384,198641,0.0,0.0
2025-06-01 00:00:00+00:00,0.004982696380466223,0.004999346565455198,0.0047982437536120415,0.004948128014802933,210437,0.0,0.0
