TIMESTAMP,BENDOG_OPEN_PRICE_USD,BENDOG_HIGH_PRICE_USD,BENDOG_LOW_PRICE_USD,BENDOG_CLOSE_PRICE_USD,BENDOG_VOLUME_USD,BENDOG_DIVIDENDS_USD,BENDOG_STOCK_SPLITS_USD
2024-02-28 00:00:00+00:00,0.009158999659121037,0.011560999788343906,0.007666999939829111,0.009589999914169312,4179206,0.0,0.0
2024-02-29 00:00:00+00:00,0.009591000154614449,0.012942000292241573,0.008363000117242336,0.010786999948322773,3609651,0.0,0.0
2024-03-01 00:00:00+00:00,0.010785000398755074,0.015580999664962292,0.010731000453233719,0.014120999723672867,3416668,0.0,0.0
2024-03-02 00:00:00+00:00,0.014124000445008278,0.01561800017952919,0.010913999751210213,0.012268000282347202,2888829,0.0,0.0
2024-03-03 00:00:00+00:00,0.012246999889612198,0.013027000240981579,0.01019699964672327,0.012033999897539616,2702779,0.0,0.0
2024-03-04 00:00:00+00:00,0.012033999897539616,0.021122999489307404,0.010374000295996666,0.020360000431537628,3216189,0.0,0.0
2024-03-05 00:00:00+00:00,0.020387999713420868,0.03180700168013573,0.017542999237775803,0.025363000109791756,8306198,0.0,0.0
2024-03-06 00:00:00+00:00,0.025363000109791756,0.03230300173163414,0.023754000663757324,0.024922000244259834,10085049,0.0,0.0
2024-03-07 00:00:00+00:00,0.024914000183343887,0.030896000564098358,0.018604999408125877,0.022067999467253685,6416037,0.0,0.0
2024-03-08 00:00:00+00:00,0.022099999710917473,0.028017999604344368,0.02122499980032444,0.026415999978780746,11531458,0.0,0.0
2024-03-09 00:00:00+00:00,0.026422999799251556,0.028385000303387642,0.022285999730229378,0.022861000150442123,4343768,0.0,0.0
2024-03-10 00:00:00+00:00,0.02297000028192997,0.0351720005273819,0.02185799926519394,0.030719000846147537,9967575,0.0,0.0
2024-03-11 00:00:00+00:00,0.030691999942064285,0.03949600085616112,0.02827800065279007,0.03872799873352051,7516480,0.0,0.0
2024-03-12 00:00:00+00:00,0.038690000772476196,0.044514000415802,0.030408000573515892,0.03649099916219711,7043038,0.0,0.0
2024-03-13 00:00:00+00:00,0.03652200102806091,0.03910500183701515,0.031051000580191612,0.03884899988770485,9986403,0.0,0.0
2024-03-14 00:00:00+00:00,0.03884600102901459,0.051238998770713806,0.03615599870681763,0.03835099935531616,10187987,0.0,0.0
2024-03-15 00:00:00+00:00,0.03840100020170212,0.039016999304294586,0.028978999704122543,0.03273100033402443,7967749,0.0,0.0
