,XRP,Lag
QTUM,1.2039824678306533e-12,24
USDT,1.0322687235201058e-10,11
IOTA,1.2657929743549285e-08,26
ETC,1.5657698764475237e-08,26
LTC,7.041163384326459e-08,8
DOGE,3.08746045315494e-06,14
XLM,0.0002168030883038,25
BTC,0.0015206605280558,28
DCR,0.0016102995831801,8
ETH,0.0024176451789525,11
BAT,0.0083506073704967,11
ZEC,0.0101169679070996,7
DASH,0.01133759417491,9
XMR,0.0406992054624023,11
GNO,0.1351263769674828,3
