TIMESTAMP,MKT28540_OPEN_PRICE_USD,MKT28540_HIGH_PRICE_USD,MKT28540_LOW_PRICE_USD,MKT28540_CLOSE_PRICE_USD,MKT28540_VOLUME_USD,MKT28540_DIVIDENDS_USD,MKT28540_STOCK_SPLITS_USD
2024-02-01 00:00:00+00:00,,,,0.0,109198,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,114329,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,105537,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,93413,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,103752,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,110525,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,125855,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,125270,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,122600,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,121719,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,109895,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,123772,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,130181,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,138299,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,144772,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,150526,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,150453,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,147454,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,141814,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,142940,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,127968,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,129998,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,118257,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,114530,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,123219,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,142759,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,163477,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,161581,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,170487,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,159580,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,172894,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,155415,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,149675,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,155535,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,170270,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,194625,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,190701,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,179170,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,175968,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,160923,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,177817,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,189941,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,190964,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,192618,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,185712,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,200435,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,191342,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,160270,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,184305,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,161899,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,160750,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,149334,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,147395,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,167392,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,187332,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,201555,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,181782,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,189447,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,175127,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,167200,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,174630,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,173504,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,162529,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,150969,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,165202,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,175613,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,198025,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,199911,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,179751,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,180343,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,159671,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,165435,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,167163,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,174439,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,175589,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,183542,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,179733,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,178866,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,166658,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,175830,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,158902,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,171041,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,155369,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,141000,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,153397,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,170499,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,182908,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,163499,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,172817,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,151470,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,147397,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,156491,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,153211,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,139547,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,156275,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,162620,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,177045,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,171225,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,160963,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,153345,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,137030,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,150001,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,162954,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,163437,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,185101,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,188400,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,194425,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,190572,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,169206,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,194901,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,172255,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,175564,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,243185,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,234526,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,256159,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,285047,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,305900,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,272326,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,285391,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,179361,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,165611,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,181278,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,190876,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,175698,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,164177,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,182830,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,189198,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,207194,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,202265,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,189660,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,183197,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,157795,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,173599,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,184042,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,183943,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,192203,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,200612,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,204316,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,193324,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,176462,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,184577,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,165862,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,169730,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,153917,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,138530,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,154249,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,169239,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,185233,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,163382,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,174863,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,163203,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,166458,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,172403,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,153661,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,131778,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,146543,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,157633,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,167516,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,165358,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,156784,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,154385,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,135570,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,148199,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,161545,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,170164,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,188929,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,195351,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,191811,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,187242,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,178648,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,188292,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,172961,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,175600,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,159722,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,146807,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,161480,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,185027,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,199275,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,180475,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,187780,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,171225,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,156424,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,169632,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,168908,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,154113,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,132646,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,136667,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,148344,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,161889,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,177564,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,161988,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,157891,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,135599,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,150556,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,163758,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,159822,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,165020,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,173356,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,176042,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,170476,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,156562,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,167274,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,153803,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,157321,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,153208,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,144233,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,158998,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,170940,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,174714,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,156585,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,167172,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,150854,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,141256,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,148893,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,162686,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,146582,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,131217,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,142962,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,142309,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,159368,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,157403,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,153407,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,151874,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,132482,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,146273,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,165084,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,166156,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,171555,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,173364,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,181593,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,180023,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,167345,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,177441,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,162230,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,166822,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,152889,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,146601,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,158169,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,179010,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,193739,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,175984,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,184468,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,162092,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,159673,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,167290,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,154796,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,142714,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,156868,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,168110,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,184341,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,179302,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,161384,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,158883,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,144768,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,160506,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,171493,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,183221,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,193426,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,201077,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,203082,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,202037,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,182522,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,196932,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,172815,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,175214,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,162102,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,156572,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,165910,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,184136,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,200281,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,186652,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,205487,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,185601,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,168647,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,182953,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,191138,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,177317,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,156026,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,174280,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,200459,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,222599,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,219324,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,206034,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,210475,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,206153,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,223927,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,245748,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,237037,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,264711,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,269625,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,269815,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,265270,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,247929,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,264381,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,250029,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,259824,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,234872,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,225093,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,229427,0.0,0.0
