TIMESTAMP,GROYPER_OPEN_PRICE_USD,GROYPER_HIGH_PRICE_USD,GROYPER_LOW_PRICE_USD,GROYPER_CLOSE_PRICE_USD,GROYPER_VOLUME_USD,GROYPER_DIVIDENDS_USD,GROYPER_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,0.042621999979019165,0.10045400261878967,0.03376299887895584,0.07288099825382233,2586525,0.0,0.0
2024-05-28 00:00:00+00:00,0.11253400146961212,0.18989400565624237,0.06983800232410431,0.18056799471378326,7297909,0.0,0.0
2024-05-29 00:00:00+00:00,0.1759050041437149,0.1771789938211441,0.06338100135326385,0.09291200339794159,4669217,0.0,0.0
2024-05-30 00:00:00+00:00,0.07741200178861618,0.12239500135183334,0.0473640002310276,0.11872600018978119,3088914,0.0,0.0
2024-05-31 00:00:00+00:00,0.10000400245189667,0.11198300123214722,0.050530001521110535,0.07289999723434448,1907867,0.0,0.0
2024-06-01 00:00:00+00:00,0.06850700080394745,0.09456100314855576,0.05942000076174736,0.06709799915552139,1699613,0.0,0.0
2024-06-02 00:00:00+00:00,0.06685400009155273,0.13898800313472748,0.059774000197649,0.09981700032949448,2169888,0.0,0.0
2024-06-03 00:00:00+00:00,0.11231199651956558,0.13001200556755066,0.0807029977440834,0.1110289990901947,1661775,0.0,0.0
2024-06-04 00:00:00+00:00,0.1217150017619133,0.14729100465774536,0.08869600296020508,0.10014200210571289,2152486,0.0,0.0
2024-06-05 00:00:00+00:00,0.09519299864768982,0.10007400065660477,0.06591399759054184,0.07476300001144409,1639577,0.0,0.0
2024-06-06 00:00:00+00:00,0.07576599717140198,0.08706600219011307,0.0480009987950325,0.07546599954366684,1525138,0.0,0.0
2024-06-07 00:00:00+00:00,0.07525800168514252,0.07576800137758255,0.033309001475572586,0.042674001306295395,1348105,0.0,0.0
2024-06-08 00:00:00+00:00,0.042674001306295395,0.06051100045442581,0.03863300010561943,0.042826998978853226,755508,0.0,0.0
2024-06-09 00:00:00+00:00,0.04329400137066841,0.04763000085949898,0.03721899911761284,0.03952899947762489,353582,0.0,0.0
2024-06-10 00:00:00+00:00,0.03952899947762489,0.054666001349687576,0.026556000113487244,0.043136000633239746,645863,0.0,0.0
2024-06-11 00:00:00+00:00,0.04313800111413002,0.04313800111413002,0.027888000011444092,0.03044399991631508,295517,0.0,0.0
2024-06-12 00:00:00+00:00,0.030496999621391296,0.03410999849438667,0.02580999955534935,0.03148400038480759,602900,0.0,0.0
2024-06-13 00:00:00+00:00,0.03144000098109245,0.03148600086569786,0.023973999544978142,0.029642000794410706,669432,0.0,0.0
2024-06-14 00:00:00+00:00,0.027963999658823013,0.03095800057053566,0.025279000401496887,0.026350000873208046,316947,0.0,0.0
2024-06-15 00:00:00+00:00,0.026350000873208046,0.05674000084400177,0.02519099973142147,0.05164700001478195,554977,0.0,0.0
2024-06-16 00:00:00+00:00,0.05164700001478195,0.09824399650096893,0.05046800151467323,0.08706299960613251,1070098,0.0,0.0
2024-06-17 00:00:00+00:00,0.08652500063180923,0.08821400254964828,0.043806999921798706,0.04695900157094002,800053,0.0,0.0
2024-06-18 00:00:00+00:00,0.04695900157094002,0.06288400292396545,0.032791998237371445,0.057461999356746674,552868,0.0,0.0
2024-06-19 00:00:00+00:00,0.057461999356746674,0.07450699806213379,0.05353099852800369,0.057541001588106155,340472,0.0,0.0
2024-06-20 00:00:00+00:00,0.057541001588106155,0.0651789978146553,0.052427999675273895,0.05636199936270714,242924,0.0,0.0
2024-06-21 00:00:00+00:00,0.05489899963140488,0.05571100115776062,0.037629999220371246,0.0475119985640049,340349,0.0,0.0
2024-06-22 00:00:00+00:00,0.0475119985640049,0.059999000281095505,0.04393000155687332,0.04897800087928772,224616,0.0,0.0
