TIMESTAMP,NAV_OPEN_PRICE_USD,NAV_HIGH_PRICE_USD,NAV_LOW_PRICE_USD,NAV_CLOSE_PRICE_USD,NAV_VOLUME_USD,NAV_DIVIDENDS_USD,NAV_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.9339240193367004,1.0005700588226318,0.9164850115776062,0.9245049953460693,1756330,0.0,0.0
2017-11-10 00:00:00+00:00,0.9269480109214783,0.9562249779701233,0.750137984752655,0.7963759899139404,1360130,0.0,0.0
2017-11-11 00:00:00+00:00,0.7912060022354126,0.8474500179290771,0.7403860092163086,0.769976019859314,927587,0.0,0.0
2017-11-12 00:00:00+00:00,0.7656450271606445,0.7723299860954285,0.6470819711685181,0.6844239830970764,1195040,0.0,0.0
2017-11-13 00:00:00+00:00,0.6839230060577393,0.8439319729804993,0.6837369799613953,0.8192470073699951,1576320,0.0,0.0
2017-11-14 00:00:00+00:00,0.8209999799728394,0.8501359820365906,0.8068810105323792,0.8262789845466614,842411,0.0,0.0
2017-11-15 00:00:00+00:00,0.8315349817276001,0.8816310167312622,0.8076639771461487,0.8475509881973267,1299850,0.0,0.0
2017-11-16 00:00:00+00:00,0.8542609810829163,0.8882189989089966,0.7881140112876892,0.7881140112876892,1118600,0.0,0.0
2017-11-17 00:00:00+00:00,0.7861279845237732,0.8703830242156982,0.7835569977760315,0.8163470029830933,1031240,0.0,0.0
2017-11-18 00:00:00+00:00,0.8210620284080505,0.8793720006942749,0.7728739976882935,0.8390949964523315,1021980,0.0,0.0
2017-11-19 00:00:00+00:00,0.8378919959068298,0.8833709955215454,0.8234249949455261,0.8396350145339966,1125330,0.0,0.0
2017-11-20 00:00:00+00:00,0.8378919959068298,0.8605369925498962,0.802278995513916,0.802278995513916,813167,0.0,0.0
2017-11-21 00:00:00+00:00,0.8092949986457825,0.8952500224113464,0.7697529792785645,0.8751569986343384,1264670,0.0,0.0
2017-11-22 00:00:00+00:00,0.8771479725837708,0.9188920259475708,0.828029990196228,0.8577629923820496,1488890,0.0,0.0
2017-11-23 00:00:00+00:00,0.8575819730758667,0.8809729814529419,0.8473650217056274,0.8643749952316284,755095,0.0,0.0
2017-11-24 00:00:00+00:00,0.8593900203704834,0.8775579929351807,0.8345460295677185,0.8541679978370667,599449,0.0,0.0
2017-11-25 00:00:00+00:00,0.8540589809417725,0.929955005645752,0.8473690152168274,0.9244499802589417,788185,0.0,0.0
2017-11-26 00:00:00+00:00,0.9241740107536316,1.2551100254058838,0.895799994468689,1.1405400037765503,14282900,0.0,0.0
2017-11-27 00:00:00+00:00,1.1373399496078491,1.3391799926757812,1.0829299688339233,1.1890300512313843,6893120,0.0,0.0
2017-11-28 00:00:00+00:00,1.2017500400543213,1.2028199434280396,1.0729700326919556,1.0834200382232666,2447300,0.0,0.0
2017-11-29 00:00:00+00:00,1.0816099643707275,1.2959500551223755,0.927232027053833,0.9327409863471985,4181750,0.0,0.0
2017-11-30 00:00:00+00:00,0.9507430195808411,1.100950002670288,0.8570039868354797,0.9793559908866882,1473910,0.0,0.0
2017-12-01 00:00:00+00:00,0.9662079811096191,1.1038000583648682,0.9468780159950256,1.052549958229065,1406090,0.0,0.0
2017-12-02 00:00:00+00:00,1.0507299900054932,1.0976200103759766,1.029270052909851,1.0517699718475342,1373290,0.0,0.0
2017-12-03 00:00:00+00:00,1.0527100563049316,1.1870399713516235,1.0354000329971313,1.128909945487976,2014470,0.0,0.0
2017-12-04 00:00:00+00:00,1.1326199769973755,1.4318599700927734,1.1157300472259521,1.3760099411010742,7028790,0.0,0.0
2017-12-05 00:00:00+00:00,1.3777199983596802,1.9796099662780762,1.2842400074005127,1.9322700500488281,14596900,0.0,0.0
