TIMESTAMP,ORBT30448_OPEN_PRICE_USD,ORBT30448_HIGH_PRICE_USD,ORBT30448_LOW_PRICE_USD,ORBT30448_CLOSE_PRICE_USD,ORBT30448_VOLUME_USD,ORBT30448_DIVIDENDS_USD,ORBT30448_STOCK_SPLITS_USD
2024-04-08 00:00:00+00:00,0.16515299677848816,0.17906999588012695,0.12219499796628952,0.13180400431156158,543478,0.0,0.0
2024-04-09 00:00:00+00:00,0.12706199288368225,0.14851100742816925,0.12027599662542343,0.14028200507164001,175541,0.0,0.0
2024-04-10 00:00:00+00:00,0.1425269991159439,0.1441659927368164,0.11320199817419052,0.1186550036072731,140202,0.0,0.0
2024-04-11 00:00:00+00:00,0.1186550036072731,0.14032100141048431,0.11069899797439575,0.12169399857521057,77320,0.0,0.0
2024-04-12 00:00:00+00:00,0.12169399857521057,0.14204899966716766,0.10220500081777573,0.11576399952173233,180182,0.0,0.0
2024-04-13 00:00:00+00:00,0.11673200130462646,0.1295890063047409,0.10731799900531769,0.11924099922180176,105398,0.0,0.0
2024-04-14 00:00:00+00:00,0.11924099922180176,0.13407200574874878,0.11358299851417542,0.12613700330257416,64557,0.0,0.0
2024-04-15 00:00:00+00:00,0.12360800057649612,0.1823749989271164,0.10246700048446655,0.11988099664449692,1174816,0.0,0.0
2024-04-16 00:00:00+00:00,0.12216799706220627,0.12227900326251984,0.07462900131940842,0.08356700092554092,787652,0.0,0.0
2024-04-17 00:00:00+00:00,0.08479700237512589,0.10190699994564056,0.07360699772834778,0.08695200085639954,356056,0.0,0.0
2024-04-18 00:00:00+00:00,0.08667200058698654,0.10938099771738052,0.08491499722003937,0.10797899961471558,310785,0.0,0.0
2024-04-19 00:00:00+00:00,0.10775800049304962,0.141075000166893,0.09210799634456635,0.1074490025639534,296411,0.0,0.0
2024-04-20 00:00:00+00:00,0.10788100212812424,0.14461499452590942,0.10440699756145477,0.1358499974012375,444832,0.0,0.0
2024-04-21 00:00:00+00:00,0.13870899379253387,0.14469699561595917,0.12006200104951859,0.13866500556468964,212212,0.0,0.0
2024-04-22 00:00:00+00:00,0.13866500556468964,0.15875999629497528,0.10317300260066986,0.10705000162124634,521957,0.0,0.0
2024-04-23 00:00:00+00:00,0.10663499683141708,0.13375599682331085,0.10558799654245377,0.126583993434906,334252,0.0,0.0
2024-04-24 00:00:00+00:00,0.11992999911308289,0.12990599870681763,0.08914200216531754,0.09463799744844437,154110,0.0,0.0
2024-04-25 00:00:00+00:00,0.09463799744844437,0.10225000232458115,0.09193199872970581,0.09491100162267685,357666,0.0,0.0
