TIMESTAMP,EXIT29983_OPEN_PRICE_USD,EXIT29983_HIGH_PRICE_USD,EXIT29983_LOW_PRICE_USD,EXIT29983_CLOSE_PRICE_USD,EXIT29983_VOLUME_USD,EXIT29983_DIVIDENDS_USD,EXIT29983_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,3.441896915435791,3.4577620029449463,3.3740479946136475,3.411942958831787,24869,0.0,0.0
2024-03-21 00:00:00+00:00,3.411942958831787,3.4526889324188232,3.4020659923553467,3.4515109062194824,9970,0.0,0.0
2024-03-22 00:00:00+00:00,3.4515109062194824,3.4916889667510986,3.440541982650757,3.4850149154663086,8889,0.0,0.0
2024-03-23 00:00:00+00:00,3.4850149154663086,3.4973199367523193,3.3148880004882812,3.4191460609436035,24154,0.0,0.0
2024-03-24 00:00:00+00:00,3.4191460609436035,3.509856939315796,3.4188239574432373,3.509856939315796,5401,0.0,0.0
2024-03-25 00:00:00+00:00,3.509856939315796,3.5669379234313965,3.490185022354126,3.5397250652313232,4549,0.0,0.0
2024-03-26 00:00:00+00:00,3.5397250652313232,3.577526092529297,3.51570200920105,3.5356481075286865,7062,0.0,0.0
2024-03-27 00:00:00+00:00,3.5356481075286865,3.5416738986968994,3.4604969024658203,3.4989309310913086,5695,0.0,0.0
2024-03-28 00:00:00+00:00,3.4989309310913086,3.5184829235076904,3.4748520851135254,3.4986538887023926,11426,0.0,0.0
2024-03-29 00:00:00+00:00,3.4986538887023926,3.5557000637054443,3.4882469177246094,3.540548086166382,28711,0.0,0.0
2024-03-30 00:00:00+00:00,3.540548086166382,3.5552520751953125,3.489989995956421,3.492414951324463,19160,0.0,0.0
2024-03-31 00:00:00+00:00,3.492414951324463,3.4990899562835693,3.4898769855499268,3.497486114501953,12970,0.0,0.0
2024-04-01 00:00:00+00:00,3.497486114501953,3.4986209869384766,3.4712610244750977,3.482909917831421,26786,0.0,0.0
2024-04-02 00:00:00+00:00,3.482909917831421,3.482909917831421,3.4615769386291504,3.465816020965576,32554,0.0,0.0
2024-04-03 00:00:00+00:00,3.465816020965576,3.475158929824829,3.4635379314422607,3.469312906265259,26493,0.0,0.0
2024-04-04 00:00:00+00:00,3.469312906265259,3.4865989685058594,3.465985059738159,3.477086067199707,29483,0.0,0.0
2024-04-05 00:00:00+00:00,3.477086067199707,3.4830679893493652,3.469697952270508,3.47929310798645,24782,0.0,0.0
2024-04-06 00:00:00+00:00,3.47929310798645,3.5045299530029297,3.477952003479004,3.497180938720703,12369,0.0,0.0
2024-04-07 00:00:00+00:00,3.497180938720703,3.5697379112243652,3.4950740337371826,3.522104024887085,23332,0.0,0.0
2024-04-08 00:00:00+00:00,3.522104024887085,3.6098721027374268,3.4961910247802734,3.60213303565979,23193,0.0,0.0
2024-04-09 00:00:00+00:00,3.60213303565979,3.6671080589294434,3.5014569759368896,3.5066559314727783,34285,0.0,0.0
2024-04-10 00:00:00+00:00,3.5066559314727783,3.5162150859832764,3.4772729873657227,3.4841089248657227,38184,0.0,0.0
2024-04-11 00:00:00+00:00,3.4841089248657227,3.506808042526245,3.437441110610962,3.471529006958008,38562,0.0,0.0
2024-04-12 00:00:00+00:00,3.471529006958008,3.49599289894104,3.415153980255127,3.4566280841827393,57980,0.0,0.0
2024-04-13 00:00:00+00:00,3.4566280841827393,3.458672046661377,3.3751180171966553,3.441143035888672,85509,0.0,0.0
2024-04-14 00:00:00+00:00,3.441143035888672,3.4725561141967773,3.415661096572876,3.4666359424591064,77080,0.0,0.0
2024-04-15 00:00:00+00:00,3.472043037414551,3.4869890213012695,3.369373083114624,3.3921220302581787,109866,0.0,0.0
2024-04-16 00:00:00+00:00,3.3921220302581787,3.4087729454040527,3.370889902114868,3.4006359577178955,77747,0.0,0.0
2024-04-17 00:00:00+00:00,3.3969790935516357,3.4224789142608643,3.3762168884277344,3.415642023086548,89770,0.0,0.0
2024-04-18 00:00:00+00:00,3.415642023086548,3.4942610263824463,3.410569906234741,3.4919838905334473,130218,0.0,0.0
2024-04-19 00:00:00+00:00,3.4919838905334473,3.584404945373535,3.458333969116211,3.52219295501709,144426,0.0,0.0
2024-04-20 00:00:00+00:00,3.52219295501709,3.6221399307250977,3.5066709518432617,3.6175448894500732,131559,0.0,0.0
2024-04-21 00:00:00+00:00,3.6185081005096436,3.6280651092529297,3.570966958999634,3.5946030616760254,77853,0.0,0.0
