TIMESTAMP,NXQ_OPEN_PRICE_USD,NXQ_HIGH_PRICE_USD,NXQ_LOW_PRICE_USD,NXQ_CLOSE_PRICE_USD,NXQ_VOLUME_USD,NXQ_DIVIDENDS_USD,NXQ_STOCK_SPLITS_USD
2024-05-28 00:00:00+00:00,5.021194934844971,5.024518966674805,5.018740177154541,5.02150821685791,6967,0.0,0.0
2024-05-29 00:00:00+00:00,5.021151065826416,5.025982856750488,5.0195631980896,5.020531177520752,7078,0.0,0.0
2024-05-30 00:00:00+00:00,5.01938009262085,5.028818130493164,5.0190300941467285,5.024576187133789,6767,0.0,0.0
2024-05-31 00:00:00+00:00,5.024834156036377,5.027161121368408,5.018540859222412,5.023291110992432,6998,0.0,0.0
2024-06-01 00:00:00+00:00,5.021334171295166,5.778284072875977,5.020425796508789,5.551980972290039,6926,0.0,0.0
2024-06-02 00:00:00+00:00,6.279480934143066,9.943329811096191,6.277626991271973,9.90213394165039,6778,0.0,0.0
2024-06-03 00:00:00+00:00,9.586756706237793,10.729887962341309,9.565945625305176,9.907434463500977,8408,0.0,0.0
2024-06-04 00:00:00+00:00,9.905495643615723,9.949424743652344,9.568115234375,9.908528327941895,10663,0.0,0.0
2024-06-05 00:00:00+00:00,9.730542182922363,9.949030876159668,9.570525169372559,9.631387710571289,10661,0.0,0.0
2024-06-06 00:00:00+00:00,9.573929786682129,15.268898963928223,9.572571754455566,15.031484603881836,24574,0.0,0.0
2024-06-07 00:00:00+00:00,15.146105766296387,15.386466979980469,14.258463859558105,15.205568313598633,29817,0.0,0.0
2024-06-08 00:00:00+00:00,15.205568313598633,15.38427734375,14.27438735961914,14.39086627960205,31980,0.0,0.0
2024-06-09 00:00:00+00:00,14.39086627960205,15.384950637817383,11.877432823181152,11.879446029663086,33770,0.0,0.0
2024-06-10 00:00:00+00:00,11.879446029663086,11.880986213684082,11.874019622802734,11.874320030212402,30524,0.0,0.0
2024-06-11 00:00:00+00:00,11.874320030212402,11.881658554077148,11.868250846862793,11.8795166015625,29456,0.0,0.0
2024-06-12 00:00:00+00:00,11.8795166015625,11.886356353759766,11.87444019317627,11.877482414245605,30889,0.0,0.0
2024-06-13 00:00:00+00:00,11.877482414245605,11.883828163146973,11.873940467834473,11.875061988830566,29447,0.0,0.0
2024-06-14 00:00:00+00:00,11.875061988830566,11.882563591003418,11.869363784790039,11.87388801574707,29085,0.0,0.0
2024-06-15 00:00:00+00:00,11.87388801574707,14.601536750793457,11.871075630187988,14.596112251281738,127314,0.0,0.0
2024-06-16 00:00:00+00:00,14.596112251281738,14.603673934936523,14.589667320251465,14.597077369689941,172087,0.0,0.0
2024-06-17 00:00:00+00:00,14.597077369689941,14.604497909545898,14.587763786315918,14.599884033203125,174743,0.0,0.0
2024-06-18 00:00:00+00:00,14.599884033203125,14.629030227661133,14.595440864562988,14.597197532653809,173437,0.0,0.0
2024-06-19 00:00:00+00:00,14.597197532653809,16.122880935668945,14.594797134399414,16.12096405029297,166302,0.0,0.0
2024-06-20 00:00:00+00:00,16.12096405029297,16.13433265686035,16.108903884887695,16.11379051208496,172335,0.0,0.0
2024-06-21 00:00:00+00:00,16.11379051208496,16.12820053100586,16.10788345336914,16.115886688232422,174658,0.0,0.0
2024-06-22 00:00:00+00:00,16.115886688232422,18.899303436279297,16.11235809326172,18.887348175048828,173643,0.0,0.0
2024-06-23 00:00:00+00:00,18.887348175048828,18.89762306213379,18.834339141845703,18.83884620666504,173834,0.0,0.0
2024-06-24 00:00:00+00:00,18.83884620666504,18.854785919189453,18.83392906188965,18.841079711914062,165217,0.0,0.0
2024-06-25 00:00:00+00:00,18.841079711914062,18.85848045349121,18.836763381958008,18.84714126586914,167731,0.0,0.0
2024-06-26 00:00:00+00:00,18.84714126586914,18.858531951904297,18.836589813232422,18.840606689453125,174050,0.0,0.0
2024-06-27 00:00:00+00:00,18.840606689453125,22.271953582763672,18.833141326904297,22.251129150390625,158594,0.0,0.0
2024-06-28 00:00:00+00:00,22.251129150390625,22.278188705444336,22.22988510131836,22.24148178100586,145731,0.0,0.0
2024-06-29 00:00:00+00:00,22.24148178100586,22.257139205932617,22.235366821289062,22.24403190612793,153340,0.0,0.0
2024-06-30 00:00:00+00:00,22.24403190612793,22.26418113708496,22.2199764251709,22.248882293701172,156702,0.0,0.0
2024-07-01 00:00:00+00:00,22.248882293701172,22.275041580200195,22.24322509765625,22.259750366210938,159732,0.0,0.0
