TIMESTAMP,BDCA_OPEN_PRICE_USD,BDCA_HIGH_PRICE_USD,BDCA_LOW_PRICE_USD,BDCA_CLOSE_PRICE_USD,BDCA_VOLUME_USD,BDCA_DIVIDENDS_USD,BDCA_STOCK_SPLITS_USD
2025-03-23 00:00:00+00:00,0.7150999903678894,0.7197070121765137,0.7130939960479736,0.7160879969596863,64173,0.0,0.0
2025-03-24 00:00:00+00:00,0.7160879969596863,0.8399739861488342,0.7160879969596863,0.8087869882583618,180523,0.0,0.0
2025-03-25 00:00:00+00:00,0.8087869882583618,0.9074770212173462,0.8044999837875366,0.8808540105819702,205480,0.0,0.0
2025-03-26 00:00:00+00:00,0.8808540105819702,0.9073079824447632,0.8773490190505981,0.8876240253448486,80444,0.0,0.0
2025-03-27 00:00:00+00:00,0.8876240253448486,0.9186270236968994,0.8757449984550476,0.9149330258369446,102387,0.0,0.0
2025-03-28 00:00:00+00:00,0.9149330258369446,0.9275109767913818,0.9045869708061218,0.9244620203971863,151267,0.0,0.0
2025-03-29 00:00:00+00:00,0.9244620203971863,0.9286630153656006,0.9060379862785339,0.9088299870491028,107061,0.0,0.0
2025-03-30 00:00:00+00:00,0.9088299870491028,0.9111030101776123,0.902571976184845,0.909080982208252,104966,0.0,0.0
2025-03-31 00:00:00+00:00,0.909080982208252,0.9136620163917542,0.8826360106468201,0.9028949737548828,127288,0.0,0.0
2025-04-01 00:00:00+00:00,0.9028949737548828,0.9107450246810913,0.9007019996643066,0.9074950218200684,139981,0.0,0.0
2025-04-02 00:00:00+00:00,0.9074950218200684,0.9233220219612122,0.8969489932060242,0.9164230227470398,156326,0.0,0.0
2025-04-03 00:00:00+00:00,0.9164230227470398,0.9313780069351196,0.913444995880127,0.9233390092849731,103920,0.0,0.0
2025-04-04 00:00:00+00:00,0.9233390092849731,0.9441589713096619,0.9164999723434448,0.9311619997024536,124209,0.0,0.0
2025-04-05 00:00:00+00:00,0.9311619997024536,0.9330360293388367,0.9233080148696899,0.9239580035209656,83522,0.0,0.0
2025-04-06 00:00:00+00:00,0.9239580035209656,0.9356480240821838,0.9232119917869568,0.9310700297355652,101269,0.0,0.0
2025-04-07 00:00:00+00:00,0.9310700297355652,0.9381049871444702,0.9197409749031067,0.9245859980583191,120342,0.0,0.0
2025-04-08 00:00:00+00:00,0.9245859980583191,0.9281150102615356,0.9122070074081421,0.9236109852790833,109867,0.0,0.0
2025-04-09 00:00:00+00:00,0.9236109852790833,0.9289079904556274,0.9170050024986267,0.9249290227890015,124362,0.0,0.0
2025-04-10 00:00:00+00:00,0.9249290227890015,0.9268860220909119,0.9204769730567932,0.9268860220909119,98584,0.0,0.0
2025-04-11 00:00:00+00:00,0.9268860220909119,0.9280570149421692,0.9201120138168335,0.9204859733581543,119393,0.0,0.0
2025-04-12 00:00:00+00:00,0.9204859733581543,0.9204859733581543,0.9134730100631714,0.916808009147644,84051,0.0,0.0
2025-04-13 00:00:00+00:00,0.916808009147644,0.9176830053329468,0.8772040009498596,0.877776026725769,129507,0.0,0.0
2025-04-14 00:00:00+00:00,0.877776026725769,0.8953520059585571,0.8744500279426575,0.8747469782829285,121702,0.0,0.0
2025-04-15 00:00:00+00:00,0.8747469782829285,0.8790169954299927,0.8482850193977356,0.8511289954185486,124930,0.0,0.0
2025-04-16 00:00:00+00:00,0.8511289954185486,0.8516510128974915,0.8036789894104004,0.8036919832229614,134070,0.0,0.0
2025-04-17 00:00:00+00:00,0.8036919832229614,0.8110439777374268,0.8003399968147278,0.8110439777374268,124538,0.0,0.0
2025-04-18 00:00:00+00:00,0.8110439777374268,0.8201090097427368,0.8083950281143188,0.8172829747200012,87632,0.0,0.0
2025-04-19 00:00:00+00:00,0.8172829747200012,0.8190100193023682,0.8013150095939636,0.8017740249633789,100244,0.0,0.0
2025-04-20 00:00:00+00:00,0.8017740249633789,0.8070229887962341,0.8007929921150208,0.8034359812736511,101830,0.0,0.0
2025-04-21 00:00:00+00:00,0.8034359812736511,0.8082950115203857,0.8001319766044617,0.8040310144424438,95342,0.0,0.0
2025-04-22 00:00:00+00:00,0.8040310144424438,0.8079019784927368,0.7959049940109253,0.8060950040817261,115787,0.0,0.0
2025-04-23 00:00:00+00:00,0.8060950040817261,0.8191779851913452,0.8045349717140198,0.8187389969825745,115159,0.0,0.0
2025-04-24 00:00:00+00:00,0.8187389969825745,0.8353899717330933,0.8177000284194946,0.832414984703064,118938,0.0,0.0
2025-04-25 00:00:00+00:00,0.832414984703064,0.8376320004463196,0.8289679884910583,0.8307039737701416,154695,0.0,0.0
2025-04-26 00:00:00+00:00,0.8307039737701416,0.8371440172195435,0.8156539797782898,0.8370019793510437,286571,0.0,0.0
2025-04-27 00:00:00+00:00,0.8370019793510437,0.8395789861679077,0.8292120099067688,0.8341959714889526,214366,0.0,0.0
2025-04-28 00:00:00+00:00,0.8341959714889526,0.8417760133743286,0.8248720169067383,0.8405359983444214,266648,0.0,0.0
2025-04-29 00:00:00+00:00,0.8405359983444214,0.8466489911079407,0.831902027130127,0.8379549980163574,231782,0.0,0.0
2025-04-30 00:00:00+00:00,0.8379549980163574,0.8444560170173645,0.835411012172699,0.842864990234375,256327,0.0,0.0
2025-05-01 00:00:00+00:00,0.842864990234375,0.8619329929351807,0.8420109748840332,0.8591830134391785,221058,0.0,0.0
2025-05-02 00:00:00+00:00,0.8591830134391785,0.8659949898719788,0.8579149842262268,0.8654360175132751,234652,0.0,0.0
2025-05-03 00:00:00+00:00,0.8654360175132751,0.8775820136070251,0.8652669787406921,0.8672879934310913,234906,0.0,0.0
2025-05-04 00:00:00+00:00,0.8672879934310913,0.8701199889183044,0.8526359796524048,0.852878987789154,176227,0.0,0.0
2025-05-05 00:00:00+00:00,0.852878987789154,0.8555279970169067,0.8320050239562988,0.8389250040054321,235429,0.0,0.0
2025-05-06 00:00:00+00:00,0.8389250040054321,0.860539972782135,0.8348249793052673,0.8602219820022583,252418,0.0,0.0
2025-05-07 00:00:00+00:00,0.8602219820022583,0.8603429794311523,0.8376749753952026,0.8383529782295227,214615,0.0,0.0
2025-05-08 00:00:00+00:00,0.8383529782295227,0.8386210203170776,0.8343679904937744,0.8366649746894836,192197,0.0,0.0
2025-05-09 00:00:00+00:00,0.8366649746894836,0.8372189998626709,0.8299679756164551,0.8303970098495483,208461,0.0,0.0
2025-05-10 00:00:00+00:00,0.8303970098495483,0.8332729935646057,0.8286319971084595,0.8322330117225647,165657,0.0,0.0
2025-05-11 00:00:00+00:00,0.8322330117225647,0.8336480259895325,0.800046980381012,0.8325430154800415,239946,0.0,0.0
2025-05-12 00:00:00+00:00,0.8325430154800415,0.8479359745979309,0.8291239738464355,0.8426979780197144,233978,0.0,0.0
2025-05-13 00:00:00+00:00,0.8426979780197144,0.8598060011863708,0.8401679992675781,0.8555390238761902,217216,0.0,0.0
2025-05-14 00:00:00+00:00,0.8555390238761902,0.8584870100021362,0.8530020117759705,0.8577470183372498,198765,0.0,0.0
2025-05-15 00:00:00+00:00,0.8577470183372498,0.8594880104064941,0.851410984992981,0.854623019695282,208329,0.0,0.0
2025-05-16 00:00:00+00:00,0.854623019695282,0.8684539794921875,0.8541190028190613,0.8607569932937622,220423,0.0,0.0
2025-05-17 00:00:00+00:00,0.8607569932937622,0.8617900013923645,0.8582900166511536,0.8591049909591675,187392,0.0,0.0
2025-05-18 00:00:00+00:00,0.8591049909591675,0.8608700037002563,0.8527079820632935,0.8605179786682129,198219,0.0,0.0
2025-05-19 00:00:00+00:00,0.8605179786682129,0.8671420216560364,0.8588849902153015,0.8615090250968933,198474,0.0,0.0
2025-05-20 00:00:00+00:00,0.8615090250968933,0.8634769916534424,0.8596810102462769,0.8617159724235535,192253,0.0,0.0
