,MSE,RMSE,MAE,MAPE,R2
0,81.75010838437464,9.041576653680188,6.885714582720003,0.04547620043343083,0.8067116883916595
1,17.266969726523005,4.1553543442795595,3.277456553909674,0.025412534866091695,0.8073939414271041
2,51.1249456690391,7.150171023761537,5.654490594941934,0.033546126008299954,0.7646455318104646
3,145.79791400752077,12.074680700023531,8.064042787973332,0.04541197542442133,0.7127593089593898
4,50.67528390067642,7.11865745071895,5.576148645470967,0.030143612560822534,0.5053765026565001
5,200.2869598318135,14.152277549278544,10.261333617600007,0.04544414523227481,0.6693998986426886
6,54.98600998345717,7.415255220385686,5.530962918735484,0.0349399926585202,0.7590276880431529
7,30.0203641382404,5.479084242666871,4.20572933127742,0.03246401781448719,0.8810477015440732
8,38.11455145877608,6.173698361499052,4.943228139514288,0.04135233223742374,0.6806850926611123
9,15.142553793805112,3.8913434433117198,3.1255397592774186,0.02805050309307601,0.8486396367948253
10,16.20207998724052,4.025180739698594,3.2541401199733335,0.02995140892662612,0.7569568505698785
11,43.668919102601656,6.608246295546319,4.693272844326154,0.06265035083299127,0.7703888328690421
Mean,62.0863883320057,7.273793835404214,5.45600499131,0.03790360000737214,0.7469193895308243
