,MSE,RMSE,MAE,MAPE,R2
0,14975.76444393179,122.37550589857346,100.69196187481666,0.04430870048775894,0.8301533933069447
1,7707.270098576166,87.79105933166637,69.87824112113547,0.03303484625997919,0.7748239665592767
2,16161.140418057425,127.12647410377362,102.34632361900658,0.033041623831209586,0.6951954894694283
3,34063.88516008812,184.56404080992624,145.0149836820132,0.044401559948340205,0.733069742156869
4,20042.038126591702,141.56990544106364,112.80140200953242,0.02929025253080165,0.8079768508933949
5,33432.584739184684,182.84579497266182,143.89896559214677,0.03310345194571511,0.293967290259719
6,21067.8105295297,145.14754744579633,113.27867721825463,0.02822844654390904,0.5870728451739988
7,17065.428504315092,130.6347140093899,99.74113726897097,0.033564222914891785,0.9142308188504182
8,18060.644940343962,134.3898989520565,103.87395806243565,0.035978850261083,0.5404982243002063
9,7934.300176794238,89.07468875496696,74.36660832193246,0.026319837924113035,0.8958164468377192
10,9526.822460123172,97.60544277919738,76.81532050359995,0.02506304216263543,0.7766033925497033
11,14969.495370222854,122.34988913040688,101.27750139698067,0.04574841927860644,0.8801772963890088
Mean,17917.26541397991,130.4562468024566,103.66542338923544,0.03434027117408695,0.7274654797288905
