,MSE,RMSE,MAE,MAPE,R2
0,340.70249810036523,18.45812823935204,13.574883598266672,0.055873016089682204,0.6326617298072592
1,49.90331852168433,7.064228091000766,5.625022501290326,0.02719570079758995,0.765358360316002
2,136.127839810204,11.6673835888859,9.868561131483865,0.0355573507326798,0.7622406683208407
3,216.71433009341794,14.721220400952427,9.561780273733339,0.03779174392731032,0.6962418427778108
4,81.71191406178812,9.039464257453984,7.03457766064515,0.02601307299085019,0.10800406604678137
5,125.38042222324,11.197339961939175,8.323455985866662,0.03341394551754538,0.5602887381545983
6,76.71520074117305,8.758721410181572,6.714963442838699,0.03263726100182236,0.6987680529322858
7,127.74828742252575,11.302578795236322,9.582551726322583,0.05010646929659535,0.8770519646611404
8,61.59566178676466,7.848290373499483,6.012731565000005,0.03603068035572243,0.6435902156000376
9,116.37317217292062,10.78763978694694,7.385662237419357,0.03911412786421049,0.6250589529355376
10,122.77902448108152,11.080569682154502,9.022975570400002,0.03798226563270456,0.6403340997568541
11,216.21800097616867,14.704353130150563,12.099111123692305,0.06769047957366212,0.6508163945762877
Mean,139.33080586594448,11.385826476479473,8.733856401413249,0.03995050948169793,0.6383679238237863
