TIMESTAMP,SHACK28896_OPEN_PRICE_USD,SHACK28896_HIGH_PRICE_USD,SHACK28896_LOW_PRICE_USD,SHACK28896_CLOSE_PRICE_USD,SHACK28896_VOLUME_USD,SHACK28896_DIVIDENDS_USD,SHACK28896_STOCK_SPLITS_USD
2024-01-01 00:00:00+00:00,0.0618089996278286,0.15288199484348297,0.061778001487255096,0.15283100306987762,100971,0.0,0.0
2024-01-02 00:00:00+00:00,0.1528320014476776,0.42545199394226074,0.1527390033006668,0.3784619867801666,153320,0.0,0.0
2024-01-03 00:00:00+00:00,0.37849101424217224,0.6006889939308167,0.30494800209999084,0.3522630035877228,172768,0.0,0.0
2024-01-04 00:00:00+00:00,0.3522630035877228,0.36079999804496765,0.34649500250816345,0.36076000332832336,168551,0.0,0.0
2024-01-05 00:00:00+00:00,0.36076000332832336,0.36801600456237793,0.30636298656463623,0.3205200135707855,165272,0.0,0.0
2024-01-06 00:00:00+00:00,0.3205200135707855,0.3205200135707855,0.2809790074825287,0.28128498792648315,161201,0.0,0.0
2024-01-07 00:00:00+00:00,0.28128498792648315,0.28586599230766296,0.27953198552131653,0.28586599230766296,171958,0.0,0.0
2024-01-08 00:00:00+00:00,0.28586599230766296,0.3011719882488251,0.26457899808883667,0.265065997838974,171550,0.0,0.0
2024-01-09 00:00:00+00:00,0.265065997838974,0.265065997838974,0.2127230018377304,0.2127230018377304,159791,0.0,0.0
2024-01-10 00:00:00+00:00,0.2127230018377304,0.2213910073041916,0.20817099511623383,0.2213910073041916,167523,0.0,0.0
2024-01-11 00:00:00+00:00,0.2213910073041916,0.25976601243019104,0.22134999930858612,0.25976601243019104,172570,0.0,0.0
2024-01-12 00:00:00+00:00,0.25976601243019104,0.275178998708725,0.2546229958534241,0.2546229958534241,178322,0.0,0.0
2024-01-13 00:00:00+00:00,0.2546229958534241,0.2582949995994568,0.2521350085735321,0.25332000851631165,183699,0.0,0.0
2024-01-14 00:00:00+00:00,0.25332000851631165,0.25332000851631165,0.22425299882888794,0.22425299882888794,139376,0.0,0.0
2024-01-15 00:00:00+00:00,0.22425299882888794,0.22425299882888794,0.010216999799013138,0.01883699931204319,4618,0.0,0.0
2024-01-16 00:00:00+00:00,0.01883699931204319,0.02829599939286709,0.009566999971866608,0.015860000625252724,3292,0.0,0.0
2024-01-17 00:00:00+00:00,0.015860000625252724,0.01752699911594391,0.01411100011318922,0.01752699911594391,1371,0.0,0.0
2024-01-18 00:00:00+00:00,0.01752699911594391,0.01752699911594391,0.015030999667942524,0.016489999368786812,6881,0.0,0.0
2024-01-19 00:00:00+00:00,0.016489999368786812,0.024824000895023346,0.016489999368786812,0.021324999630451202,6746,0.0,0.0
2024-01-20 00:00:00+00:00,0.021324999630451202,0.021612999960780144,0.01998800039291382,0.01998800039291382,6887,0.0,0.0
2024-01-21 00:00:00+00:00,0.01998800039291382,0.020708000287413597,0.01998800039291382,0.020708000287413597,6668,0.0,0.0
2024-01-22 00:00:00+00:00,0.020708000287413597,0.020817000418901443,0.014715000055730343,0.015515999868512154,6781,0.0,0.0
2024-01-23 00:00:00+00:00,0.015515999868512154,0.015941999852657318,0.015515999868512154,0.015941999852657318,6649,0.0,0.0
2024-01-24 00:00:00+00:00,0.015941999852657318,0.015941999852657318,0.015568000264465809,0.01587199978530407,7044,0.0,0.0
2024-01-25 00:00:00+00:00,0.01587199978530407,0.017317000776529312,0.014595000073313713,0.016721999272704124,6958,0.0,0.0
2024-01-26 00:00:00+00:00,0.016721999272704124,0.0167820006608963,0.015971999615430832,0.015971999615430832,6654,0.0,0.0
2024-01-27 00:00:00+00:00,0.015971999615430832,0.015971999615430832,0.015971999615430832,0.015971999615430832,6835,0.0,0.0
2024-01-28 00:00:00+00:00,0.015971999615430832,0.01602499932050705,0.015971999615430832,0.01602499932050705,6751,0.0,0.0
2024-01-29 00:00:00+00:00,0.01602499932050705,0.018055999651551247,0.015828000381588936,0.015828000381588936,6983,0.0,0.0
2024-01-30 00:00:00+00:00,0.015828000381588936,0.024716999381780624,0.01521500013768673,0.024716999381780624,7037,0.0,0.0
2024-01-31 00:00:00+00:00,0.024716999381780624,0.024716999381780624,0.024431999772787094,0.02460400015115738,6886,0.0,0.0
2024-02-01 00:00:00+00:00,0.02460400015115738,0.02460400015115738,0.023930000141263008,0.023930000141263008,6742,0.0,0.0
2024-02-02 00:00:00+00:00,0.023930000141263008,0.023930000141263008,0.021199999377131462,0.021199999377131462,6565,0.0,0.0
2024-02-03 00:00:00+00:00,0.021199999377131462,0.021199999377131462,0.0196090005338192,0.021113000810146332,6850,0.0,0.0
2024-02-04 00:00:00+00:00,0.021113000810146332,0.02244199998676777,0.021113000810146332,0.02244199998676777,6665,0.0,0.0
2024-02-05 00:00:00+00:00,0.02244199998676777,0.02244199998676777,0.022280000150203705,0.022280000150203705,6488,0.0,0.0
2024-02-06 00:00:00+00:00,0.022280000150203705,0.029227999970316887,0.022280000150203705,0.02276100032031536,7000,0.0,0.0
2024-02-07 00:00:00+00:00,0.02276100032031536,0.02276100032031536,0.022417999804019928,0.022745000198483467,6447,0.0,0.0
2024-02-08 00:00:00+00:00,0.022745000198483467,0.022745000198483467,0.022745000198483467,0.022745000198483467,6231,0.0,0.0
2024-02-09 00:00:00+00:00,0.022745000198483467,0.024305999279022217,0.022745000198483467,0.0238840002566576,6512,0.0,0.0
2024-02-10 00:00:00+00:00,0.0238840002566576,0.023950999602675438,0.0238840002566576,0.023950999602675438,6587,0.0,0.0
2024-02-11 00:00:00+00:00,0.023950999602675438,0.023950999602675438,0.02201399952173233,0.02201399952173233,6403,0.0,0.0
2024-02-12 00:00:00+00:00,0.02201399952173233,0.02201399952173233,0.02201399952173233,0.02201399952173233,6648,0.0,0.0
2024-02-13 00:00:00+00:00,0.02201399952173233,0.022440999746322632,0.02201399952173233,0.022440999746322632,6554,0.0,0.0
2024-02-14 00:00:00+00:00,0.022440999746322632,0.022874999791383743,0.022440999746322632,0.022874999791383743,6660,0.0,0.0
2024-02-15 00:00:00+00:00,0.022874999791383743,0.023631000891327858,0.022874999791383743,0.023631000891327858,6428,0.0,0.0
2024-02-16 00:00:00+00:00,0.023631000891327858,0.025255000218749046,0.023631000891327858,0.024985000491142273,6359,0.0,0.0
2024-02-17 00:00:00+00:00,0.024985000491142273,0.04260899871587753,0.024985000491142273,0.035948000848293304,7314,0.0,0.0
2024-02-18 00:00:00+00:00,0.035948000848293304,0.035948000848293304,0.034028999507427216,0.03447699919342995,6773,0.0,0.0
2024-02-19 00:00:00+00:00,0.03447699919342995,0.03447699919342995,0.031849998980760574,0.031849998980760574,6792,0.0,0.0
2024-02-20 00:00:00+00:00,0.031849998980760574,0.031849998980760574,0.031201999634504318,0.031201999634504318,6657,0.0,0.0
2024-02-21 00:00:00+00:00,0.031201999634504318,0.0335719995200634,0.031201999634504318,0.0335719995200634,6880,0.0,0.0
2024-02-22 00:00:00+00:00,0.0335719995200634,0.03474799916148186,0.0335719995200634,0.03474799916148186,6526,0.0,0.0
2024-02-23 00:00:00+00:00,0.03474799916148186,0.03474799916148186,0.03474799916148186,0.03474799916148186,7433,0.0,0.0
2024-02-24 00:00:00+00:00,0.03474799916148186,0.03474799916148186,0.03474799916148186,0.03474799916148186,7604,0.0,0.0
2024-02-25 00:00:00+00:00,0.03474799916148186,0.03474799916148186,0.030419999733567238,0.030419999733567238,7837,0.0,0.0
2024-02-26 00:00:00+00:00,0.030419999733567238,0.0326710008084774,0.030419999733567238,0.0326710008084774,7549,0.0,0.0
2024-02-27 00:00:00+00:00,0.0326710008084774,0.0326710008084774,0.03084699995815754,0.03084699995815754,8083,0.0,0.0
2024-02-28 00:00:00+00:00,0.03084699995815754,0.03084699995815754,0.029774999246001244,0.030369000509381294,7215,0.0,0.0
2024-02-29 00:00:00+00:00,0.030369000509381294,0.04508600011467934,0.030369000509381294,0.0422229990363121,7455,0.0,0.0
2024-03-01 00:00:00+00:00,0.0422229990363121,0.05198099836707115,0.0422229990363121,0.05198099836707115,7789,0.0,0.0
2024-03-02 00:00:00+00:00,0.05198099836707115,0.05198099836707115,0.03838999941945076,0.03838999941945076,8043,0.0,0.0
2024-03-03 00:00:00+00:00,0.03838999941945076,0.03883799910545349,0.03830699995160103,0.03883799910545349,7784,0.0,0.0
2024-03-04 00:00:00+00:00,0.03883799910545349,0.060446999967098236,0.032937999814748764,0.060446999967098236,8607,0.0,0.0
2024-03-05 00:00:00+00:00,0.060446999967098236,0.07842700183391571,0.060446999967098236,0.06476700305938721,8233,0.0,0.0
2024-03-06 00:00:00+00:00,0.06476700305938721,0.11304699629545212,0.06282799690961838,0.11304699629545212,8405,0.0,0.0
2024-03-07 00:00:00+00:00,0.11304699629545212,0.1146790012717247,0.07988099753856659,0.08995400369167328,8909,0.0,0.0
2024-03-08 00:00:00+00:00,0.08995400369167328,0.12654399871826172,0.08995400369167328,0.1162009984254837,10174,0.0,0.0
2024-03-09 00:00:00+00:00,0.1162009984254837,0.1242389976978302,0.1162009984254837,0.1242389976978302,8804,0.0,0.0
2024-03-10 00:00:00+00:00,0.1242389976978302,0.13612599670886993,0.1242389976978302,0.13612599670886993,8546,0.0,0.0
2024-03-11 00:00:00+00:00,0.13612599670886993,0.13612599670886993,0.10262800008058548,0.10262800008058548,9243,0.0,0.0
2024-03-12 00:00:00+00:00,0.10262800008058548,0.11205899715423584,0.08436000347137451,0.08436000347137451,9689,0.0,0.0
2024-03-13 00:00:00+00:00,0.08436000347137451,0.09397900104522705,0.08436000347137451,0.09274200350046158,8827,0.0,0.0
2024-03-14 00:00:00+00:00,0.09274200350046158,0.09274200350046158,0.08674199879169464,0.08674199879169464,9142,0.0,0.0
2024-03-15 00:00:00+00:00,0.08674199879169464,0.08674199879169464,0.07384800165891647,0.07384800165891647,8895,0.0,0.0
2024-03-16 00:00:00+00:00,0.07384800165891647,0.0770839974284172,0.07384800165891647,0.0770839974284172,8796,0.0,0.0
2024-03-17 00:00:00+00:00,0.0770839974284172,0.0770839974284172,0.0770839974284172,0.0770839974284172,9082,0.0,0.0
2024-03-18 00:00:00+00:00,0.0770839974284172,0.0770839974284172,0.07451199740171432,0.07451199740171432,9094,0.0,0.0
2024-03-19 00:00:00+00:00,0.07451199740171432,0.07451199740171432,0.0688140019774437,0.0688140019774437,9045,0.0,0.0
2024-03-20 00:00:00+00:00,0.0688140019774437,0.0688140019774437,0.0688140019774437,0.0688140019774437,8890,0.0,0.0
2024-03-21 00:00:00+00:00,0.0688140019774437,0.07424099743366241,0.0688140019774437,0.07424099743366241,8890,0.0,0.0
2024-03-22 00:00:00+00:00,0.07424099743366241,0.07424099743366241,0.07424099743366241,0.07424099743366241,8888,0.0,0.0
2024-03-23 00:00:00+00:00,0.07424099743366241,0.07424099743366241,0.06814400106668472,0.06814400106668472,9293,0.0,0.0
2024-03-24 00:00:00+00:00,0.06814400106668472,0.06814400106668472,0.06207999959588051,0.06433200091123581,8917,0.0,0.0
2024-03-25 00:00:00+00:00,0.06433200091123581,0.10001999884843826,0.06433200091123581,0.10001999884843826,9612,0.0,0.0
2024-03-26 00:00:00+00:00,0.10001999884843826,0.11750400066375732,0.07078400254249573,0.07078400254249573,9991,0.0,0.0
2024-03-27 00:00:00+00:00,0.07078400254249573,0.07220099866390228,0.07058099657297134,0.07058099657297134,9063,0.0,0.0
2024-03-28 00:00:00+00:00,0.07058099657297134,0.07218699902296066,0.07058099657297134,0.0712750032544136,8735,0.0,0.0
2024-03-29 00:00:00+00:00,0.0712750032544136,0.08372700214385986,0.0712750032544136,0.08372700214385986,9029,0.0,0.0
2024-03-30 00:00:00+00:00,0.08372700214385986,0.09014599770307541,0.08372700214385986,0.09014599770307541,8979,0.0,0.0
2024-03-31 00:00:00+00:00,0.09014599770307541,0.09014599770307541,0.09014599770307541,0.09014599770307541,8987,0.0,0.0
2024-04-01 00:00:00+00:00,0.09014599770307541,0.09014599770307541,0.0864659994840622,0.0864659994840622,8900,0.0,0.0
2024-04-02 00:00:00+00:00,0.0864659994840622,0.0864659994840622,0.0864659994840622,0.0864659994840622,8789,0.0,0.0
2024-04-03 00:00:00+00:00,0.0864659994840622,0.0864659994840622,0.0812940001487732,0.0820700004696846,7828,0.0,0.0
2024-04-04 00:00:00+00:00,0.0820700004696846,0.08622699975967407,0.0820700004696846,0.08596199750900269,6722,0.0,0.0
