TIMESTAMP,IOT_OPEN_PRICE_USD,IOT_HIGH_PRICE_USD,IOT_LOW_PRICE_USD,IOT_CLOSE_PRICE_USD,IOT_VOLUME_USD,IOT_DIVIDENDS_USD,IOT_STOCK_SPLITS_USD
2023-04-24 00:00:00+00:00,0.00044100001105107367,0.00044100001105107367,0.0003659999929368496,0.0004020000051241368,28356,0.0,0.0
2023-04-25 00:00:00+00:00,0.00039599998854100704,0.003926999866962433,0.0003929999948013574,0.0018230000277981162,1164877,0.0,0.0
2023-04-26 00:00:00+00:00,0.0018149999668821692,0.003143999958410859,0.0017099999822676182,0.0022070000413805246,897855,0.0,0.0
2023-04-27 00:00:00+00:00,0.0021979999728500843,0.002440999960526824,0.0008699999889358878,0.0015140000032261014,437854,0.0,0.0
2023-04-28 00:00:00+00:00,0.001512999995611608,0.00152299995534122,0.0011419999646022916,0.0013760000001639128,195563,0.0,0.0
2023-04-29 00:00:00+00:00,0.0013749999925494194,0.0014009999576956034,0.001158999977633357,0.0013379999436438084,96844,0.0,0.0
2023-04-30 00:00:00+00:00,0.0013379999436438084,0.0013940000208094716,0.0011889999732375145,0.0011940000113099813,151876,0.0,0.0
2023-05-01 00:00:00+00:00,0.001193000003695488,0.0012150000547990203,0.0008629999938420951,0.0009319999953731894,127367,0.0,0.0
2023-05-02 00:00:00+00:00,0.0009330000029876828,0.001108999946154654,0.000901999999769032,0.0009360000258311629,106529,0.0,0.0
2023-05-03 00:00:00+00:00,0.0009360000258311629,0.0009399999980814755,0.000805000017862767,0.0008190000080503523,69411,0.0,0.0
2023-05-04 00:00:00+00:00,0.0008159999852068722,0.000826000003144145,0.0006280000088736415,0.0006380000268109143,121003,0.0,0.0
2023-05-05 00:00:00+00:00,0.0006380000268109143,0.0006769999745301902,0.0005230000242590904,0.0005970000056549907,141298,0.0,0.0
2023-05-06 00:00:00+00:00,0.0005970000056549907,0.0006150000263005495,0.0005239999736659229,0.0005760000203736126,41326,0.0,0.0
2023-05-07 00:00:00+00:00,0.0005760000203736126,0.0005890000029467046,0.0005109999910928309,0.0005280000041238964,93101,0.0,0.0
2023-05-08 00:00:00+00:00,0.0005280000041238964,0.0005280000041238964,0.0004419999895617366,0.00046800001291558146,30764,0.0,0.0
2023-05-09 00:00:00+00:00,0.00046800001291558146,0.0006649999995715916,0.000455000001238659,0.0006380000268109143,157167,0.0,0.0
2023-05-10 00:00:00+00:00,0.0006350000039674342,0.0006500000017695129,0.0005600000149570405,0.000610999995842576,106819,0.0,0.0
2023-05-11 00:00:00+00:00,0.0006099999882280827,0.0006539999740198255,0.0005610000225715339,0.0005729999975301325,76115,0.0,0.0
2023-05-12 00:00:00+00:00,0.0005729999975301325,0.0005990000208839774,0.0004900000058114529,0.0005360000068321824,62859,0.0,0.0
2023-05-13 00:00:00+00:00,0.0005360000068321824,0.0005510000046342611,0.0004970000009052455,0.0005119999987073243,47722,0.0,0.0
2023-05-14 00:00:00+00:00,0.0005119999987073243,0.0005119999987073243,0.0004799999878741801,0.000493000028654933,50938,0.0,0.0
2023-05-15 00:00:00+00:00,0.000493000028654933,0.0005089999758638442,0.00046499999007210135,0.00047599998652003706,55972,0.0,0.0
2023-05-16 00:00:00+00:00,0.0004769999941345304,0.00048099999548867345,0.0004400000034365803,0.000446999998530373,49619,0.0,0.0
2023-05-17 00:00:00+00:00,0.0004490000137593597,0.0004490000137593597,0.0003699999942909926,0.00038300000596791506,75435,0.0,0.0
2023-05-18 00:00:00+00:00,0.00038400001358240843,0.00039999998989515007,0.00037900000461377203,0.0003870000073220581,36551,0.0,0.0
2023-05-19 00:00:00+00:00,0.0003870000073220581,0.0003910000086762011,0.000375000003259629,0.0003769999893847853,22796,0.0,0.0
2023-05-20 00:00:00+00:00,0.0003769999893847853,0.00039000000106170774,0.00036800000816583633,0.00037799999699927866,35749,0.0,0.0
2023-05-21 00:00:00+00:00,0.0003760000108741224,0.00037900000461377203,0.0003239999932702631,0.00032699998700991273,39994,0.0,0.0
