TIMESTAMP,XROCK_OPEN_PRICE_USD,XROCK_HIGH_PRICE_USD,XROCK_LOW_PRICE_USD,XROCK_CLOSE_PRICE_USD,XROCK_VOLUME_USD,XROCK_DIVIDENDS_USD,XROCK_STOCK_SPLITS_USD
2024-08-01 00:00:00+00:00,0.08879899978637695,0.11607299745082855,0.08518200367689133,0.08916699886322021,138517,0.0,0.0
2024-08-02 00:00:00+00:00,0.09094300121068954,0.10041200369596481,0.08646500110626221,0.0944100022315979,121763,0.0,0.0
2024-08-03 00:00:00+00:00,0.09486400336027145,0.09897500276565552,0.09212899953126907,0.09412100166082382,38778,0.0,0.0
2024-08-04 00:00:00+00:00,0.09412100166082382,0.09475599974393845,0.08507300168275833,0.08571100234985352,35616,0.0,0.0
2024-08-05 00:00:00+00:00,0.08561400324106216,0.08660600334405899,0.0751039981842041,0.08253300189971924,65530,0.0,0.0
2024-08-06 00:00:00+00:00,0.08253300189971924,0.0845239982008934,0.08113600313663483,0.08136499673128128,33436,0.0,0.0
2024-08-07 00:00:00+00:00,0.08170600235462189,0.0831729993224144,0.08132299780845642,0.08236999809741974,23389,0.0,0.0
2024-08-08 00:00:00+00:00,0.08236999809741974,0.08391399681568146,0.08031599968671799,0.0811849981546402,36465,0.0,0.0
2024-08-09 00:00:00+00:00,0.08200299739837646,0.08620700240135193,0.0797479972243309,0.08046499639749527,35836,0.0,0.0
2024-08-10 00:00:00+00:00,0.08046499639749527,0.08115299791097641,0.07474900037050247,0.0766569972038269,39961,0.0,0.0
2024-08-11 00:00:00+00:00,0.0766569972038269,0.07895100116729736,0.07650300115346909,0.07823300361633301,25818,0.0,0.0
2024-08-12 00:00:00+00:00,0.07790300250053406,0.07845699787139893,0.07377000153064728,0.07490099966526031,30142,0.0,0.0
2024-08-13 00:00:00+00:00,0.07490099966526031,0.07632499933242798,0.07461400330066681,0.07564199715852737,21753,0.0,0.0
2024-08-14 00:00:00+00:00,0.07564199715852737,0.07632099837064743,0.07458999752998352,0.07510600239038467,26664,0.0,0.0
2024-08-15 00:00:00+00:00,0.07519800215959549,0.07681699842214584,0.0741019994020462,0.07412400096654892,32223,0.0,0.0
2024-08-16 00:00:00+00:00,0.07450000196695328,0.07475999742746353,0.07295800000429153,0.07408399879932404,20455,0.0,0.0
2024-08-17 00:00:00+00:00,0.07388299703598022,0.07414299994707108,0.07161899656057358,0.07236800342798233,20462,0.0,0.0
2024-08-18 00:00:00+00:00,0.0724560022354126,0.07480400055646896,0.07208699733018875,0.07385499775409698,5139,0.0,0.0
2024-08-19 00:00:00+00:00,0.07385499775409698,0.07403100281953812,0.07212500274181366,0.07215700298547745,3293,0.0,0.0
2024-08-20 00:00:00+00:00,0.07215700298547745,0.07349900156259537,0.07205600291490555,0.07291500270366669,7196,0.0,0.0
2024-08-21 00:00:00+00:00,0.0728669986128807,0.07439599931240082,0.07211700081825256,0.07343199849128723,21972,0.0,0.0
2024-08-22 00:00:00+00:00,0.07352899760007858,0.0737219974398613,0.07110200077295303,0.07351599633693695,30252,0.0,0.0
2024-08-23 00:00:00+00:00,0.07339099794626236,0.07699699699878693,0.07296399772167206,0.07600799947977066,27863,0.0,0.0
2024-08-24 00:00:00+00:00,0.07604800164699554,0.07694999873638153,0.06673599779605865,0.06861100345849991,41467,0.0,0.0
2024-08-25 00:00:00+00:00,0.06983800232410431,0.07084599882364273,0.0626859962940216,0.07067400217056274,41105,0.0,0.0
2024-08-26 00:00:00+00:00,0.07067400217056274,0.07071699947118759,0.06728699803352356,0.06938400119543076,9638,0.0,0.0
2024-08-27 00:00:00+00:00,0.06978899985551834,0.07050299644470215,0.06871800124645233,0.06871800124645233,6852,0.0,0.0
2024-08-28 00:00:00+00:00,0.06871800124645233,0.07332000136375427,0.06863600015640259,0.07332000136375427,12593,0.0,0.0
2024-08-29 00:00:00+00:00,0.07332000136375427,0.07907500118017197,0.0706460028886795,0.07092099636793137,57461,0.0,0.0
2024-08-30 00:00:00+00:00,0.07092099636793137,0.07142399996519089,0.06933599710464478,0.06993900239467621,20316,0.0,0.0
2024-08-31 00:00:00+00:00,0.06993900239467621,0.07005299627780914,0.06481699645519257,0.06730499863624573,11880,0.0,0.0
2024-09-01 00:00:00+00:00,0.06730499863624573,0.06783200055360794,0.06603299826383591,0.06748499721288681,4826,0.0,0.0
2024-09-02 00:00:00+00:00,0.06748499721288681,0.06821300089359283,0.06670399755239487,0.06821300089359283,3597,0.0,0.0
2024-09-03 00:00:00+00:00,0.06776600331068039,0.07165800034999847,0.06688299775123596,0.06940300017595291,30366,0.0,0.0
2024-09-04 00:00:00+00:00,0.06940300017595291,0.07005900144577026,0.06693699955940247,0.06756199896335602,30116,0.0,0.0
2024-09-05 00:00:00+00:00,0.06814300268888474,0.06884899735450745,0.06624799966812134,0.06805399805307388,40013,0.0,0.0
2024-09-06 00:00:00+00:00,0.06805399805307388,0.06890899688005447,0.06669600307941437,0.06850600242614746,30964,0.0,0.0
2024-09-07 00:00:00+00:00,0.06850600242614746,0.07028400152921677,0.06713200360536575,0.06732899695634842,32510,0.0,0.0
2024-09-08 00:00:00+00:00,0.06732899695634842,0.068231001496315,0.06479199975728989,0.0658319965004921,37413,0.0,0.0
2024-09-09 00:00:00+00:00,0.0658160001039505,0.0672679990530014,0.06429299712181091,0.06596300005912781,33387,0.0,0.0
