TIMESTAMP,CJ33508_OPEN_PRICE_USD,CJ33508_HIGH_PRICE_USD,CJ33508_LOW_PRICE_USD,CJ33508_CLOSE_PRICE_USD,CJ33508_VOLUME_USD,CJ33508_DIVIDENDS_USD,CJ33508_STOCK_SPLITS_USD
2024-11-09 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,113350,0.0,0.0
2024-11-10 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,94234,0.0,0.0
2024-11-11 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,57549,0.0,0.0
2024-11-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,45831,0.0,0.0
2024-11-13 00:00:00+00:00,3.000000106112566e-06,6.000000212225132e-06,3.000000106112566e-06,4.999999873689376e-06,141281,0.0,0.0
2024-11-14 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,7.000000096013537e-06,363640,0.0,0.0
2024-11-15 00:00:00+00:00,7.000000096013537e-06,1.2999999853491317e-05,7.000000096013537e-06,7.999999979801942e-06,466223,0.0,0.0
2024-11-16 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,203161,0.0,0.0
2024-11-17 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,98582,0.0,0.0
2024-11-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,75568,0.0,0.0
2024-11-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,11815,0.0,0.0
2024-11-20 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,4.999999873689376e-06,136902,0.0,0.0
2024-11-21 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,54180,0.0,0.0
2024-11-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,61227,0.0,0.0
2024-11-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,60085,0.0,0.0
2024-11-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,52642,0.0,0.0
2024-11-25 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,57672,0.0,0.0
2024-11-26 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,42069,0.0,0.0
2024-11-27 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,36074,0.0,0.0
2024-11-28 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,12066,0.0,0.0
2024-11-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,23204,0.0,0.0
2024-11-30 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,28862,0.0,0.0
2024-12-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,34099,0.0,0.0
2024-12-02 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.000000106112566e-06,4.999999873689376e-06,226886,0.0,0.0
2024-12-03 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,106325,0.0,0.0
2024-12-04 00:00:00+00:00,6.000000212225132e-06,1.4000000192027073e-05,6.000000212225132e-06,9.999999747378752e-06,632100,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999747378752e-06,1.9999999494757503e-05,9.999999747378752e-06,1.4999999621068127e-05,980491,0.0,0.0
2024-12-06 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4000000192027073e-05,298674,0.0,0.0
2024-12-07 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2999999853491317e-05,187093,0.0,0.0
2024-12-08 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,143002,0.0,0.0
2024-12-09 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,135234,0.0,0.0
2024-12-10 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,138341,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,9.999999747378752e-06,1.4000000192027073e-05,118105,0.0,0.0
2024-12-12 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,9.999999747378752e-06,9.999999747378752e-06,141551,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,92631,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,68391,0.0,0.0
2024-12-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,37515,0.0,0.0
2024-12-16 00:00:00+00:00,1.1000000085914508e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2999999853491317e-05,108630,0.0,0.0
2024-12-17 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,73561,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,141934,0.0,0.0
2024-12-19 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,116604,0.0,0.0
2024-12-20 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,133338,0.0,0.0
2024-12-21 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,55547,0.0,0.0
2024-12-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,42029,0.0,0.0
2024-12-23 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,9.000000318337698e-06,60270,0.0,0.0
2024-12-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,72904,0.0,0.0
2024-12-25 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,15148,0.0,0.0
2024-12-26 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,47017,0.0,0.0
2024-12-27 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,94522,0.0,0.0
2024-12-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,54705,0.0,0.0
2024-12-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,20998,0.0,0.0
2024-12-30 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,4.999999873689376e-06,7.999999979801942e-06,48012,0.0,0.0
2024-12-31 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,34421,0.0,0.0
2025-01-01 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,8089,0.0,0.0
2025-01-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,71893,0.0,0.0
2025-01-03 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,65401,0.0,0.0
2025-01-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,35112,0.0,0.0
2025-01-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,26049,0.0,0.0
2025-01-06 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,46677,0.0,0.0
2025-01-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,24099,0.0,0.0
2025-01-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,41838,0.0,0.0
2025-01-09 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,74037,0.0,0.0
2025-01-10 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,34091,0.0,0.0
2025-01-11 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,24755,0.0,0.0
2025-01-12 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,57050,0.0,0.0
2025-01-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,70606,0.0,0.0
2025-01-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,21748,0.0,0.0
2025-01-15 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,86759,0.0,0.0
2025-01-16 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,40578,0.0,0.0
2025-01-17 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,7.000000096013537e-06,1.1000000085914508e-05,158801,0.0,0.0
2025-01-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.000000096013537e-06,7.000000096013537e-06,106655,0.0,0.0
2025-01-19 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.000000106112566e-06,3.999999989900971e-06,169020,0.0,0.0
2025-01-20 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,148757,0.0,0.0
2025-01-21 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,42747,0.0,0.0
2025-01-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,51109,0.0,0.0
2025-01-23 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,37942,0.0,0.0
2025-01-24 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,47152,0.0,0.0
2025-01-25 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,26709,0.0,0.0
2025-01-26 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,168979,0.0,0.0
2025-01-27 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,98660,0.0,0.0
2025-01-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,85400,0.0,0.0
2025-01-29 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,46905,0.0,0.0
2025-01-30 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,47406,0.0,0.0
2025-01-31 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,39539,0.0,0.0
2025-02-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,31709,0.0,0.0
2025-02-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,42729,0.0,0.0
2025-02-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,98857,0.0,0.0
2025-02-04 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,61319,0.0,0.0
2025-02-05 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,17302,0.0,0.0
2025-02-06 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,17008,0.0,0.0
2025-02-07 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,10434,0.0,0.0
2025-02-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,10564,0.0,0.0
2025-02-09 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,9508,0.0,0.0
2025-02-10 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,7632,0.0,0.0
2025-02-11 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,30103,0.0,0.0
2025-02-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,60775,0.0,0.0
2025-02-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,58868,0.0,0.0
2025-02-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,12286,0.0,0.0
2025-02-15 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,16868,0.0,0.0
2025-02-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,16160,0.0,0.0
2025-02-17 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,21119,0.0,0.0
2025-02-18 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,17608,0.0,0.0
2025-02-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,10003,0.0,0.0
2025-02-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,15206,0.0,0.0
2025-02-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,36906,0.0,0.0
2025-02-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1860,0.0,0.0
2025-02-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,6454,0.0,0.0
2025-02-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,10616,0.0,0.0
2025-02-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,75064,0.0,0.0
2025-02-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,47606,0.0,0.0
2025-02-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6868,0.0,0.0
2025-02-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,16940,0.0,0.0
2025-03-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4471,0.0,0.0
2025-03-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,7279,0.0,0.0
2025-03-03 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,4903,0.0,0.0
2025-03-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7979,0.0,0.0
2025-03-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,470,0.0,0.0
2025-03-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1805,0.0,0.0
2025-03-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7616,0.0,0.0
2025-03-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7854,0.0,0.0
2025-03-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2860,0.0,0.0
2025-03-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,15998,0.0,0.0
2025-03-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7489,0.0,0.0
2025-03-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,9079,0.0,0.0
2025-03-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8838,0.0,0.0
2025-03-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7184,0.0,0.0
2025-03-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,10541,0.0,0.0
2025-03-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,13468,0.0,0.0
2025-03-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,4560,0.0,0.0
2025-03-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2025-03-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2025-03-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,36038,0.0,0.0
2025-03-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,5983,0.0,0.0
2025-03-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,7194,0.0,0.0
2025-03-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,2600,0.0,0.0
2025-03-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2025-03-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,9425,0.0,0.0
2025-03-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,18388,0.0,0.0
2025-03-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2025-03-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2025-03-29 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-03-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-03-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3448,0.0,0.0
2025-04-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7037,0.0,0.0
2025-04-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6473,0.0,0.0
2025-04-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7701,0.0,0.0
2025-04-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,4094,0.0,0.0
2025-04-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,5153,0.0,0.0
2025-04-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,5452,0.0,0.0
2025-04-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5508,0.0,0.0
2025-04-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9655,0.0,0.0
2025-04-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,905,0.0,0.0
2025-04-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-04-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4211,0.0,0.0
2025-04-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2516,0.0,0.0
2025-04-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
