TIMESTAMP,SPR34775_OPEN_PRICE_USD,SPR34775_HIGH_PRICE_USD,SPR34775_LOW_PRICE_USD,SPR34775_CLOSE_PRICE_USD,SPR34775_VOLUME_USD,SPR34775_DIVIDENDS_USD,SPR34775_STOCK_SPLITS_USD
2025-02-12 00:00:00+00:00,0.002001000102609396,0.0020240000449121,0.0019600000232458115,0.0020240000449121,489,0.0,0.0
2025-02-13 00:00:00+00:00,0.0020240000449121,0.0020669999066740274,0.0017219999572262168,0.0017219999572262168,7958,0.0,0.0
2025-02-14 00:00:00+00:00,0.0017219999572262168,0.001867000013589859,0.001706999959424138,0.001867000013589859,2461,0.0,0.0
2025-02-15 00:00:00+00:00,0.001867000013589859,0.001867000013589859,0.0015190000412985682,0.0015219999477267265,3405,0.0,0.0
2025-02-16 00:00:00+00:00,0.0015219999477267265,0.0015219999477267265,0.0013170000165700912,0.0013170000165700912,2448,0.0,0.0
2025-02-17 00:00:00+00:00,0.0013170000165700912,0.0013310000067576766,0.00120599998626858,0.00120599998626858,5404,0.0,0.0
2025-02-18 00:00:00+00:00,0.00120599998626858,0.00120599998626858,0.0010049999691545963,0.00101500004529953,2073,0.0,0.0
2025-02-19 00:00:00+00:00,0.00101500004529953,0.00113800005055964,0.00101200002245605,0.0010209999745711684,8813,0.0,0.0
2025-02-20 00:00:00+00:00,0.0010209999745711684,0.001101000001654029,0.0010019999463111162,0.0010219999821856618,10219,0.0,0.0
2025-02-21 00:00:00+00:00,0.0010219999821856618,0.0011320000048726797,0.0009469999931752682,0.0010489999549463391,3940,0.0,0.0
2025-02-22 00:00:00+00:00,0.0010489999549463391,0.0011840000515803695,0.0010450000409036875,0.0011840000515803695,2295,0.0,0.0
2025-02-23 00:00:00+00:00,0.0011840000515803695,0.0012000000569969416,0.001158999977633357,0.001158999977633357,495,0.0,0.0
2025-02-24 00:00:00+00:00,0.001158999977633357,0.001158999977633357,0.0010610000463202596,0.0010610000463202596,1894,0.0,0.0
2025-02-25 00:00:00+00:00,0.0010610000463202596,0.0010610000463202596,0.0009889999637380242,0.001025000005029142,262,0.0,0.0
2025-02-26 00:00:00+00:00,0.001025000005029142,0.001025000005029142,0.0009490000084042549,0.0009490000084042549,209,0.0,0.0
2025-02-27 00:00:00+00:00,0.0009490000084042549,0.0010089999996125698,0.000914999982342124,0.0010010000551119447,1807,0.0,0.0
2025-02-28 00:00:00+00:00,0.0010010000551119447,0.0010310000507161021,0.0008960000122897327,0.0009260000078938901,1637,0.0,0.0
2025-03-01 00:00:00+00:00,0.0009260000078938901,0.0009480000007897615,0.0009040000149980187,0.0009289999725297093,693,0.0,0.0
2025-03-02 00:00:00+00:00,0.0009289999725297093,0.0010779999429360032,0.0009250000002793968,0.0010779999429360032,644,0.0,0.0
2025-03-03 00:00:00+00:00,0.0010779999429360032,0.0010779999429360032,0.0008750000270083547,0.0008750000270083547,553,0.0,0.0
2025-03-04 00:00:00+00:00,0.0008750000270083547,0.0008789999992586672,0.0008479999960400164,0.0008789999992586672,294,0.0,0.0
2025-03-05 00:00:00+00:00,0.0008789999992586672,0.0008999999845400453,0.0008510000188834965,0.0008510000188834965,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0008510000188834965,0.0008800000068731606,0.0008510000188834965,0.0008529999759048223,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.0008529999759048223,0.0008529999759048223,0.0008229999803006649,0.0008229999803006649,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0008229999803006649,0.0008430000161752105,0.0008159999852068722,0.0008430000161752105,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0008430000161752105,0.0008430000161752105,0.000754999986384064,0.000754999986384064,205,0.0,0.0
2025-03-10 00:00:00+00:00,0.000754999986384064,0.0007800000021234155,0.000691999972332269,0.0006970000104047358,179,0.0,0.0
2025-03-11 00:00:00+00:00,0.0006970000104047358,0.0006970000104047358,0.00046999999904073775,0.0004769999941345304,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.0004769999941345304,0.0004769999941345304,0.00046499999007210135,0.00046800001291558146,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.00046800001291558146,0.00047500000800937414,0.00046400001156143844,0.00046400001156143844,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.00046400001156143844,0.0004830000107176602,0.00046400001156143844,0.0004830000107176602,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.0004830000107176602,0.00048499999684281647,0.00048099999548867345,0.00048499999684281647,30,0.0,0.0
2025-03-16 00:00:00+00:00,0.00048499999684281647,0.00048499999684281647,0.0004729999927803874,0.0004729999927803874,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0004729999927803874,0.0004799999878741801,0.0004600000102072954,0.0004600000102072954,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0004600000102072954,0.0004600000102072954,0.0004239999980200082,0.0004299999854993075,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0004299999854993075,0.0004569999873638153,0.0004299999854993075,0.0004560000088531524,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.0004560000088531524,0.0004560000088531524,0.00044100001105107367,0.00044100001105107367,36,0.0,0.0
