TIMESTAMP,SIN12813_OPEN_PRICE_USD,SIN12813_HIGH_PRICE_USD,SIN12813_LOW_PRICE_USD,SIN12813_CLOSE_PRICE_USD,SIN12813_VOLUME_USD,SIN12813_DIVIDENDS_USD,SIN12813_STOCK_SPLITS_USD
2021-10-18 00:00:00+00:00,0.2544569969177246,0.2906849980354309,0.17028500139713287,0.20759400725364685,11114723,0.0,0.0
2021-10-19 00:00:00+00:00,0.20760700106620789,0.20784999430179596,0.16094300150871277,0.16105400025844574,4056803,0.0,0.0
2021-10-20 00:00:00+00:00,0.1610569953918457,0.17981800436973572,0.15832599997520447,0.1781349927186966,1912298,0.0,0.0
2021-10-21 00:00:00+00:00,0.1781270056962967,0.18132799863815308,0.15006199479103088,0.15871499478816986,1287512,0.0,0.0
2021-10-22 00:00:00+00:00,0.1587119996547699,0.17212800681591034,0.15474699437618256,0.16054099798202515,1196410,0.0,0.0
2021-10-23 00:00:00+00:00,0.1605370044708252,0.16556300222873688,0.13880400359630585,0.16549399495124817,1023909,0.0,0.0
2021-10-24 00:00:00+00:00,0.1654990017414093,0.16561000049114227,0.13209199905395508,0.1389639973640442,999479,0.0,0.0
2021-10-25 00:00:00+00:00,0.13895000517368317,0.13989099860191345,0.1125359982252121,0.11855699867010117,961221,0.0,0.0
2021-10-26 00:00:00+00:00,0.11856400221586227,0.12327700108289719,0.09575899690389633,0.12152999639511108,1201275,0.0,0.0
2021-10-27 00:00:00+00:00,0.12152999639511108,0.17899100482463837,0.11956699937582016,0.16874200105667114,1822559,0.0,0.0
2021-10-28 00:00:00+00:00,0.1687459945678711,0.19009999930858612,0.13599200546741486,0.15406599640846252,1819893,0.0,0.0
2021-10-29 00:00:00+00:00,0.1540669947862625,0.26273301243782043,0.14948999881744385,0.23089499771595,2626657,0.0,0.0
2021-10-30 00:00:00+00:00,0.23089100420475006,0.7442629933357239,0.2217559963464737,0.641327977180481,9792973,0.0,0.0
2021-10-31 00:00:00+00:00,0.6412879824638367,0.6798740029335022,0.46136900782585144,0.6528970003128052,11915055,0.0,0.0
2021-11-01 00:00:00+00:00,0.6528909802436829,0.6529679894447327,0.26040899753570557,0.40917301177978516,15952601,0.0,0.0
2021-11-02 00:00:00+00:00,0.40920400619506836,0.41840699315071106,0.31141701340675354,0.33313798904418945,12897731,0.0,0.0
2021-11-03 00:00:00+00:00,0.3331350088119507,0.4575740098953247,0.2798349857330322,0.3705730140209198,6886201,0.0,0.0
