TIMESTAMP,RAFF_OPEN_PRICE_USD,RAFF_HIGH_PRICE_USD,RAFF_LOW_PRICE_USD,RAFF_CLOSE_PRICE_USD,RAFF_VOLUME_USD,RAFF_DIVIDENDS_USD,RAFF_STOCK_SPLITS_USD
2024-03-13 00:00:00+00:00,0.6629279851913452,0.7109559774398804,0.660398006439209,0.6835010051727295,1442437,0.0,0.0
2024-03-14 00:00:00+00:00,0.6835010051727295,0.6854659914970398,0.5359809994697571,0.5802099704742432,617243,0.0,0.0
2024-03-15 00:00:00+00:00,0.5802099704742432,0.5867220163345337,0.4881249964237213,0.5106019973754883,517675,0.0,0.0
2024-03-16 00:00:00+00:00,0.5106019973754883,0.5129579901695251,0.42891600728034973,0.43459099531173706,310695,0.0,0.0
2024-03-17 00:00:00+00:00,0.43459099531173706,0.5166320204734802,0.39834800362586975,0.49617600440979004,494689,0.0,0.0
2024-03-18 00:00:00+00:00,0.49580898880958557,0.5811089873313904,0.48013800382614136,0.5725110173225403,635519,0.0,0.0
2024-03-19 00:00:00+00:00,0.5784819722175598,0.6352310180664062,0.5289829969406128,0.5797460079193115,628154,0.0,0.0
2024-03-20 00:00:00+00:00,0.5797460079193115,0.7882739901542664,0.5540109872817993,0.7848479747772217,912952,0.0,0.0
2024-03-21 00:00:00+00:00,0.7848479747772217,0.8656319975852966,0.7457770109176636,0.8459299802780151,589132,0.0,0.0
2024-03-22 00:00:00+00:00,0.8459299802780151,1.1128900051116943,0.8459299802780151,1.0765600204467773,1867194,0.0,0.0
2024-03-23 00:00:00+00:00,1.0765600204467773,1.5529190301895142,1.0765600204467773,1.3249419927597046,3469509,0.0,0.0
2024-03-24 00:00:00+00:00,1.3249419927597046,1.5744889974594116,1.1921570301055908,1.1953929662704468,2186147,0.0,0.0
2024-03-25 00:00:00+00:00,1.1953929662704468,1.373365044593811,1.1132739782333374,1.1141870021820068,1632267,0.0,0.0
2024-03-26 00:00:00+00:00,1.1141870021820068,1.1141870021820068,0.838379979133606,0.8506500124931335,1506331,0.0,0.0
2024-03-27 00:00:00+00:00,0.8506500124931335,1.0083149671554565,0.8446589708328247,0.9638599753379822,1100643,0.0,0.0
2024-03-28 00:00:00+00:00,0.9638599753379822,1.115075945854187,0.8329690098762512,1.052459955215454,1596672,0.0,0.0
2024-03-29 00:00:00+00:00,1.052459955215454,1.143880009651184,1.0193569660186768,1.1328309774398804,919748,0.0,0.0
2024-03-30 00:00:00+00:00,1.1328309774398804,1.3061089515686035,1.0986230373382568,1.2835450172424316,1195163,0.0,0.0
2024-03-31 00:00:00+00:00,1.2835450172424316,1.54106605052948,1.1762340068817139,1.420812964439392,2076389,0.0,0.0
2024-04-01 00:00:00+00:00,1.420812964439392,1.6443400382995605,1.2779350280761719,1.437870979309082,2044330,0.0,0.0
2024-04-02 00:00:00+00:00,1.437870979309082,1.4657779932022095,1.2468329668045044,1.2582889795303345,1192803,0.0,0.0
2024-04-03 00:00:00+00:00,1.2582889795303345,1.3445910215377808,1.2157089710235596,1.2606409788131714,564992,0.0,0.0
2024-04-04 00:00:00+00:00,1.2606409788131714,1.2753909826278687,1.1224919557571411,1.1574369668960571,837011,0.0,0.0
2024-04-05 00:00:00+00:00,1.1574369668960571,1.2339919805526733,1.149507999420166,1.2076220512390137,477018,0.0,0.0
2024-04-06 00:00:00+00:00,1.2076220512390137,1.2239969968795776,1.103782057762146,1.1323349475860596,697631,0.0,0.0
2024-04-07 00:00:00+00:00,1.1323349475860596,1.1484839916229248,1.0867079496383667,1.1312270164489746,651484,0.0,0.0
2024-04-08 00:00:00+00:00,1.1312270164489746,1.3858449459075928,1.1197700500488281,1.3627370595932007,643952,0.0,0.0
2024-04-09 00:00:00+00:00,1.3627370595932007,1.4540150165557861,1.269745945930481,1.3007229566574097,623143,0.0,0.0
2024-04-10 00:00:00+00:00,1.3007229566574097,1.4034249782562256,1.2675529718399048,1.4034249782562256,699525,0.0,0.0
2024-04-11 00:00:00+00:00,1.4034249782562256,1.6770119667053223,1.3931360244750977,1.5863230228424072,984011,0.0,0.0
2024-04-12 00:00:00+00:00,1.5863230228424072,1.6258759498596191,1.1160780191421509,1.2884529829025269,888329,0.0,0.0
2024-04-13 00:00:00+00:00,1.2884529829025269,1.3018089532852173,0.9870669841766357,1.0982760190963745,684867,0.0,0.0
2024-04-14 00:00:00+00:00,1.0982760190963745,1.2174030542373657,1.0554929971694946,1.209341049194336,486966,0.0,0.0
2024-04-15 00:00:00+00:00,1.224848985671997,1.2820589542388916,1.1485689878463745,1.151877999305725,305367,0.0,0.0
2024-04-16 00:00:00+00:00,1.151877999305725,1.167673945426941,1.016795039176941,1.1020879745483398,262571,0.0,0.0
2024-04-17 00:00:00+00:00,1.0982110500335693,1.159512996673584,1.0427149534225464,1.0427149534225464,315972,0.0,0.0
2024-04-18 00:00:00+00:00,1.0427149534225464,1.1138360500335693,0.9946029782295227,1.0568740367889404,371096,0.0,0.0
2024-04-19 00:00:00+00:00,1.0568740367889404,1.0694290399551392,0.9238920211791992,0.9260159730911255,139824,0.0,0.0
2024-04-20 00:00:00+00:00,0.9260159730911255,0.9327419996261597,0.9242029786109924,0.9326350092887878,24232,0.0,0.0
2024-04-21 00:00:00+00:00,0.9321650266647339,0.933256983757019,0.8621010184288025,0.8841009736061096,137440,0.0,0.0
