TIMESTAMP,ENTS30092_OPEN_PRICE_USD,ENTS30092_HIGH_PRICE_USD,ENTS30092_LOW_PRICE_USD,ENTS30092_CLOSE_PRICE_USD,ENTS30092_VOLUME_USD,ENTS30092_DIVIDENDS_USD,ENTS30092_STOCK_SPLITS_USD
2024-03-25 00:00:00+00:00,0.005278000142425299,0.00827100034803152,0.0018370000179857016,0.0019000000320374966,65756560,0.0,0.0
2024-03-26 00:00:00+00:00,0.001883000019006431,0.001988000003620982,0.0013200000394135714,0.001921999966725707,12198985,0.0,0.0
2024-03-27 00:00:00+00:00,0.001921999966725707,0.001955999992787838,0.0014280000468716025,0.001478999969549477,2263611,0.0,0.0
2024-03-28 00:00:00+00:00,0.0014779999619349837,0.0015529999509453773,0.0011520000407472253,0.0011520000407472253,1939205,0.0,0.0
2024-03-29 00:00:00+00:00,0.0011520000407472253,0.0011520000407472253,0.0009309999877586961,0.0009430000209249556,1016784,0.0,0.0
2024-03-30 00:00:00+00:00,0.0009430000209249556,0.0012959999730810523,0.0009120000177063048,0.0010979999788105488,1998931,0.0,0.0
2024-03-31 00:00:00+00:00,0.0010969999711960554,0.0010969999711960554,0.0010019999463111162,0.0010059999767690897,425036,0.0,0.0
2024-04-01 00:00:00+00:00,0.0010059999767690897,0.0010600000387057662,0.0009500000160187483,0.0010000000474974513,974024,0.0,0.0
2024-04-02 00:00:00+00:00,0.0010000000474974513,0.0010000000474974513,0.0008870000019669533,0.0008880000095814466,509025,0.0,0.0
2024-04-03 00:00:00+00:00,0.0008880000095814466,0.001062000053934753,0.0008679999737069011,0.0010430000256747007,643277,0.0,0.0
2024-04-04 00:00:00+00:00,0.0010430000256747007,0.0011780000058934093,0.001003999961540103,0.0011139999842271209,730956,0.0,0.0
2024-04-05 00:00:00+00:00,0.0011139999842271209,0.001120000029914081,0.0010369999799877405,0.0010369999799877405,439360,0.0,0.0
2024-04-06 00:00:00+00:00,0.0010369999799877405,0.0010369999799877405,0.0008789999992586672,0.0008789999992586672,439201,0.0,0.0
2024-04-07 00:00:00+00:00,0.0008789999992586672,0.0008800000068731606,0.0008570000063627958,0.0008609999786131084,306102,0.0,0.0
2024-04-08 00:00:00+00:00,0.0008609999786131084,0.000901999999769032,0.0008570000063627958,0.0008779999916441739,373021,0.0,0.0
2024-04-09 00:00:00+00:00,0.0008779999916441739,0.0008789999992586672,0.0008399999933317304,0.0008500000112690032,272452,0.0,0.0
2024-04-10 00:00:00+00:00,0.0008500000112690032,0.0008520000264979899,0.00076299998909235,0.0007810000097379088,309278,0.0,0.0
2024-04-11 00:00:00+00:00,0.0007810000097379088,0.0007890000124461949,0.0007300000288523734,0.0007340000011026859,230987,0.0,0.0
2024-04-12 00:00:00+00:00,0.0007340000011026859,0.0007399999885819852,0.0005549999768845737,0.0005660000024363399,429848,0.0,0.0
2024-04-13 00:00:00+00:00,0.0005660000024363399,0.0005660000024363399,0.0004780000017490238,0.0004889999981969595,221409,0.0,0.0
2024-04-14 00:00:00+00:00,0.0004889999981969595,0.0004910000134259462,0.0004729999927803874,0.00047599998652003706,179983,0.0,0.0
2024-04-15 00:00:00+00:00,0.0004769999941345304,0.0004830000107176602,0.00046499999007210135,0.0004659999976865947,104459,0.0,0.0
2024-04-16 00:00:00+00:00,0.0004659999976865947,0.0004670000053010881,0.00044100001105107367,0.00044999999227002263,79124,0.0,0.0
2024-04-17 00:00:00+00:00,0.000450999999884516,0.0004529999860096723,0.00039599998854100704,0.00040499999886378646,147964,0.0,0.0
2024-04-18 00:00:00+00:00,0.00040499999886378646,0.00041099998634308577,0.0004020000051241368,0.0004079999926034361,99542,0.0,0.0
2024-04-19 00:00:00+00:00,0.0004079999926034361,0.0004330000083427876,0.0003929999948013574,0.00042100000428035855,241269,0.0,0.0
2024-04-20 00:00:00+00:00,0.00042100000428035855,0.0004220000118948519,0.0004079999926034361,0.0004090000002179295,114351,0.0,0.0
2024-04-21 00:00:00+00:00,0.0004090000002179295,0.0004130000015720725,0.00039900001138448715,0.0004070000140927732,114391,0.0,0.0
2024-04-22 00:00:00+00:00,0.0004070000140927732,0.00042600001324899495,0.0004070000140927732,0.0004130000015720725,168087,0.0,0.0
2024-04-23 00:00:00+00:00,0.0004130000015720725,0.000526999996509403,0.0004070000140927732,0.0004600000102072954,1003697,0.0,0.0
2024-04-24 00:00:00+00:00,0.0004600000102072954,0.0004600000102072954,0.00041099998634308577,0.0004149999876972288,176329,0.0,0.0
2024-04-25 00:00:00+00:00,0.0004149999876972288,0.0004149999876972288,0.0004090000002179295,0.0004140000091865659,115212,0.0,0.0
