TIMESTAMP,STORE_OPEN_PRICE_USD,STORE_HIGH_PRICE_USD,STORE_LOW_PRICE_USD,STORE_CLOSE_PRICE_USD,STORE_VOLUME_USD,STORE_DIVIDENDS_USD,STORE_STOCK_SPLITS_USD
2022-01-26 00:00:00+00:00,0.14907300472259521,0.14993900060653687,0.06704500317573547,0.08487699925899506,12461685,0.0,0.0
2022-01-27 00:00:00+00:00,0.08350399881601334,0.09718199819326401,0.0702740028500557,0.07232099771499634,7068955,0.0,0.0
2022-01-28 00:00:00+00:00,0.07228799909353256,0.07232800126075745,0.06104100123047829,0.06283999979496002,2949469,0.0,0.0
2022-01-29 00:00:00+00:00,0.06280399858951569,0.06739699840545654,0.05928200110793114,0.06573399901390076,2426703,0.0,0.0
2022-01-30 00:00:00+00:00,0.06576299667358398,0.07111699879169464,0.06058400124311447,0.06101299822330475,1056506,0.0,0.0
2022-01-31 00:00:00+00:00,0.060993000864982605,0.06216999888420105,0.05561700090765953,0.058278001844882965,647110,0.0,0.0
2022-02-01 00:00:00+00:00,0.0583529993891716,0.06165400147438049,0.054829999804496765,0.05647600069642067,571594,0.0,0.0
2022-02-02 00:00:00+00:00,0.056526001542806625,0.0593079999089241,0.05094899982213974,0.05263200029730797,533253,0.0,0.0
2022-02-03 00:00:00+00:00,0.05258199945092201,0.056471001356840134,0.04929199814796448,0.05309600010514259,312871,0.0,0.0
2022-02-04 00:00:00+00:00,0.05297299847006798,0.05297299847006798,0.04397499933838844,0.046268001198768616,343512,0.0,0.0
2022-02-05 00:00:00+00:00,0.04626699909567833,0.04808900132775307,0.0357230007648468,0.03869500011205673,546309,0.0,0.0
2022-02-06 00:00:00+00:00,0.03869500011205673,0.04478900134563446,0.033668000251054764,0.03893699869513512,599628,0.0,0.0
2022-02-07 00:00:00+00:00,0.039028000086545944,0.04136800020933151,0.036430999636650085,0.03839299827814102,424914,0.0,0.0
2022-02-08 00:00:00+00:00,0.038385000079870224,0.04993399977684021,0.03744899854063988,0.04621199890971184,723825,0.0,0.0
2022-02-09 00:00:00+00:00,0.04619700089097023,0.04730600118637085,0.04197800159454346,0.046348001807928085,376184,0.0,0.0
2022-02-10 00:00:00+00:00,0.04632899910211563,0.04872399941086769,0.042771998792886734,0.04312799870967865,355920,0.0,0.0
2022-02-11 00:00:00+00:00,0.043115999549627304,0.047488998621702194,0.04221300035715103,0.04259900003671646,353325,0.0,0.0
2022-02-12 00:00:00+00:00,0.04259200021624565,0.06669999659061432,0.04224399849772453,0.05528999865055084,899006,0.0,0.0
2022-02-13 00:00:00+00:00,0.0553399994969368,0.06211100146174431,0.0510220006108284,0.055535998195409775,768520,0.0,0.0
