TIMESTAMP,MNTP_OPEN_PRICE_USD,MNTP_HIGH_PRICE_USD,MNTP_LOW_PRICE_USD,MNTP_CLOSE_PRICE_USD,MNTP_VOLUME_USD,MNTP_DIVIDENDS_USD,MNTP_STOCK_SPLITS_USD
2018-02-09 00:00:00+00:00,1.912619948387146,7.298490047454834,1.9069600105285645,2.5611801147460938,74776,0.0,0.0
2018-02-10 00:00:00+00:00,2.563040018081665,9.377969741821289,1.4027700424194336,2.909480094909668,128190,0.0,0.0
2018-02-11 00:00:00+00:00,3.5908799171447754,4.383810043334961,2.765929937362671,2.765929937362671,88008,0.0,0.0
2018-02-12 00:00:00+00:00,3.881730079650879,4.54709005355835,2.7911500930786133,3.891819953918457,80295,0.0,0.0
2018-02-13 00:00:00+00:00,3.898900032043457,4.146830081939697,3.293519973754883,3.9595999717712402,63257,0.0,0.0
2018-02-14 00:00:00+00:00,3.9477899074554443,4.144489765167236,3.6468698978424072,3.8826301097869873,64407,0.0,0.0
2018-02-15 00:00:00+00:00,3.884740114212036,4.001359939575195,3.251039981842041,3.832279920578003,59645,0.0,0.0
2018-02-16 00:00:00+00:00,3.8159101009368896,3.8159101009368896,2.6541800498962402,3.286220073699951,56021,0.0,0.0
2018-02-17 00:00:00+00:00,3.1166601181030273,3.7494699954986572,3.0173499584198,3.1411499977111816,10535,0.0,0.0
2018-02-18 00:00:00+00:00,3.150779962539673,3.8846499919891357,3.0396900177001953,3.4228899478912354,1872,0.0,0.0
2018-02-19 00:00:00+00:00,3.4071600437164307,3.491760015487671,3.0129499435424805,3.153630018234253,1060,0.0,0.0
2018-02-20 00:00:00+00:00,3.1565001010894775,3.5055899620056152,2.8342199325561523,3.0033199787139893,4413,0.0,0.0
2018-02-21 00:00:00+00:00,3.0042901039123535,3.2032599449157715,2.8059499263763428,3.082940101623535,603458,0.0,0.0
2018-02-22 00:00:00+00:00,3.082710027694702,3.161760091781616,3.0730299949645996,3.0930299758911133,654544,0.0,0.0
2018-02-23 00:00:00+00:00,3.0926499366760254,3.2028400897979736,3.0401101112365723,3.105799913406372,549865,0.0,0.0
2018-02-24 00:00:00+00:00,3.105710029602051,3.1181800365448,3.0751500129699707,3.113830089569092,549479,0.0,0.0
2018-02-25 00:00:00+00:00,3.1135499477386475,3.1149799823760986,3.0906100273132324,3.0906100273132324,569054,0.0,0.0
2018-02-26 00:00:00+00:00,3.0907599925994873,3.1523098945617676,2.946190118789673,3.1473500728607178,1108070,0.0,0.0
2018-02-27 00:00:00+00:00,3.1476900577545166,3.1648499965667725,2.8386800289154053,3.110759973526001,414908,0.0,0.0
2018-02-28 00:00:00+00:00,3.1107800006866455,3.1121199131011963,3.0859200954437256,3.0859899520874023,423967,0.0,0.0
2018-03-01 00:00:00+00:00,3.0861799716949463,3.0972900390625,3.072240114212036,3.0892701148986816,421071,0.0,0.0
2018-03-02 00:00:00+00:00,3.0890700817108154,3.1049599647521973,3.0732901096343994,3.1049599647521973,416836,0.0,0.0
2018-03-03 00:00:00+00:00,3.104749917984009,3.1178998947143555,2.9468700885772705,2.9759600162506104,400064,0.0,0.0
2018-03-04 00:00:00+00:00,2.9756600856781006,2.975800037384033,2.796610116958618,2.9691600799560547,479516,0.0,0.0
2018-03-05 00:00:00+00:00,2.9689700603485107,2.9744699001312256,2.666249990463257,2.9370501041412354,590065,0.0,0.0
2018-03-06 00:00:00+00:00,2.936919927597046,2.958359956741333,2.917570114135742,2.921260118484497,609549,0.0,0.0
2018-03-07 00:00:00+00:00,2.9214799404144287,2.922420024871826,1.8530199527740479,1.9413100481033325,55107,0.0,0.0
2018-03-08 00:00:00+00:00,1.939370036125183,2.915369987487793,1.8486700057983398,2.915369987487793,362846,0.0,0.0
2018-03-09 00:00:00+00:00,2.9151101112365723,2.954210042953491,2.885010004043579,2.9522500038146973,341982,0.0,0.0
2018-03-10 00:00:00+00:00,2.9523699283599854,2.962869882583618,2.5482800006866455,2.594589948654175,26951,0.0,0.0
2018-03-11 00:00:00+00:00,2.5827600955963135,2.64067006111145,2.2024500370025635,2.598989963531494,24276,0.0,0.0
2018-03-12 00:00:00+00:00,2.576159954071045,3.3705899715423584,2.576159954071045,2.792259931564331,58961,0.0,0.0
2018-03-13 00:00:00+00:00,2.784630060195923,3.026249885559082,2.7742700576782227,3.023780107498169,577802,0.0,0.0
2018-03-14 00:00:00+00:00,3.023780107498169,3.0647099018096924,2.9361300468444824,3.0647099018096924,556069,0.0,0.0
2018-03-15 00:00:00+00:00,3.0647099018096924,3.0716400146484375,2.1322600841522217,2.346529960632324,199588,0.0,0.0
2018-03-16 00:00:00+00:00,2.345489978790283,2.3709099292755127,2.2412900924682617,2.301690101623535,352628,0.0,0.0
2018-03-17 00:00:00+00:00,2.3018100261688232,2.348789930343628,2.2922699451446533,2.297410011291504,338871,0.0,0.0
2018-03-18 00:00:00+00:00,2.297100067138672,2.3481600284576416,2.2221200466156006,2.292949914932251,145362,0.0,0.0
2018-03-19 00:00:00+00:00,2.2923998832702637,2.5660600662231445,2.2861099243164062,2.4151198863983154,25294,0.0,0.0
2018-03-20 00:00:00+00:00,2.4403300285339355,2.949310064315796,2.397670030593872,2.9446699619293213,153671,0.0,0.0
2018-03-21 00:00:00+00:00,2.9454100131988525,2.962510108947754,2.9207398891448975,2.9299099445343018,158696,0.0,0.0
2018-03-22 00:00:00+00:00,2.9293899536132812,2.9488699436187744,2.8815200328826904,2.898710012435913,158860,0.0,0.0
2018-03-23 00:00:00+00:00,2.8988399505615234,2.9035398960113525,2.19242000579834,2.3360400199890137,23452,0.0,0.0
2018-03-24 00:00:00+00:00,2.3628900051116943,2.466710090637207,2.1075899600982666,2.1254000663757324,15792,0.0,0.0
2018-03-25 00:00:00+00:00,2.077399969100952,2.4724600315093994,1.9368499517440796,2.4123899936676025,40955,0.0,0.0
2018-03-26 00:00:00+00:00,2.4093399047851562,2.4205899238586426,1.9942100048065186,2.231060028076172,42979,0.0,0.0
2018-03-27 00:00:00+00:00,2.2281999588012695,2.32709002494812,2.065419912338257,2.087440013885498,25506,0.0,0.0
2018-03-28 00:00:00+00:00,2.0879299640655518,2.451770067214966,1.9997199773788452,2.3011701107025146,30730,0.0,0.0
2018-03-29 00:00:00+00:00,2.3032000064849854,2.428760051727295,1.987589955329895,2.007539987564087,39307,0.0,0.0
2018-03-30 00:00:00+00:00,2.0082199573516846,2.1210498809814453,1.7446099519729614,1.8682399988174438,65311,0.0,0.0
2018-03-31 00:00:00+00:00,1.866569995880127,2.124160051345825,1.866569995880127,2.072050094604492,21648,0.0,0.0
2018-04-01 00:00:00+00:00,2.072089910507202,2.1422500610351562,1.773710012435913,2.0869998931884766,34720,0.0,0.0
2018-04-02 00:00:00+00:00,2.092089891433716,2.4918699264526367,1.978350043296814,2.253509998321533,80660,0.0,0.0
2018-04-03 00:00:00+00:00,2.257469892501831,2.517889976501465,2.2211499214172363,2.470050096511841,43718,0.0,0.0
2018-04-04 00:00:00+00:00,2.48006010055542,2.481250047683716,2.0493500232696533,2.1068999767303467,31681,0.0,0.0
2018-04-05 00:00:00+00:00,2.1038899421691895,2.598059892654419,2.0354599952697754,2.2263400554656982,38869,0.0,0.0
2018-04-06 00:00:00+00:00,2.2208499908447266,2.3520700931549072,2.0017600059509277,2.2188899517059326,39719,0.0,0.0
2018-04-07 00:00:00+00:00,2.2201600074768066,2.3260300159454346,2.182339906692505,2.189620018005371,25530,0.0,0.0
2018-04-08 00:00:00+00:00,2.1912600994110107,2.338320016860962,2.0966999530792236,2.270740032196045,14057,0.0,0.0
2018-04-09 00:00:00+00:00,2.274780035018921,2.350369930267334,1.9268200397491455,2.0714099407196045,152641,0.0,0.0
2018-04-10 00:00:00+00:00,2.053070068359375,2.8360700607299805,1.4858200550079346,2.498189926147461,608476,0.0,0.0
2018-04-11 00:00:00+00:00,2.5685598850250244,6.356110095977783,2.1498799324035645,4.845310211181641,723054,0.0,0.0
2018-04-12 00:00:00+00:00,4.843900203704834,4.955860137939453,4.788919925689697,4.822979927062988,802654,0.0,0.0
2018-04-13 00:00:00+00:00,4.824220180511475,4.988999843597412,3.486759901046753,3.5021800994873047,344994,0.0,0.0
2018-04-14 00:00:00+00:00,3.5016798973083496,3.7044599056243896,3.4897799491882324,3.6687700748443604,317512,0.0,0.0
2018-04-15 00:00:00+00:00,3.673029899597168,3.7745800018310547,3.6581199169158936,3.739370107650757,357150,0.0,0.0
2018-04-16 00:00:00+00:00,3.737809896469116,3.758820056915283,2.1720199584960938,2.6146700382232666,31553,0.0,0.0
2018-04-17 00:00:00+00:00,2.61542010307312,2.8872900009155273,2.3639299869537354,2.657020092010498,26769,0.0,0.0
2018-04-18 00:00:00+00:00,2.657289981842041,2.743350028991699,2.1408801078796387,2.4210100173950195,87146,0.0,0.0
2018-04-19 00:00:00+00:00,2.2509799003601074,2.4580800533294678,2.194119930267334,2.2352700233459473,29951,0.0,0.0
2018-04-20 00:00:00+00:00,2.2371599674224854,2.653209924697876,2.2346999645233154,2.6481199264526367,5937,0.0,0.0
2018-04-21 00:00:00+00:00,2.6494901180267334,3.1428399085998535,2.5457499027252197,2.957210063934326,2848,0.0,0.0
2018-04-22 00:00:00+00:00,2.9579999446868896,2.9579999446868896,2.323129892349243,2.3307299613952637,26468,0.0,0.0
2018-04-23 00:00:00+00:00,2.3275599479675293,3.04938006401062,2.317770004272461,2.6445798873901367,44256,0.0,0.0
2018-04-24 00:00:00+00:00,2.6511600017547607,2.7941598892211914,2.596329927444458,2.6788198947906494,9767,0.0,0.0
2018-04-25 00:00:00+00:00,2.681149959564209,2.681149959564209,2.287410020828247,2.312429904937744,6364,0.0,0.0
2018-04-26 00:00:00+00:00,2.313499927520752,2.378570079803467,2.125269889831543,2.354979991912842,18689,0.0,0.0
2018-04-27 00:00:00+00:00,2.356679916381836,2.8656599521636963,2.106640100479126,2.4623498916625977,5257,0.0,0.0
2018-04-28 00:00:00+00:00,2.454590082168579,3.026139974594116,2.4445199966430664,2.4568400382995605,28776,0.0,0.0
