TIMESTAMP,MVRS34765_OPEN_PRICE_USD,MVRS34765_HIGH_PRICE_USD,MVRS34765_LOW_PRICE_USD,MVRS34765_CLOSE_PRICE_USD,MVRS34765_VOLUME_USD,MVRS34765_DIVIDENDS_USD,MVRS34765_STOCK_SPLITS_USD
2025-02-11 00:00:00+00:00,0.0005619999719783664,0.0005789999850094318,0.0005119999987073243,0.0005370000144466758,1988858,0.0,0.0
2025-02-12 00:00:00+00:00,0.0005370000144466758,0.0005380000220611691,0.00043700000969693065,0.0004959999932907522,3077560,0.0,0.0
2025-02-13 00:00:00+00:00,0.0004959999932907522,0.0005179999861866236,0.00044299999717622995,0.000455000001238659,1865566,0.0,0.0
2025-02-14 00:00:00+00:00,0.000455000001238659,0.0005080000264570117,0.00044100001105107367,0.0004910000134259462,2092119,0.0,0.0
2025-02-15 00:00:00+00:00,0.0004910000134259462,0.0004990000161342323,0.00043899999582208693,0.00044299999717622995,1317570,0.0,0.0
2025-02-16 00:00:00+00:00,0.00044299999717622995,0.0004440000047907233,0.000387999985832721,0.00039900001138448715,1193119,0.0,0.0
2025-02-17 00:00:00+00:00,0.00039900001138448715,0.0004039999912492931,0.0003429999924264848,0.00037299998803064227,1627600,0.0,0.0
2025-02-18 00:00:00+00:00,0.00037299998803064227,0.00037299998803064227,0.0003279999946244061,0.0003480000013951212,1535757,0.0,0.0
2025-02-19 00:00:00+00:00,0.0003480000013951212,0.0003589999978430569,0.0003169999981764704,0.0003349999897181988,1125382,0.0,0.0
2025-02-20 00:00:00+00:00,0.0003349999897181988,0.0004299999854993075,0.0003229999856557697,0.0003699999942909926,1239007,0.0,0.0
2025-02-21 00:00:00+00:00,0.0003699999942909926,0.0004459999909158796,0.0003699999942909926,0.00038300000596791506,1573220,0.0,0.0
2025-02-22 00:00:00+00:00,0.00038300000596791506,0.00039999998989515007,0.00036100001307204366,0.00036700000055134296,1039965,0.0,0.0
2025-02-23 00:00:00+00:00,0.00036700000055134296,0.00038899999344721437,0.0003440000000409782,0.00035200000274926424,957889,0.0,0.0
2025-02-24 00:00:00+00:00,0.00035200000274926424,0.00036199999158270657,0.0002500000118743628,0.0002500000118743628,1944864,0.0,0.0
2025-02-25 00:00:00+00:00,0.0002500000118743628,0.00028700000257231295,0.00023499999952036887,0.0002809999859891832,1620433,0.0,0.0
2025-02-26 00:00:00+00:00,0.0002809999859891832,0.00028300000121816993,0.00022699999681208283,0.00023299999884329736,637232,0.0,0.0
2025-02-27 00:00:00+00:00,0.00023299999884329736,0.00024900000425986946,0.00023299999884329736,0.00024399999529123306,664270,0.0,0.0
2025-02-28 00:00:00+00:00,0.00024399999529123306,0.0004130000015720725,0.0002119999990100041,0.00031599999056197703,801307,0.0,0.0
2025-03-01 00:00:00+00:00,0.00031599999056197703,0.00031599999056197703,0.00027600000612437725,0.00028300000121816993,675260,0.0,0.0
2025-03-02 00:00:00+00:00,0.00028300000121816993,0.000391999987186864,0.0002739999908953905,0.0003809999907389283,709894,0.0,0.0
2025-03-03 00:00:00+00:00,0.0003809999907389283,0.0003819999983534217,0.00028300000121816993,0.0002880000101868063,739271,0.0,0.0
2025-03-04 00:00:00+00:00,0.0002880000101868063,0.00031599999056197703,0.0002730000123847276,0.0003150000120513141,697833,0.0,0.0
2025-03-05 00:00:00+00:00,0.0003150000120513141,0.0003279999946244061,0.00027099999715574086,0.0003000000142492354,679308,0.0,0.0
2025-03-06 00:00:00+00:00,0.0003000000142492354,0.0003129999968223274,0.0002880000101868063,0.00029600001289509237,695305,0.0,0.0
2025-03-07 00:00:00+00:00,0.00029600001289509237,0.00029600001289509237,0.0002690000110305846,0.0002739999908953905,651526,0.0,0.0
2025-03-08 00:00:00+00:00,0.0002739999908953905,0.0002749999985098839,0.0002280000044265762,0.00023400000645779073,663089,0.0,0.0
2025-03-09 00:00:00+00:00,0.00023400000645779073,0.00024399999529123306,0.00021499999274965376,0.00021699999342672527,644067,0.0,0.0
2025-03-10 00:00:00+00:00,0.00021699999342672527,0.00021800000104121864,0.00017699999443721026,0.00018099999579135329,654949,0.0,0.0
2025-03-11 00:00:00+00:00,0.00018099999579135329,0.00019500000053085387,0.00016700000560376793,0.0001880000054370612,708667,0.0,0.0
2025-03-12 00:00:00+00:00,0.0001880000054370612,0.0001990000018849969,0.00017100000695791095,0.00017299999308306724,686215,0.0,0.0
2025-03-13 00:00:00+00:00,0.00017299999308306724,0.00019299999985378236,0.00016599999798927456,0.00017100000695791095,634575,0.0,0.0
2025-03-14 00:00:00+00:00,0.00017100000695791095,0.00019200000679120421,0.00016599999798927456,0.00018699999782256782,684307,0.0,0.0
2025-03-15 00:00:00+00:00,0.00018699999782256782,0.00019200000679120421,0.00017299999308306724,0.0001849999971454963,731980,0.0,0.0
2025-03-16 00:00:00+00:00,0.0001849999971454963,0.00018899999849963933,0.00015799999528098851,0.00015900000289548188,718657,0.0,0.0
2025-03-17 00:00:00+00:00,0.00015900000289548188,0.00018099999579135329,0.00015900000289548188,0.00016599999798927456,705416,0.0,0.0
2025-03-18 00:00:00+00:00,0.00016599999798927456,0.00017100000695791095,0.000155999994603917,0.00016199999663513154,700045,0.0,0.0
2025-03-19 00:00:00+00:00,0.00016199999663513154,0.00017699999443721026,0.00015900000289548188,0.00017299999308306724,780662,0.0,0.0
2025-03-20 00:00:00+00:00,0.00017299999308306724,0.00018200000340584666,0.00015100000018719584,0.00015100000018719584,756998,0.0,0.0
2025-03-21 00:00:00+00:00,0.00015100000018719584,0.00015199999324977398,0.00013499999477062374,0.00014400000509340316,710854,0.0,0.0
2025-03-22 00:00:00+00:00,0.00014400000509340316,0.00014800000644754618,0.0001320000010309741,0.00014200000441633165,684669,0.0,0.0
2025-03-23 00:00:00+00:00,0.00014200000441633165,0.0001429999974789098,0.00013499999477062374,0.00013800000306218863,301498,0.0,0.0
2025-03-24 00:00:00+00:00,0.00013800000306218863,0.00019799999427050352,0.00013600000238511711,0.00018899999849963933,288332,0.0,0.0
2025-03-25 00:00:00+00:00,0.00018899999849963933,0.000195999993593432,0.00015500000154133886,0.00015799999528098851,310125,0.0,0.0
2025-03-26 00:00:00+00:00,0.00015799999528098851,0.0001849999971454963,0.00015700000221841037,0.0001610000035725534,262038,0.0,0.0
2025-03-27 00:00:00+00:00,0.0001610000035725534,0.00016500000492669642,0.0001429999974789098,0.0001449999981559813,243893,0.0,0.0
2025-03-28 00:00:00+00:00,0.0001449999981559813,0.00014699999883305281,0.0001320000010309741,0.00014000000373926014,214764,0.0,0.0
2025-03-29 00:00:00+00:00,0.00014000000373926014,0.00014200000441633165,0.00013099999341648072,0.00013699999544769526,219793,0.0,0.0
2025-03-30 00:00:00+00:00,0.00013699999544769526,0.00014099999680183828,0.0001340000017080456,0.00013800000306218863,218629,0.0,0.0
2025-03-31 00:00:00+00:00,0.00013800000306218863,0.00014200000441633165,0.00013299999409355223,0.00013299999409355223,211997,0.0,0.0
2025-04-01 00:00:00+00:00,0.00013299999409355223,0.00014200000441633165,0.00013099999341648072,0.00013499999477062374,202722,0.0,0.0
2025-04-02 00:00:00+00:00,0.00013499999477062374,0.0001449999981559813,0.00012099999730708078,0.00012199999764561653,204695,0.0,0.0
2025-04-03 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.0001049999991664663,0.00011899999663000926,215622,0.0,0.0
2025-04-04 00:00:00+00:00,0.00011899999663000926,0.00012799999967683107,0.00011300000187475234,0.00012399999832268804,202842,0.0,0.0
2025-04-05 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,0.00011300000187475234,0.0001140000022132881,198430,0.0,0.0
2025-04-06 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00010199999815085903,0.00010699999984353781,201980,0.0,0.0
2025-04-07 00:00:00+00:00,0.00010699999984353781,0.00011300000187475234,9.300000237999484e-05,0.00011100000119768083,203542,0.0,0.0
2025-04-08 00:00:00+00:00,0.00011100000119768083,0.00011800000356743112,0.00010599999950500205,0.00010900000052060932,200745,0.0,0.0
2025-04-09 00:00:00+00:00,0.00010900000052060932,0.0001289999927394092,0.0001049999991664663,0.00012599999899975955,210547,0.0,0.0
2025-04-10 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,0.0001140000022132881,0.00011800000356743112,169742,0.0,0.0
2025-04-11 00:00:00+00:00,0.00011800000356743112,0.0001250000059371814,0.00011800000356743112,0.00012099999730708078,170020,0.0,0.0
2025-04-12 00:00:00+00:00,0.00012099999730708078,0.00021100000594742596,0.00011800000356743112,0.00014200000441633165,246509,0.0,0.0
2025-04-13 00:00:00+00:00,0.00014200000441633165,0.00014899999951012433,0.0001340000017080456,0.00013899999612476677,177797,0.0,0.0
2025-04-14 00:00:00+00:00,0.00013899999612476677,0.00014800000644754618,0.00013499999477062374,0.00013600000238511711,178015,0.0,0.0
2025-04-15 00:00:00+00:00,0.00013600000238511711,0.00014099999680183828,0.00013000000035390258,0.00013000000035390258,167816,0.0,0.0
