TIMESTAMP,BASEDAI_OPEN_PRICE_USD,BASEDAI_HIGH_PRICE_USD,BASEDAI_LOW_PRICE_USD,BASEDAI_CLOSE_PRICE_USD,BASEDAI_VOLUME_USD,BASEDAI_DIVIDENDS_USD,BASEDAI_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,10.652892112731934,10.751130104064941,7.872721195220947,9.109831809997559,6437525,0.0,0.0
2024-04-13 00:00:00+00:00,9.25396728515625,9.679245948791504,6.280877113342285,7.746870040893555,6016627,0.0,0.0
2024-04-14 00:00:00+00:00,7.746823787689209,9.09972095489502,7.39394998550415,9.098816871643066,3658400,0.0,0.0
2024-04-15 00:00:00+00:00,9.140899658203125,9.480439186096191,7.962891101837158,8.028467178344727,2701249,0.0,0.0
2024-04-16 00:00:00+00:00,7.883823871612549,8.040814399719238,6.460753917694092,7.5866498947143555,2868194,0.0,0.0
2024-04-17 00:00:00+00:00,7.528968811035156,7.611781120300293,6.585341930389404,6.601637840270996,1790685,0.0,0.0
2024-04-18 00:00:00+00:00,6.504818916320801,7.619700908660889,6.3931169509887695,7.541050910949707,1938749,0.0,0.0
2024-04-19 00:00:00+00:00,7.5704240798950195,7.570425987243652,5.8540568351745605,7.2112298011779785,3578954,0.0,0.0
2024-04-20 00:00:00+00:00,7.2112298011779785,7.366118907928467,6.846047878265381,7.352541923522949,1446624,0.0,0.0
2024-04-21 00:00:00+00:00,7.370058059692383,7.494565963745117,6.222720146179199,6.839531898498535,2113468,0.0,0.0
2024-04-22 00:00:00+00:00,6.803315162658691,7.310393810272217,6.629191875457764,6.987255096435547,1111688,0.0,0.0
2024-04-23 00:00:00+00:00,6.987255096435547,7.296506881713867,6.756895065307617,6.756895065307617,1018199,0.0,0.0
2024-04-24 00:00:00+00:00,6.780454158782959,6.92849588394165,6.084135055541992,6.108447074890137,1286278,0.0,0.0
2024-04-25 00:00:00+00:00,6.131810188293457,7.003622055053711,4.580718040466309,5.328723907470703,2876990,0.0,0.0
2024-04-26 00:00:00+00:00,5.328723907470703,6.138675212860107,5.0182671546936035,5.30242919921875,1466494,0.0,0.0
