TIMESTAMP,CRAZY_OPEN_PRICE_USD,CRAZY_HIGH_PRICE_USD,CRAZY_LOW_PRICE_USD,CRAZY_CLOSE_PRICE_USD,CRAZY_VOLUME_USD,CRAZY_DIVIDENDS_USD,CRAZY_STOCK_SPLITS_USD
2024-01-09 00:00:00+00:00,0.00048600000445730984,0.0025160000659525394,0.00048600000445730984,0.0013370000524446368,1204650,0.0,0.0
2024-01-10 00:00:00+00:00,0.0013370000524446368,0.0021569998934865,0.0007980000227689743,0.0010209999745711684,493501,0.0,0.0
2024-01-11 00:00:00+00:00,0.0010209999745711684,0.001310999970883131,0.000914999982342124,0.0009769999887794256,120893,0.0,0.0
2024-01-12 00:00:00+00:00,0.0009769999887794256,0.0012639999622479081,0.0008849999867379665,0.0009420000133104622,73789,0.0,0.0
2024-01-13 00:00:00+00:00,0.0009420000133104622,0.0010130000300705433,0.0007750000222586095,0.0009490000084042549,73546,0.0,0.0
2024-01-14 00:00:00+00:00,0.0009490000084042549,0.0009490000084042549,0.0006040000007487833,0.000699999975040555,86422,0.0,0.0
2024-01-15 00:00:00+00:00,0.000699999975040555,0.0008379999781027436,0.000699999975040555,0.0008319999906234443,35146,0.0,0.0
2024-01-16 00:00:00+00:00,0.0008319999906234443,0.00101500004529953,0.0008120000129565597,0.0009430000209249556,41644,0.0,0.0
2024-01-17 00:00:00+00:00,0.0009430000209249556,0.0009430000209249556,0.0007360000163316727,0.0007890000124461949,39702,0.0,0.0
2024-01-18 00:00:00+00:00,0.0007890000124461949,0.0007890000124461949,0.0006319999811239541,0.0006319999811239541,22980,0.0,0.0
2024-01-19 00:00:00+00:00,0.0006319999811239541,0.0009399999980814755,0.0005590000073425472,0.0009059999720193446,59654,0.0,0.0
2024-01-20 00:00:00+00:00,0.0009059999720193446,0.0011709999525919557,0.0008219999726861715,0.0009519999730400741,77601,0.0,0.0
2024-01-21 00:00:00+00:00,0.0009519999730400741,0.001883000019006431,0.0009519999730400741,0.0017180000431835651,161746,0.0,0.0
2024-01-22 00:00:00+00:00,0.0017180000431835651,0.0020910000894218683,0.0010140000376850367,0.0013569999719038606,311057,0.0,0.0
2024-01-23 00:00:00+00:00,0.0013569999719038606,0.0015180000336840749,0.0010229999898001552,0.0011269999668002129,170420,0.0,0.0
2024-01-24 00:00:00+00:00,0.0011269999668002129,0.0015040000434964895,0.0010300000431016088,0.0012540000025182962,168396,0.0,0.0
2024-01-25 00:00:00+00:00,0.0012540000025182962,0.0012600000482052565,0.0009449999779462814,0.0009699999936856329,89667,0.0,0.0
2024-01-26 00:00:00+00:00,0.0009699999936856329,0.001062000053934753,0.0008750000270083547,0.0010059999767690897,115614,0.0,0.0
2024-01-27 00:00:00+00:00,0.0010059999767690897,0.00101200002245605,0.0008820000221021473,0.0008960000122897327,149973,0.0,0.0
2024-01-28 00:00:00+00:00,0.0008960000122897327,0.0008989999769255519,0.0008360000210814178,0.0008849999867379665,91757,0.0,0.0
2024-01-29 00:00:00+00:00,0.0008849999867379665,0.0008859999943524599,0.0007459999760612845,0.0008089999901130795,93981,0.0,0.0
2024-01-30 00:00:00+00:00,0.0008089999901130795,0.0008679999737069011,0.0008089999901130795,0.0008679999737069011,77586,0.0,0.0
2024-01-31 00:00:00+00:00,0.0008679999737069011,0.0008679999737069011,0.000742000003810972,0.0008459999808110297,93283,0.0,0.0
2024-02-01 00:00:00+00:00,0.0008459999808110297,0.0012359999818727374,0.0008370000286959112,0.0010580000234767795,185606,0.0,0.0
2024-02-02 00:00:00+00:00,0.0010580000234767795,0.0011259999591857195,0.0010580000234767795,0.001117000007070601,98143,0.0,0.0
2024-02-03 00:00:00+00:00,0.001117000007070601,0.001214000047184527,0.0010860000038519502,0.001101000001654029,102846,0.0,0.0
2024-02-04 00:00:00+00:00,0.001101000001654029,0.004317999817430973,0.0010999999940395355,0.0016639999812468886,110169,0.0,0.0
2024-02-05 00:00:00+00:00,0.0016639999812468886,0.0025110000278800726,0.0012639999622479081,0.0014850000152364373,167871,0.0,0.0
2024-02-06 00:00:00+00:00,0.0014850000152364373,0.0014850000152364373,0.0011680000461637974,0.0012789999600499868,129228,0.0,0.0
2024-02-07 00:00:00+00:00,0.0012789999600499868,0.0019450000254437327,0.0011940000113099813,0.001196000026538968,94986,0.0,0.0
2024-02-08 00:00:00+00:00,0.001196000026538968,0.0030350000597536564,0.0011769999982789159,0.001303000026382506,99220,0.0,0.0
2024-02-09 00:00:00+00:00,0.001303000026382506,0.001303000026382506,0.0011790000135079026,0.0011980000417679548,106145,0.0,0.0
2024-02-10 00:00:00+00:00,0.0011980000417679548,0.0012880000285804272,0.0011370000429451466,0.0011820000363513827,129178,0.0,0.0
