TIMESTAMP,TPT_OPEN_PRICE_USD,TPT_HIGH_PRICE_USD,TPT_LOW_PRICE_USD,TPT_CLOSE_PRICE_USD,TPT_VOLUME_USD,TPT_DIVIDENDS_USD,TPT_STOCK_SPLITS_USD
2020-07-29 00:00:00+00:00,0.001791000016964972,0.00204299995675683,0.0017470000311732292,0.0018870000494644046,10652,0.0,0.0
2020-07-30 00:00:00+00:00,0.0018870000494644046,0.0020290000829845667,0.0016469999682158232,0.0017740000039339066,20967,0.0,0.0
2020-07-31 00:00:00+00:00,0.0017740000039339066,0.0018899999558925629,0.0016210000030696392,0.0018210000125691295,14109,0.0,0.0
2020-08-01 00:00:00+00:00,0.0018210000125691295,0.0019160000374540687,0.0017529999604448676,0.001851000008173287,10951,0.0,0.0
2020-08-02 00:00:00+00:00,0.0018489999929443002,0.002001000102609396,0.0016039999900385737,0.0016509999986737967,21454,0.0,0.0
2020-08-03 00:00:00+00:00,0.0016509999986737967,0.001791000016964972,0.0016139999497681856,0.0017379999626427889,8344,0.0,0.0
2020-08-04 00:00:00+00:00,0.0017379999626427889,0.00184299994725734,0.001706999959424138,0.0018080000299960375,9600,0.0,0.0
2020-08-05 00:00:00+00:00,0.0018090000376105309,0.0018570000538602471,0.001769999973475933,0.001825000043027103,7616,0.0,0.0
2020-08-06 00:00:00+00:00,0.001825000043027103,0.0018360000103712082,0.0017389999702572823,0.0017819999484345317,4589,0.0,0.0
2020-08-07 00:00:00+00:00,0.0017819999484345317,0.0018889999482780695,0.0016880000475794077,0.0017719999887049198,6446,0.0,0.0
2020-08-08 00:00:00+00:00,0.0017729999963194132,0.0018889999482780695,0.0016899999463930726,0.0018400000408291817,25628,0.0,0.0
2020-08-09 00:00:00+00:00,0.0018420000560581684,0.0018599999602884054,0.0017190000507980585,0.001769999973475933,4329,0.0,0.0
2020-08-10 00:00:00+00:00,0.001769999973475933,0.0018980000168085098,0.0016280000563710928,0.0018479999853298068,74468,0.0,0.0
2020-08-11 00:00:00+00:00,0.0018500000005587935,0.0018710000440478325,0.0015689999563619494,0.0017109999898821115,7383,0.0,0.0
2020-08-12 00:00:00+00:00,0.001711999997496605,0.0017320000333711505,0.0016380000161007047,0.0017140000127255917,5879,0.0,0.0
2020-08-13 00:00:00+00:00,0.0017030000453814864,0.001762000028975308,0.0016430000541731715,0.001744000008329749,8142,0.0,0.0
2020-08-14 00:00:00+00:00,0.0017430000007152557,0.0017750000115484,0.0016820000018924475,0.0017470000311732292,8992,0.0,0.0
2020-08-15 00:00:00+00:00,0.0017389999702572823,0.0022559999488294125,0.0017389999702572823,0.0022009999956935644,160099,0.0,0.0
2020-08-16 00:00:00+00:00,0.002193999942392111,0.0023360000923275948,0.001892999978736043,0.002119000069797039,15047,0.0,0.0
2020-08-17 00:00:00+00:00,0.002119000069797039,0.002176000038161874,0.0017750000115484,0.001905999961309135,56367,0.0,0.0
2020-08-18 00:00:00+00:00,0.0019039999460801482,0.0020459999796003103,0.001689000055193901,0.0017999999690800905,46662,0.0,0.0
2020-08-19 00:00:00+00:00,0.001800999976694584,0.0018899999558925629,0.0015820000553503633,0.001614999957382679,27015,0.0,0.0
2020-08-20 00:00:00+00:00,0.001614999957382679,0.0017770000267773867,0.0016139999497681856,0.0016609999584034085,18897,0.0,0.0
2020-08-21 00:00:00+00:00,0.0016609999584034085,0.0017950000474229455,0.0016459999606013298,0.0016759999562054873,9581,0.0,0.0
2020-08-22 00:00:00+00:00,0.001673000049777329,0.0017549999756738544,0.0016349999932572246,0.0017470000311732292,4649,0.0,0.0
2020-08-23 00:00:00+00:00,0.0017450000159442425,0.0017770000267773867,0.001598999951966107,0.0016459999606013298,6725,0.0,0.0
2020-08-24 00:00:00+00:00,0.0016459999606013298,0.0017369999550282955,0.0016319999704137444,0.0016789999790489674,18094,0.0,0.0
2020-08-25 00:00:00+00:00,0.0016789999790489674,0.001711999997496605,0.0014540000120177865,0.001505000051110983,11727,0.0,0.0
2020-08-26 00:00:00+00:00,0.001505000051110983,0.0015739999944344163,0.0014860000228509307,0.0015539999585598707,7284,0.0,0.0
2020-08-27 00:00:00+00:00,0.0015539999585598707,0.001588999992236495,0.0014349999837577343,0.001509999972768128,6545,0.0,0.0
2020-08-28 00:00:00+00:00,0.0015109999803826213,0.0015820000553503633,0.0014530000044032931,0.0015579999890178442,4989,0.0,0.0
2020-08-29 00:00:00+00:00,0.001554999966174364,0.0016070000128820539,0.001512999995611608,0.001550000044517219,4241,0.0,0.0
2020-08-30 00:00:00+00:00,0.001550000044517219,0.0016029999824240804,0.0014929999597370625,0.0016009999671950936,10144,0.0,0.0
