TIMESTAMP,VNM_OPEN_PRICE_USD,VNM_HIGH_PRICE_USD,VNM_LOW_PRICE_USD,VNM_CLOSE_PRICE_USD,VNM_VOLUME_USD,VNM_DIVIDENDS_USD,VNM_STOCK_SPLITS_USD
2023-06-13 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2063,0.0,0.0
2023-06-14 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,395,0.0,0.0
2023-06-15 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2696,0.0,0.0
2023-06-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,4868,0.0,0.0
2023-06-17 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1135,0.0,0.0
2023-06-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,695,0.0,0.0
2023-06-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,840,0.0,0.0
2023-06-20 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,1985,0.0,0.0
2023-06-21 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1720,0.0,0.0
2023-06-22 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,730,0.0,0.0
2023-06-23 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1455,0.0,0.0
2023-06-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1315,0.0,0.0
2023-06-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,426,0.0,0.0
2023-06-26 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,797,0.0,0.0
2023-06-27 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,287,0.0,0.0
2023-06-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,469,0.0,0.0
2023-06-29 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,0,0.0,0.0
2023-06-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7148,0.0,0.0
2023-07-01 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,3472,0.0,0.0
2023-07-02 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,3881,0.0,0.0
2023-07-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,2629,0.0,0.0
2023-07-04 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,5281,0.0,0.0
2023-07-05 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,0,0.0,0.0
2023-07-06 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,271,0.0,0.0
2023-07-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,725,0.0,0.0
2023-07-08 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,351,0.0,0.0
2023-07-09 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2023-07-10 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,90,0.0,0.0
2023-07-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,554,0.0,0.0
2023-07-12 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,398,0.0,0.0
2023-07-13 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,551,0.0,0.0
2023-07-14 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,572,0.0,0.0
2023-07-15 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,3152,0.0,0.0
2023-07-16 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,2857,0.0,0.0
2023-07-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,854,0.0,0.0
2023-07-18 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,1668,0.0,0.0
2023-07-19 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,483,0.0,0.0
2023-07-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1006,0.0,0.0
2023-07-21 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2023-07-22 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,7016,0.0,0.0
2023-07-23 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,942,0.0,0.0
2023-07-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,226,0.0,0.0
2023-07-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,643,0.0,0.0
2023-07-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2623,0.0,0.0
2023-07-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,112,0.0,0.0
2023-07-28 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,2510,0.0,0.0
2023-07-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,587,0.0,0.0
2023-07-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,5886,0.0,0.0
2023-07-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,5206,0.0,0.0
2023-08-01 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,412,0.0,0.0
2023-08-02 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,99,0.0,0.0
2023-08-03 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2023-08-04 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1624,0.0,0.0
2023-08-05 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,362,0.0,0.0
2023-08-06 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,134,0.0,0.0
2023-08-07 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,368,0.0,0.0
2023-08-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,62,0.0,0.0
2023-08-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,174,0.0,0.0
2023-08-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2023-08-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1025,0.0,0.0
2023-08-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,469,0.0,0.0
2023-08-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,608,0.0,0.0
2023-08-17 00:00:00+00:00,0.019148999825119972,0.019807999953627586,0.01562800072133541,0.016296999529004097,3856,0.0,0.0
2023-08-18 00:00:00+00:00,0.016296999529004097,0.01659099943935871,0.01421399973332882,0.014787999913096428,1963,0.0,0.0
2023-08-19 00:00:00+00:00,0.014782000333070755,0.015085999853909016,0.014624999836087227,0.015041000209748745,1,0.0,0.0
2023-08-20 00:00:00+00:00,0.015104999765753746,0.016178999096155167,0.015104999765753746,0.01614999957382679,718,0.0,0.0
2023-08-21 00:00:00+00:00,0.01614999957382679,0.01622699946165085,0.015375000424683094,0.015468999743461609,279,0.0,0.0
2023-08-22 00:00:00+00:00,0.015464000403881073,0.021438999101519585,0.015363999642431736,0.021431000903248787,5156,0.0,0.0
2023-08-23 00:00:00+00:00,0.021431000903248787,0.0283610001206398,0.021431000903248787,0.024140000343322754,8369,0.0,0.0
2023-08-24 00:00:00+00:00,0.024140000343322754,0.025428999215364456,0.024122999981045723,0.02475300058722496,1404,0.0,0.0
2023-08-25 00:00:00+00:00,0.02475300058722496,0.025404000654816628,0.022198999300599098,0.02536500059068203,5601,0.0,0.0
2023-08-26 00:00:00+00:00,0.02536500059068203,0.028328999876976013,0.023966999724507332,0.025124000385403633,4710,0.0,0.0
2023-08-27 00:00:00+00:00,0.025124000385403633,0.040401000529527664,0.024862000718712807,0.03815099969506264,9609,0.0,0.0
2023-08-28 00:00:00+00:00,0.03815099969506264,0.040316998958587646,0.034790001809597015,0.03517099842429161,4190,0.0,0.0
2023-08-29 00:00:00+00:00,0.03517099842429161,0.039549000561237335,0.030262000858783722,0.039535000920295715,9201,0.0,0.0
2023-08-30 00:00:00+00:00,0.039535000920295715,0.04287499934434891,0.0364999994635582,0.03770099952816963,6037,0.0,0.0
2023-08-31 00:00:00+00:00,0.03768699988722801,0.03768699988722801,0.03221600130200386,0.0323840007185936,1968,0.0,0.0
2023-09-01 00:00:00+00:00,0.0323840007185936,0.03270300105214119,0.03079099953174591,0.030863000079989433,994,0.0,0.0
2023-09-02 00:00:00+00:00,0.030863000079989433,0.0310210008174181,0.02933100052177906,0.02957800030708313,1284,0.0,0.0
2023-09-03 00:00:00+00:00,0.02957800030708313,0.030004000291228294,0.029340000823140144,0.029980000108480453,322,0.0,0.0
2023-09-04 00:00:00+00:00,0.0299919992685318,0.031075000762939453,0.029738999903202057,0.029983999207615852,1719,0.0,0.0
2023-09-05 00:00:00+00:00,0.029983999207615852,0.029983999207615852,0.023478999733924866,0.023953000083565712,4484,0.0,0.0
2023-09-06 00:00:00+00:00,0.023953000083565712,0.025996999815106392,0.023953000083565712,0.025797000154852867,1608,0.0,0.0
2023-09-07 00:00:00+00:00,0.025797000154852867,0.025837000459432602,0.023159999400377274,0.023831000551581383,1842,0.0,0.0
2023-09-08 00:00:00+00:00,0.023840000852942467,0.02398799918591976,0.020052999258041382,0.021685000509023666,5873,0.0,0.0
2023-09-09 00:00:00+00:00,0.021685000509023666,0.023583000525832176,0.02165899984538555,0.022856999188661575,1434,0.0,0.0
2023-09-10 00:00:00+00:00,0.022856999188661575,0.022856999188661575,0.020721999928355217,0.020721999928355217,1338,0.0,0.0
2023-09-11 00:00:00+00:00,0.02071399986743927,0.022902000695466995,0.02063800022006035,0.022902000695466995,1492,0.0,0.0
2023-09-12 00:00:00+00:00,0.022902000695466995,0.024070000275969505,0.02285500057041645,0.023298999294638634,549,0.0,0.0
2023-09-13 00:00:00+00:00,0.0232900008559227,0.026050999760627747,0.022902999073266983,0.02331100031733513,3810,0.0,0.0
2023-09-14 00:00:00+00:00,0.02331100031733513,0.023708000779151917,0.023068999871611595,0.023614000529050827,190,0.0,0.0
2023-09-15 00:00:00+00:00,0.023614000529050827,0.02407200075685978,0.02288299985229969,0.02288299985229969,675,0.0,0.0
2023-09-16 00:00:00+00:00,0.02288299985229969,0.02317200042307377,0.021849000826478004,0.02198999933898449,684,0.0,0.0
2023-09-17 00:00:00+00:00,0.02198999933898449,0.022311000153422356,0.021815000101923943,0.02201399952173233,333,0.0,0.0
2023-09-21 00:00:00+00:00,0.03072899952530861,0.03072899952530861,0.02392599917948246,0.02441900037229061,4379,0.0,0.0
2023-09-22 00:00:00+00:00,0.02441900037229061,0.024824000895023346,0.022981999441981316,0.024814000353217125,2670,0.0,0.0
2023-09-23 00:00:00+00:00,0.024814000353217125,0.02824700064957142,0.024521000683307648,0.026982000097632408,3813,0.0,0.0
2023-09-24 00:00:00+00:00,0.026982000097632408,0.027039000764489174,0.023632999509572983,0.02376299910247326,3138,0.0,0.0
2023-09-25 00:00:00+00:00,0.023771999403834343,0.02693299949169159,0.02281999960541725,0.026930000633001328,3615,0.0,0.0
2023-09-26 00:00:00+00:00,0.026930000633001328,0.028914999216794968,0.02413799986243248,0.025066999718546867,7633,0.0,0.0
2023-09-27 00:00:00+00:00,0.025066999718546867,0.02584799937903881,0.02336999960243702,0.025200000032782555,5390,0.0,0.0
2023-09-28 00:00:00+00:00,0.025200000032782555,0.03989399969577789,0.022998999804258347,0.030856000259518623,17879,0.0,0.0
2023-09-29 00:00:00+00:00,0.03084300085902214,0.030883999541401863,0.024313999339938164,0.028901999816298485,12343,0.0,0.0
2023-09-30 00:00:00+00:00,0.028901999816298485,0.02948099933564663,0.02870200015604496,0.029075000435113907,753,0.0,0.0
2023-10-01 00:00:00+00:00,0.029075000435113907,0.032809000462293625,0.029075000435113907,0.03211300075054169,2137,0.0,0.0
2023-10-02 00:00:00+00:00,0.03210100159049034,0.03216100111603737,0.028612999245524406,0.02875700034201145,1579,0.0,0.0
2023-10-03 00:00:00+00:00,0.028745999559760094,0.030782999470829964,0.028700999915599823,0.030192000791430473,2086,0.0,0.0
2023-10-04 00:00:00+00:00,0.030192000791430473,0.030970999971032143,0.027653999626636505,0.027653999626636505,6165,0.0,0.0
2023-10-05 00:00:00+00:00,0.027643999084830284,0.02838199958205223,0.02684199996292591,0.026872999966144562,1788,0.0,0.0
2023-10-06 00:00:00+00:00,0.026872999966144562,0.027577999979257584,0.022773999720811844,0.026623999699950218,8608,0.0,0.0
2023-10-07 00:00:00+00:00,0.026623999699950218,0.026683999225497246,0.024927999824285507,0.025005999952554703,592,0.0,0.0
2023-10-08 00:00:00+00:00,0.025005999952554703,0.025047000497579575,0.023026999086141586,0.023706000298261642,2508,0.0,0.0
2023-10-09 00:00:00+00:00,0.02369699999690056,0.023706000298261642,0.022427000105381012,0.02284199930727482,883,0.0,0.0
2023-10-10 00:00:00+00:00,0.02284199930727482,0.02296599932014942,0.020207999274134636,0.021758999675512314,3296,0.0,0.0
2023-10-11 00:00:00+00:00,0.02174999937415123,0.022523999214172363,0.019113000482320786,0.019639000296592712,3698,0.0,0.0
2023-10-12 00:00:00+00:00,0.019639000296592712,0.020848000422120094,0.01860699988901615,0.018862999975681305,3360,0.0,0.0
2023-10-13 00:00:00+00:00,0.018862999975681305,0.020062999799847603,0.012753999792039394,0.01369400043040514,8347,0.0,0.0
2023-10-14 00:00:00+00:00,0.01369400043040514,0.016357000917196274,0.01369400043040514,0.01565299928188324,6259,0.0,0.0
2023-10-15 00:00:00+00:00,0.01565299928188324,0.01877499930560589,0.015646999701857567,0.017343999817967415,6078,0.0,0.0
2023-10-16 00:00:00+00:00,0.017343999817967415,0.018386000767350197,0.017343999817967415,0.018007999286055565,882,0.0,0.0
2023-10-17 00:00:00+00:00,0.018007999286055565,0.01807500049471855,0.017531000077724457,0.017531000077724457,896,0.0,0.0
2023-10-18 00:00:00+00:00,0.017531000077724457,0.017689000815153122,0.017467999830842018,0.01752300001680851,535,0.0,0.0
2023-10-19 00:00:00+00:00,0.01752300001680851,0.01810700073838234,0.01752300001680851,0.01810700073838234,1380,0.0,0.0
2023-10-20 00:00:00+00:00,0.01810700073838234,0.01810700073838234,0.014596999622881413,0.015135999768972397,4137,0.0,0.0
2023-10-21 00:00:00+00:00,0.015135999768972397,0.01602499932050705,0.015077999792993069,0.01600099913775921,1001,0.0,0.0
2023-10-22 00:00:00+00:00,0.01600099913775921,0.01669899933040142,0.01600099913775921,0.016620999202132225,1058,0.0,0.0
2023-10-23 00:00:00+00:00,0.016321999952197075,0.017490999773144722,0.016296999529004097,0.01706700026988983,1626,0.0,0.0
2023-10-24 00:00:00+00:00,0.01706700026988983,0.01793999969959259,0.016676999628543854,0.017057999968528748,675,0.0,0.0
2023-10-25 00:00:00+00:00,0.017069999128580093,0.017559999600052834,0.016705000773072243,0.016831999644637108,463,0.0,0.0
2023-10-26 00:00:00+00:00,0.01683799922466278,0.01768999919295311,0.014910999685525894,0.015184000134468079,2269,0.0,0.0
2023-10-27 00:00:00+00:00,0.015168000012636185,0.015957999974489212,0.015042999759316444,0.015723999589681625,1497,0.0,0.0
2023-10-28 00:00:00+00:00,0.015735000371932983,0.016209999099373817,0.015588999725878239,0.015615000389516354,471,0.0,0.0
2023-10-29 00:00:00+00:00,0.015620999969542027,0.0156870000064373,0.014286000281572342,0.014312000013887882,2345,0.0,0.0
2023-10-30 00:00:00+00:00,0.014317000284790993,0.015394000336527824,0.014229999855160713,0.015379000455141068,849,0.0,0.0
2023-10-31 00:00:00+00:00,0.015379000455141068,0.015630999580025673,0.014701000414788723,0.014879000373184681,682,0.0,0.0
2023-11-01 00:00:00+00:00,0.014890000224113464,0.01622599922120571,0.014624999836087227,0.016033999621868134,824,0.0,0.0
2023-11-02 00:00:00+00:00,0.016029000282287598,0.01713399961590767,0.015682000666856766,0.016908999532461166,280,0.0,0.0
2023-11-03 00:00:00+00:00,0.016908999532461166,0.01708200015127659,0.01634399965405464,0.016920000314712524,284,0.0,0.0
2023-11-04 00:00:00+00:00,0.016920000314712524,0.017364999279379845,0.016599999740719795,0.017260000109672546,629,0.0,0.0
2023-11-05 00:00:00+00:00,0.017264999449253082,0.017302000895142555,0.016117999330163002,0.01616000011563301,1947,0.0,0.0
2023-11-06 00:00:00+00:00,0.01616000011563301,0.016543999314308167,0.012045999988913536,0.012772999703884125,12058,0.0,0.0
2023-11-07 00:00:00+00:00,0.012761999852955341,0.014282000251114368,0.01267900038510561,0.013886000029742718,4450,0.0,0.0
2023-11-08 00:00:00+00:00,0.013890000060200691,0.01418600045144558,0.013644999824464321,0.01406800001859665,176,0.0,0.0
2023-11-09 00:00:00+00:00,0.01406800001859665,0.014523000456392765,0.012776999734342098,0.013512000441551208,2037,0.0,0.0
2023-11-10 00:00:00+00:00,0.01351999957114458,0.013923999853432178,0.013036999851465225,0.013850999996066093,751,0.0,0.0
2023-11-11 00:00:00+00:00,0.013844000175595284,0.013914999552071095,0.00810999982059002,0.010142999701201916,17751,0.0,0.0
2023-11-12 00:00:00+00:00,0.01013999991118908,0.011079000309109688,0.009812000207602978,0.010967000387609005,1919,0.0,0.0
2023-11-13 00:00:00+00:00,0.010967000387609005,0.011110999621450901,0.009437000378966331,0.009482000023126602,1796,0.0,0.0
2023-11-14 00:00:00+00:00,0.009472000412642956,0.00970499962568283,0.009007999673485756,0.009344999678432941,358,0.0,0.0
2023-11-15 00:00:00+00:00,0.009344999678432941,0.009890999644994736,0.009235999546945095,0.0098860003054142,407,0.0,0.0
2023-11-16 00:00:00+00:00,0.009890999644994736,0.010683000087738037,0.009534000419080257,0.00989999994635582,341,0.0,0.0
2023-11-17 00:00:00+00:00,0.00989999994635582,0.010068000294268131,0.009169000200927258,0.009170999750494957,939,0.0,0.0
2023-11-18 00:00:00+00:00,0.00919399969279766,0.009681000374257565,0.008944000117480755,0.009677999652922153,271,0.0,0.0
2023-11-19 00:00:00+00:00,0.009677999652922153,0.010002000257372856,0.009507999755442142,0.009983999654650688,183,0.0,0.0
2023-11-20 00:00:00+00:00,0.009983999654650688,0.010428999550640583,0.009895999915897846,0.01003700029104948,241,0.0,0.0
2023-11-21 00:00:00+00:00,0.01003700029104948,0.010308999568223953,0.009356999769806862,0.009411999955773354,250,0.0,0.0
2023-11-22 00:00:00+00:00,0.00940100010484457,0.009828999638557434,0.009339000098407269,0.009662000462412834,443,0.0,0.0
2023-11-23 00:00:00+00:00,0.009669999592006207,0.009824000298976898,0.009162000380456448,0.009391999803483486,210,0.0,0.0
2023-11-24 00:00:00+00:00,0.009391999803483486,0.01118599995970726,0.009251000359654427,0.011107999831438065,3008,0.0,0.0
2023-11-25 00:00:00+00:00,0.011107999831438065,0.012482999823987484,0.011091000400483608,0.011421999894082546,2866,0.0,0.0
2023-11-26 00:00:00+00:00,0.011416000314056873,0.011489000171422958,0.01107299979776144,0.011284999549388885,82,0.0,0.0
2023-11-27 00:00:00+00:00,0.011278999969363213,0.011447999626398087,0.009620999917387962,0.009752999991178513,1447,0.0,0.0
2023-11-28 00:00:00+00:00,0.009752999991178513,0.010150999762117863,0.009596000425517559,0.010076000355184078,248,0.0,0.0
2023-11-29 00:00:00+00:00,0.010076000355184078,0.010468999855220318,0.009998000226914883,0.010468999855220318,0,0.0,0.0
2023-11-30 00:00:00+00:00,0.010468999855220318,0.010468999855220318,0.009699000045657158,0.009720000438392162,563,0.0,0.0
2023-12-01 00:00:00+00:00,0.009720000438392162,0.009868999943137169,0.009538999758660793,0.009860999882221222,360,0.0,0.0
2023-12-02 00:00:00+00:00,0.009860999882221222,0.010134999640285969,0.009820000268518925,0.010099000297486782,394,0.0,0.0
2023-12-03 00:00:00+00:00,0.010102000087499619,0.010215999558568,0.009864999912679195,0.009972999803721905,57,0.0,0.0
2023-12-04 00:00:00+00:00,0.009979999624192715,0.01039000041782856,0.009472000412642956,0.009693999774754047,1442,0.0,0.0
2023-12-05 00:00:00+00:00,0.009693999774754047,0.010017000138759613,0.009433000348508358,0.00995699968189001,1728,0.0,0.0
2023-12-06 00:00:00+00:00,0.009959000162780285,0.010239999741315842,0.00813400000333786,0.009093999862670898,8106,0.0,0.0
2023-12-07 00:00:00+00:00,0.009093999862670898,0.015046999789774418,0.009093999862670898,0.013119000010192394,10776,0.0,0.0
2023-12-08 00:00:00+00:00,0.013124999590218067,0.014809999614953995,0.013105000369250774,0.013935999944806099,4782,0.0,0.0
2023-12-09 00:00:00+00:00,0.013926000334322453,0.016993999481201172,0.013922999612987041,0.015461999922990799,1896,0.0,0.0
2023-12-10 00:00:00+00:00,0.0154600003734231,0.018695000559091568,0.015456999652087688,0.018595999106764793,3750,0.0,0.0
2023-12-11 00:00:00+00:00,0.018557999283075333,0.018843000754714012,0.016760999336838722,0.017153000459074974,1156,0.0,0.0
2023-12-12 00:00:00+00:00,0.017153000459074974,0.01804099977016449,0.015192000195384026,0.015675999224185944,3718,0.0,0.0
2023-12-13 00:00:00+00:00,0.015689000487327576,0.017110999673604965,0.014968999661505222,0.016481000930070877,4262,0.0,0.0
