TIMESTAMP,CARAT24480_OPEN_PRICE_USD,CARAT24480_HIGH_PRICE_USD,CARAT24480_LOW_PRICE_USD,CARAT24480_CLOSE_PRICE_USD,CARAT24480_VOLUME_USD,CARAT24480_DIVIDENDS_USD,CARAT24480_STOCK_SPLITS_USD
2023-04-20 00:00:00+00:00,0.03235200047492981,0.03363800048828125,0.027031999081373215,0.02897300012409687,3870110,0.0,0.0
2023-04-21 00:00:00+00:00,0.02901500090956688,0.031585000455379486,0.02361300028860569,0.024111000820994377,448191,0.0,0.0
2023-04-22 00:00:00+00:00,0.024111000820994377,0.0248780008405447,0.020639000460505486,0.02065199986100197,390764,0.0,0.0
2023-04-23 00:00:00+00:00,0.02065199986100197,0.021676000207662582,0.01803399994969368,0.01865299977362156,155519,0.0,0.0
2023-04-24 00:00:00+00:00,0.018651999533176422,0.018651999533176422,0.017173999920487404,0.017457999289035797,49772,0.0,0.0
2023-04-25 00:00:00+00:00,0.017456000670790672,0.01745700091123581,0.01317100040614605,0.014410000294446945,105303,0.0,0.0
2023-04-26 00:00:00+00:00,0.014410000294446945,0.0230880007147789,0.014406999573111534,0.01856599934399128,578653,0.0,0.0
2023-04-27 00:00:00+00:00,0.018564999103546143,0.019352000206708908,0.015718000009655952,0.01674499921500683,200060,0.0,0.0
2023-04-28 00:00:00+00:00,0.016742000356316566,0.017148999497294426,0.015623999759554863,0.015625,192580,0.0,0.0
2023-04-29 00:00:00+00:00,0.015626000240445137,0.016164999455213547,0.014715000055730343,0.014747999608516693,197300,0.0,0.0
2023-04-30 00:00:00+00:00,0.014747999608516693,0.018706999719142914,0.014746000058948994,0.017184000462293625,258617,0.0,0.0
2023-05-01 00:00:00+00:00,0.017186999320983887,0.01725899986922741,0.015135000459849834,0.015142000280320644,252253,0.0,0.0
2023-05-02 00:00:00+00:00,0.015146000310778618,0.01607000082731247,0.014434999786317348,0.016033999621868134,235184,0.0,0.0
2023-05-03 00:00:00+00:00,0.016033999621868134,0.02217799983918667,0.015426999889314175,0.0169489998370409,294680,0.0,0.0
2023-05-04 00:00:00+00:00,0.016947999596595764,0.01726900041103363,0.015953000634908676,0.01598300039768219,142987,0.0,0.0
2023-05-05 00:00:00+00:00,0.015982000157237053,0.016008000820875168,0.014374000020325184,0.014374000020325184,175615,0.0,0.0
2023-05-06 00:00:00+00:00,0.014375000260770321,0.014378000050783157,0.013458999805152416,0.013495000079274178,21389,0.0,0.0
2023-05-07 00:00:00+00:00,0.01349399983882904,0.013504000380635262,0.012679999694228172,0.012904999777674675,73145,0.0,0.0
2023-05-08 00:00:00+00:00,0.012904999777674675,0.012907999567687511,0.011660000309348106,0.012113000266253948,124725,0.0,0.0
2023-05-09 00:00:00+00:00,0.01211399957537651,0.01242899987846613,0.011189999990165234,0.012153999879956245,72808,0.0,0.0
2023-05-10 00:00:00+00:00,0.012155000120401382,0.015542999841272831,0.012117000296711922,0.014072000049054623,237997,0.0,0.0
2023-05-11 00:00:00+00:00,0.01407300028949976,0.014078999869525433,0.01336000021547079,0.013581999577581882,85062,0.0,0.0
2023-05-12 00:00:00+00:00,0.013585000298917294,0.01358800008893013,0.012935999780893326,0.012989000417292118,37990,0.0,0.0
2023-05-13 00:00:00+00:00,0.012986999936401844,0.012992000207304955,0.012835999950766563,0.012848000042140484,55119,0.0,0.0
2023-05-14 00:00:00+00:00,0.012848000042140484,0.012864000163972378,0.012575999833643436,0.012578999623656273,80796,0.0,0.0
2023-05-15 00:00:00+00:00,0.012578999623656273,0.012586000375449657,0.012378999963402748,0.01245499961078167,59102,0.0,0.0
2023-05-16 00:00:00+00:00,0.012455999851226807,0.012470000423491001,0.012257000431418419,0.012311999686062336,110155,0.0,0.0
2023-05-17 00:00:00+00:00,0.01231400016695261,0.012337000109255314,0.012264000251889229,0.012311999686062336,56261,0.0,0.0
2023-05-18 00:00:00+00:00,0.012311999686062336,0.012329000048339367,0.012233000248670578,0.012240000069141388,24691,0.0,0.0
