TIMESTAMP,GGR_OPEN_PRICE_USD,GGR_HIGH_PRICE_USD,GGR_LOW_PRICE_USD,GGR_CLOSE_PRICE_USD,GGR_VOLUME_USD,GGR_DIVIDENDS_USD,GGR_STOCK_SPLITS_USD
2023-02-02 00:00:00+00:00,0.11019200086593628,0.11583100259304047,0.10830999910831451,0.11171100288629532,7731,0.0,0.0
2023-02-03 00:00:00+00:00,0.11164800077676773,0.133542999625206,0.11145800352096558,0.11901500076055527,5251,0.0,0.0
2023-02-04 00:00:00+00:00,0.11906799674034119,0.12238399684429169,0.11214599758386612,0.11256899684667587,1897,0.0,0.0
2023-02-05 00:00:00+00:00,0.11266200244426727,0.11266200244426727,0.10877200216054916,0.11020199954509735,753,0.0,0.0
2023-02-06 00:00:00+00:00,0.11027300357818604,0.11166100203990936,0.11000300198793411,0.11094900220632553,348,0.0,0.0
2023-02-07 00:00:00+00:00,0.11091700196266174,0.11229699850082397,0.10965800285339355,0.11207400262355804,539,0.0,0.0
2023-02-08 00:00:00+00:00,0.11181800067424774,0.1132270023226738,0.11153499782085419,0.1118680015206337,347,0.0,0.0
2023-02-09 00:00:00+00:00,0.11184799671173096,0.12724800407886505,0.10861500352621078,0.1165200024843216,3968,0.0,0.0
2023-02-10 00:00:00+00:00,0.11653299629688263,0.12107100337743759,0.11505600064992905,0.11522000283002853,1628,0.0,0.0
2023-02-11 00:00:00+00:00,0.1152539998292923,0.11606200039386749,0.1147880032658577,0.11593899875879288,80,0.0,0.0
2023-02-12 00:00:00+00:00,0.11601100116968155,0.13345299661159515,0.11451900005340576,0.11834099888801575,3464,0.0,0.0
2023-02-13 00:00:00+00:00,0.11834099888801575,0.13949500024318695,0.11581700295209885,0.12506000697612762,4250,0.0,0.0
2023-02-14 00:00:00+00:00,0.12504400312900543,0.1406019926071167,0.12339100241661072,0.1265850067138672,10175,0.0,0.0
2023-02-15 00:00:00+00:00,0.12662500143051147,0.1450279951095581,0.12641599774360657,0.13468800485134125,5030,0.0,0.0
2023-02-16 00:00:00+00:00,0.13471999764442444,0.1352050006389618,0.13181500136852264,0.13402299582958221,1105,0.0,0.0
2023-02-17 00:00:00+00:00,0.1341709941625595,0.13585199415683746,0.13005100190639496,0.13092100620269775,1023,0.0,0.0
