TIMESTAMP,BNBXBT36616_OPEN_PRICE_USD,BNBXBT36616_HIGH_PRICE_USD,BNBXBT36616_LOW_PRICE_USD,BNBXBT36616_CLOSE_PRICE_USD,BNBXBT36616_VOLUME_USD,BNBXBT36616_DIVIDENDS_USD,BNBXBT36616_STOCK_SPLITS_USD
2025-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22340,0.0,0.0
2025-05-28 00:00:00+00:00,9.999999974752427e-07,0.00013000000035390258,9.999999974752427e-07,0.00013000000035390258,3926323,0.0,0.0
2025-05-29 00:00:00+00:00,0.00013000000035390258,0.0018489999929443002,0.0,0.0018469999777153134,8029020,0.0,0.0
2025-05-30 00:00:00+00:00,0.00184599997010082,0.012350000441074371,9.999999974752427e-07,0.01233499962836504,7955225,0.0,0.0
2025-05-31 00:00:00+00:00,0.01233499962836504,0.07028599828481674,1.9999999949504854e-06,0.07021000236272812,7722014,0.0,0.0
2025-06-01 00:00:00+00:00,0.07027994096279144,0.3000289499759674,1.1196385685252608e-06,0.3000289499759674,7614387,0.0,0.0
