TIMESTAMP,CTO29040_OPEN_PRICE_USD,CTO29040_HIGH_PRICE_USD,CTO29040_LOW_PRICE_USD,CTO29040_CLOSE_PRICE_USD,CTO29040_VOLUME_USD,CTO29040_DIVIDENDS_USD,CTO29040_STOCK_SPLITS_USD
2024-01-15 00:00:00+00:00,0.00033400001120753586,0.0009449999779462814,0.0001340000017080456,0.00015500000154133886,541307,0.0,0.0
2024-01-16 00:00:00+00:00,0.00015500000154133886,0.00024399999529123306,0.00010299999848939478,0.0001320000010309741,114992,0.0,0.0
2024-01-17 00:00:00+00:00,0.00013099999341648072,0.0002460000105202198,0.00010800000018207356,0.00014099999680183828,44940,0.0,0.0
2024-01-18 00:00:00+00:00,0.00014099999680183828,0.00015300000086426735,6.800000119255856e-05,6.900000153109431e-05,28101,0.0,0.0
2024-01-19 00:00:00+00:00,6.900000153109431e-05,8.800000068731606e-05,6.800000119255856e-05,8.099999831756577e-05,15030,0.0,0.0
2024-01-20 00:00:00+00:00,8.099999831756577e-05,0.0001340000017080456,6.199999916134402e-05,0.0001230000052601099,15368,0.0,0.0
2024-01-21 00:00:00+00:00,0.0001230000052601099,0.00012799999967683107,5.6000000768108293e-05,6.900000153109431e-05,26223,0.0,0.0
2024-01-22 00:00:00+00:00,6.900000153109431e-05,9.999999747378752e-05,5.199999941396527e-05,5.700000110664405e-05,13133,0.0,0.0
2024-01-23 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,3.400000059627928e-05,4.3000000005122274e-05,6819,0.0,0.0
2024-01-24 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.5000000934815034e-05,3.7000001611886546e-05,2024,0.0,0.0
2024-01-25 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.199999991920777e-05,1536,0.0,0.0
2024-01-26 00:00:00+00:00,3.199999991920777e-05,4.3000000005122274e-05,2.9000000722589903e-05,2.9000000722589903e-05,4297,0.0,0.0
2024-01-27 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,378,0.0,0.0
2024-01-28 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,1.2000000424450263e-05,1.2000000424450263e-05,5600,0.0,0.0
2024-01-29 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.1000000085914508e-05,1.4000000192027073e-05,4423,0.0,0.0
2024-01-30 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,1535,0.0,0.0
2024-01-31 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,499,0.0,0.0
2024-02-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,1253,0.0,0.0
2024-02-02 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.9999999949504854e-06,4.999999873689376e-06,12706,0.0,0.0
2024-02-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,4024,0.0,0.0
2024-02-04 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,507,0.0,0.0
2024-02-05 00:00:00+00:00,3.999999989900971e-06,3.400000059627928e-05,3.999999989900971e-06,2.9000000722589903e-05,23558,0.0,0.0
2024-02-06 00:00:00+00:00,3.199999991920777e-05,7.999999797903001e-05,2.9000000722589903e-05,6.199999916134402e-05,60822,0.0,0.0
2024-02-07 00:00:00+00:00,6.199999916134402e-05,0.00013800000306218863,5.999999848427251e-05,0.00011200000153621659,50887,0.0,0.0
2024-02-08 00:00:00+00:00,0.00011200000153621659,0.0002479999966453761,0.00011000000085914508,0.00017699999443721026,61719,0.0,0.0
2024-02-09 00:00:00+00:00,0.00017699999443721026,0.00024199999461416155,0.00010399999882793054,0.00015100000018719584,44224,0.0,0.0
2024-02-10 00:00:00+00:00,0.00015700000221841037,0.00021800000104121864,8.499999967170879e-05,9.300000237999484e-05,48499,0.0,0.0
2024-02-11 00:00:00+00:00,9.300000237999484e-05,9.7999996796716e-05,4.70000013592653e-05,4.70000013592653e-05,25300,0.0,0.0
2024-02-12 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,4.099999932805076e-05,4.099999932805076e-05,5272,0.0,0.0
2024-02-13 00:00:00+00:00,4.099999932805076e-05,6.800000119255856e-05,3.7999998312443495e-05,5.8000001445179805e-05,6567,0.0,0.0
2024-02-14 00:00:00+00:00,5.8000001445179805e-05,0.00010800000018207356,4.3000000005122274e-05,4.400000034365803e-05,16460,0.0,0.0
2024-02-15 00:00:00+00:00,4.400000034365803e-05,7.000000186963007e-05,1.1000000085914508e-05,1.9999999494757503e-05,20335,0.0,0.0
2024-02-16 00:00:00+00:00,1.9999999494757503e-05,3.5000000934815034e-05,1.8999999156221747e-05,3.5000000934815034e-05,12404,0.0,0.0
2024-02-17 00:00:00+00:00,3.5000000934815034e-05,6.0999998822808266e-05,3.5000000934815034e-05,4.999999873689376e-05,23077,0.0,0.0
2024-02-18 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,3.5000000934815034e-05,4.600000102072954e-05,20590,0.0,0.0
2024-02-19 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,3.199999991920777e-05,3.7999998312443495e-05,22304,0.0,0.0
2024-02-20 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.199999991920777e-05,3.199999991920777e-05,10995,0.0,0.0
2024-02-21 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,9.999999747378752e-06,2.099999983329326e-05,18460,0.0,0.0
2024-02-22 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,1.1000000085914508e-05,1.4999999621068127e-05,17078,0.0,0.0
2024-02-23 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.000000318337698e-06,1.1000000085914508e-05,21408,0.0,0.0
2024-02-24 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,4715,0.0,0.0
2024-02-25 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,9.000000318337698e-06,1.1000000085914508e-05,5913,0.0,0.0
2024-02-26 00:00:00+00:00,1.1000000085914508e-05,3.5000000934815034e-05,9.999999747378752e-06,2.499999936844688e-05,21408,0.0,0.0
2024-02-27 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.1000000085914508e-05,1.5999999959603883e-05,20726,0.0,0.0
2024-02-28 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.2000000424450263e-05,1.700000029813964e-05,10718,0.0,0.0
2024-02-29 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4000000192027073e-05,4169,0.0,0.0
2024-03-01 00:00:00+00:00,1.4000000192027073e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,4188,0.0,0.0
2024-03-02 00:00:00+00:00,1.5999999959603883e-05,2.5999999706982635e-05,1.5999999959603883e-05,2.4000000848900527e-05,13825,0.0,0.0
2024-03-03 00:00:00+00:00,2.4000000848900527e-05,3.300000025774352e-05,1.5999999959603883e-05,2.9000000722589903e-05,18301,0.0,0.0
2024-03-04 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.8000000636675395e-05,2.300000051036477e-05,14102,0.0,0.0
2024-03-05 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8000000636675395e-05,5298,0.0,0.0
