TIMESTAMP,AXLFRXETH_OPEN_PRICE_USD,AXLFRXETH_HIGH_PRICE_USD,AXLFRXETH_LOW_PRICE_USD,AXLFRXETH_CLOSE_PRICE_USD,AXLFRXETH_VOLUME_USD,AXLFRXETH_DIVIDENDS_USD,AXLFRXETH_STOCK_SPLITS_USD
2024-06-26 00:00:00+00:00,3329.013916015625,3405.56591796875,3329.013916015625,3396.638671875,38230,0.0,0.0
2024-06-27 00:00:00+00:00,3396.638671875,3470.396728515625,3368.575439453125,3444.187744140625,28164,0.0,0.0
2024-06-28 00:00:00+00:00,3444.187744140625,3469.7119140625,3366.751708984375,3373.830810546875,28824,0.0,0.0
2024-06-29 00:00:00+00:00,3373.830810546875,3418.97900390625,3373.829833984375,3390.347412109375,17854,0.0,0.0
2024-06-30 00:00:00+00:00,3390.347412109375,3409.1650390625,3369.794189453125,3408.337890625,6484,0.0,0.0
2024-07-01 00:00:00+00:00,3408.337890625,3495.721923828125,3408.337890625,3438.564697265625,9392,0.0,0.0
2024-07-02 00:00:00+00:00,3440.5224609375,3449.410400390625,3408.410888671875,3416.40869140625,5296,0.0,0.0
2024-07-03 00:00:00+00:00,3416.40869140625,3424.98095703125,3293.162353515625,3306.3720703125,14800,0.0,0.0
2024-07-04 00:00:00+00:00,3306.3720703125,3306.48095703125,3107.8759765625,3132.566650390625,18659,0.0,0.0
2024-07-05 00:00:00+00:00,3132.566650390625,3132.566650390625,2857.396484375,2980.022705078125,32559,0.0,0.0
2024-07-06 00:00:00+00:00,2980.022705078125,3001.580078125,2962.828369140625,2996.1962890625,2439,0.0,0.0
2024-07-07 00:00:00+00:00,2996.1962890625,3019.558837890625,2948.90869140625,2948.91064453125,16061,0.0,0.0
2024-07-08 00:00:00+00:00,2948.91064453125,3047.170654296875,2944.8037109375,3023.829345703125,24801,0.0,0.0
2024-07-09 00:00:00+00:00,3023.829345703125,3086.548828125,3021.026123046875,3057.88720703125,57031,0.0,0.0
2024-07-10 00:00:00+00:00,3057.95361328125,3123.891845703125,3045.810791015625,3096.52587890625,40747,0.0,0.0
2024-07-11 00:00:00+00:00,3097.017822265625,3172.072265625,3083.61767578125,3100.8056640625,22417,0.0,0.0
2024-07-12 00:00:00+00:00,3100.8056640625,3145.35791015625,3064.27099609375,3128.582763671875,33464,0.0,0.0
2024-07-13 00:00:00+00:00,3130.050537109375,3178.519287109375,3125.470458984375,3178.167236328125,38908,0.0,0.0
2024-07-14 00:00:00+00:00,3178.167236328125,3260.36181640625,3173.400634765625,3258.351806640625,39994,0.0,0.0
2024-07-15 00:00:00+00:00,3258.351806640625,3470.625244140625,3246.486083984375,3470.3251953125,100893,0.0,0.0
2024-07-16 00:00:00+00:00,3470.3251953125,3484.802978515625,3380.056640625,3450.215576171875,67241,0.0,0.0
2024-07-17 00:00:00+00:00,3450.215576171875,3497.3818359375,3405.670654296875,3405.677001953125,54526,0.0,0.0
2024-07-18 00:00:00+00:00,3405.677001953125,3483.341796875,3398.0859375,3428.36767578125,49316,0.0,0.0
2024-07-19 00:00:00+00:00,3428.36767578125,3516.453125,3393.84912109375,3510.688232421875,67130,0.0,0.0
2024-07-20 00:00:00+00:00,3510.688232421875,3527.94287109375,3489.6953125,3521.135986328125,72619,0.0,0.0
2024-07-21 00:00:00+00:00,3521.135986328125,3523.7470703125,3464.175048828125,3511.369140625,42179,0.0,0.0
2024-07-22 00:00:00+00:00,3530.53955078125,3536.187744140625,3453.261474609375,3453.288330078125,68049,0.0,0.0
2024-07-23 00:00:00+00:00,3453.288330078125,3521.051025390625,3432.322265625,3465.045654296875,73082,0.0,0.0
2024-07-24 00:00:00+00:00,3465.045654296875,3476.350830078125,3329.277587890625,3330.086181640625,34675,0.0,0.0
2024-07-25 00:00:00+00:00,3330.086181640625,3331.797607421875,3119.204345703125,3169.119384765625,59230,0.0,0.0
2024-07-26 00:00:00+00:00,3169.119384765625,3264.458251953125,3168.8916015625,3264.4443359375,47733,0.0,0.0
2024-07-27 00:00:00+00:00,3264.4443359375,3306.231689453125,3242.94384765625,3255.4169921875,93834,0.0,0.0
2024-07-28 00:00:00+00:00,3255.4169921875,3274.0302734375,3178.625732421875,3263.244384765625,100612,0.0,0.0
2024-07-29 00:00:00+00:00,3263.244384765625,3380.349609375,3263.244384765625,3325.607177734375,36439,0.0,0.0
2024-07-30 00:00:00+00:00,3325.607177734375,3348.187255859375,3265.819091796875,3273.351806640625,42480,0.0,0.0
2024-07-31 00:00:00+00:00,3273.351806640625,3429.76806640625,3228.10498046875,3228.105224609375,81704,0.0,0.0
2024-08-01 00:00:00+00:00,3228.105224609375,3399.258056640625,3103.23779296875,3111.35498046875,3951,0.0,0.0
2024-08-02 00:00:00+00:00,3135.531005859375,3181.67724609375,2989.725341796875,2991.8779296875,17129,0.0,0.0
2024-08-03 00:00:00+00:00,2991.8779296875,3023.747314453125,2881.45263671875,2897.691162109375,17686,0.0,0.0
2024-08-04 00:00:00+00:00,2897.691162109375,2899.5517578125,2860.924072265625,2860.924072265625,911,0.0,0.0
2024-08-05 00:00:00+00:00,2760.169189453125,2760.24365234375,2450.374755859375,2486.92041015625,2191,0.0,0.0
2024-08-06 00:00:00+00:00,2486.92041015625,2527.287109375,2464.37353515625,2500.121337890625,4388,0.0,0.0
2024-08-07 00:00:00+00:00,2500.121337890625,2524.251953125,2347.387939453125,2347.387939453125,1866,0.0,0.0
2024-08-08 00:00:00+00:00,2347.387939453125,2605.990478515625,2347.387939453125,2605.990478515625,1385,0.0,0.0
2024-08-09 00:00:00+00:00,2605.990478515625,2652.66357421875,2575.969970703125,2578.04248046875,1447,0.0,0.0
2024-08-10 00:00:00+00:00,2578.04248046875,2620.578857421875,2578.04248046875,2620.578857421875,407,0.0,0.0
2024-08-11 00:00:00+00:00,2620.578857421875,2810.70703125,2567.27099609375,2567.27099609375,81,0.0,0.0
2024-08-12 00:00:00+00:00,2567.27099609375,2567.27099609375,2545.9150390625,2545.9150390625,67,0.0,0.0
2024-08-13 00:00:00+00:00,2545.9150390625,2707.43212890625,2545.9150390625,2704.7255859375,225,0.0,0.0
2024-08-14 00:00:00+00:00,2704.7255859375,2727.0712890625,2656.456298828125,2656.456298828125,538,0.0,0.0
2024-08-15 00:00:00+00:00,2656.456298828125,2656.456298828125,2656.456298828125,2656.456298828125,0,0.0,0.0
2024-08-16 00:00:00+00:00,2656.456298828125,2656.456298828125,2568.37548828125,2631.632080078125,365,0.0,0.0
2024-08-17 00:00:00+00:00,2631.632080078125,2631.632080078125,2611.2724609375,2620.71484375,643,0.0,0.0
2024-08-18 00:00:00+00:00,2620.71484375,2673.54052734375,2620.71484375,2659.56591796875,563,0.0,0.0
2024-08-19 00:00:00+00:00,2659.56591796875,2659.56591796875,2590.237060546875,2590.237060546875,355,0.0,0.0
2024-08-20 00:00:00+00:00,2590.237060546875,2675.445068359375,2590.237060546875,2603.302001953125,57,0.0,0.0
2024-08-21 00:00:00+00:00,2603.302001953125,2603.302001953125,2583.421875,2586.40283203125,420,0.0,0.0
2024-08-22 00:00:00+00:00,2586.40283203125,2642.02294921875,2586.40283203125,2623.913330078125,1415,0.0,0.0
2024-08-23 00:00:00+00:00,2623.913330078125,2735.64111328125,2623.913330078125,2735.64111328125,188,0.0,0.0
2024-08-24 00:00:00+00:00,2735.64111328125,2807.11767578125,2735.64111328125,2801.981201171875,8,0.0,0.0
2024-08-25 00:00:00+00:00,2801.981201171875,2801.981201171875,2746.720458984375,2761.748046875,186,0.0,0.0
2024-08-26 00:00:00+00:00,2761.748046875,2761.748046875,2748.67041015625,2748.67041015625,0,0.0,0.0
2024-08-27 00:00:00+00:00,2707.6435546875,2707.6435546875,2581.64404296875,2581.64404296875,483,0.0,0.0
2024-08-28 00:00:00+00:00,2581.64404296875,2581.64404296875,2473.70751953125,2529.1328125,976,0.0,0.0
2024-08-29 00:00:00+00:00,2529.1328125,2572.81103515625,2526.3330078125,2549.42138671875,397,0.0,0.0
2024-08-30 00:00:00+00:00,2549.42138671875,2558.3935546875,2519.244384765625,2550.937744140625,1277,0.0,0.0
2024-08-31 00:00:00+00:00,2550.937744140625,2566.93896484375,2548.17626953125,2563.46484375,2031,0.0,0.0
2024-09-01 00:00:00+00:00,2563.46484375,2563.46484375,2479.498779296875,2503.738037109375,67,0.0,0.0
2024-09-02 00:00:00+00:00,2503.738037109375,2526.6953125,2463.62353515625,2525.220947265625,183,0.0,0.0
2024-09-03 00:00:00+00:00,2525.220947265625,2528.10302734375,2481.673095703125,2485.340576171875,723,0.0,0.0
2024-09-04 00:00:00+00:00,2485.340576171875,2485.340576171875,2411.31298828125,2459.390869140625,1960,0.0,0.0
2024-09-05 00:00:00+00:00,2459.390869140625,2460.99169921875,2386.241943359375,2386.241943359375,241,0.0,0.0
2024-09-06 00:00:00+00:00,2386.241943359375,2413.996337890625,2340.788818359375,2340.788818359375,287,0.0,0.0
