TIMESTAMP,DOLAN33441_OPEN_PRICE_USD,DOLAN33441_HIGH_PRICE_USD,DOLAN33441_LOW_PRICE_USD,DOLAN33441_CLOSE_PRICE_USD,DOLAN33441_VOLUME_USD,DOLAN33441_DIVIDENDS_USD,DOLAN33441_STOCK_SPLITS_USD
2024-10-14 00:00:00+00:00,0.3508619964122772,0.366362988948822,0.27381500601768494,0.3324669897556305,7859717,0.0,0.0
2024-10-15 00:00:00+00:00,0.3324669897556305,0.47993001341819763,0.3141529858112335,0.4010240137577057,4842889,0.0,0.0
2024-10-16 00:00:00+00:00,0.4010240137577057,0.6047149896621704,0.34839800000190735,0.6030840277671814,5802941,0.0,0.0
2024-10-17 00:00:00+00:00,0.603181004524231,0.7979530096054077,0.5156310200691223,0.7432119846343994,9453643,0.0,0.0
2024-10-18 00:00:00+00:00,0.7432119846343994,0.901947021484375,0.5017369985580444,0.6755669713020325,12765085,0.0,0.0
2024-10-19 00:00:00+00:00,0.6755669713020325,0.7590849995613098,0.5054730176925659,0.6595140099525452,7582566,0.0,0.0
2024-10-20 00:00:00+00:00,0.6595140099525452,0.7371829748153687,0.5514209866523743,0.6323660016059875,3481599,0.0,0.0
2024-10-21 00:00:00+00:00,0.6323670148849487,0.6993920207023621,0.5109930038452148,0.5544170141220093,3028783,0.0,0.0
2024-10-22 00:00:00+00:00,0.5544170141220093,0.5833110213279724,0.42966198921203613,0.49125200510025024,4290705,0.0,0.0
2024-10-23 00:00:00+00:00,0.49125000834465027,0.5436850190162659,0.4008530080318451,0.4680440127849579,3646215,0.0,0.0
2024-10-24 00:00:00+00:00,0.4669409990310669,0.5828049778938293,0.44364801049232483,0.5182160139083862,2915539,0.0,0.0
2024-10-25 00:00:00+00:00,0.518215000629425,0.6615719795227051,0.4860909879207611,0.5404549837112427,2982287,0.0,0.0
2024-10-26 00:00:00+00:00,0.5404729843139648,0.605292022228241,0.4647969901561737,0.4899420142173767,1450529,0.0,0.0
2024-10-27 00:00:00+00:00,0.4920009970664978,0.49605798721313477,0.4051100015640259,0.4575510025024414,1592288,0.0,0.0
2024-10-28 00:00:00+00:00,0.4575510025024414,0.466856986284256,0.3671970069408417,0.4339810013771057,2246851,0.0,0.0
