TIMESTAMP,VDR_OPEN_PRICE_USD,VDR_HIGH_PRICE_USD,VDR_LOW_PRICE_USD,VDR_CLOSE_PRICE_USD,VDR_VOLUME_USD,VDR_DIVIDENDS_USD,VDR_STOCK_SPLITS_USD
2021-10-29 00:00:00+00:00,0.02127400040626526,0.024994999170303345,0.020850999280810356,0.021984999999403954,1300304,0.0,0.0
2021-10-30 00:00:00+00:00,0.021984999999403954,0.024608999490737915,0.021984999999403954,0.023152999579906464,134554,0.0,0.0
2021-10-31 00:00:00+00:00,0.023155000060796738,0.024119000881910324,0.02245200052857399,0.02344300039112568,65584,0.0,0.0
2021-11-01 00:00:00+00:00,0.023442000150680542,0.03958699852228165,0.023439999669790268,0.03135300055146217,283600,0.0,0.0
2021-11-02 00:00:00+00:00,0.03135000169277191,0.04168099910020828,0.030357999727129936,0.041032999753952026,393995,0.0,0.0
2021-11-03 00:00:00+00:00,0.04103400185704231,0.06592299789190292,0.04087600111961365,0.05805699899792671,820904,0.0,0.0
2021-11-04 00:00:00+00:00,0.058056000620126724,0.058056000620126724,0.04529700055718422,0.05384799838066101,237044,0.0,0.0
2021-11-05 00:00:00+00:00,0.053842999041080475,0.05417000129818916,0.04782500118017197,0.050887998193502426,74795,0.0,0.0
2021-11-06 00:00:00+00:00,0.050887998193502426,0.05152000114321709,0.04918200150132179,0.04996100068092346,87149,0.0,0.0
2021-11-07 00:00:00+00:00,0.049970000982284546,0.04997200146317482,0.044557999819517136,0.04787199944257736,86154,0.0,0.0
2021-11-08 00:00:00+00:00,0.04787300154566765,0.04802900180220604,0.03882500156760216,0.043494999408721924,218277,0.0,0.0
2021-11-09 00:00:00+00:00,0.043494001030921936,0.04677100107073784,0.041673000901937485,0.04676299914717674,151962,0.0,0.0
2021-11-10 00:00:00+00:00,0.0467660017311573,0.050565000623464584,0.04423300176858902,0.04844599962234497,154345,0.0,0.0
2021-11-11 00:00:00+00:00,0.04847300052642822,0.050446998327970505,0.04459099844098091,0.050415001809597015,91617,0.0,0.0
2021-11-12 00:00:00+00:00,0.05036799982190132,0.05087700113654137,0.04851600155234337,0.05083199962973595,57783,0.0,0.0
