TIMESTAMP,PSI23412_OPEN_PRICE_USD,PSI23412_HIGH_PRICE_USD,PSI23412_LOW_PRICE_USD,PSI23412_CLOSE_PRICE_USD,PSI23412_VOLUME_USD,PSI23412_DIVIDENDS_USD,PSI23412_STOCK_SPLITS_USD
2023-02-06 00:00:00+00:00,4.132950782775879,4.4967041015625,3.422766923904419,3.9856510162353516,12079925,0.0,0.0
2023-02-07 00:00:00+00:00,4.00419282913208,7.49837589263916,3.9868969917297363,6.216115951538086,8894548,0.0,0.0
2023-02-08 00:00:00+00:00,6.207633972167969,7.25773811340332,5.094151020050049,5.866302013397217,7161551,0.0,0.0
2023-02-09 00:00:00+00:00,5.853118896484375,6.069705009460449,3.9864070415496826,4.658144950866699,4385898,0.0,0.0
2023-02-10 00:00:00+00:00,4.656402111053467,4.7827019691467285,3.0772550106048584,3.5659749507904053,3028190,0.0,0.0
2023-02-11 00:00:00+00:00,3.6106410026550293,5.525016784667969,3.231550931930542,5.525016784667969,2793361,0.0,0.0
2023-02-12 00:00:00+00:00,5.520791053771973,6.102820873260498,4.788486957550049,4.941760063171387,2391522,0.0,0.0
2023-02-13 00:00:00+00:00,4.944430828094482,5.439414024353027,3.924180030822754,5.426881790161133,2984701,0.0,0.0
2023-02-14 00:00:00+00:00,5.428407192230225,7.0992817878723145,5.428407192230225,5.675695896148682,4973009,0.0,0.0
2023-02-15 00:00:00+00:00,5.677425861358643,9.308284759521484,5.555875778198242,8.183371543884277,5304461,0.0,0.0
2023-02-16 00:00:00+00:00,8.256463050842285,8.897589683532715,6.42539119720459,6.613283157348633,3848739,0.0,0.0
2023-02-17 00:00:00+00:00,6.623602867126465,8.046464920043945,6.58351993560791,7.136055946350098,3522059,0.0,0.0
2023-02-18 00:00:00+00:00,7.253805160522461,7.445374011993408,6.00585412979126,6.380016803741455,2896779,0.0,0.0
2023-02-19 00:00:00+00:00,6.367410182952881,8.365508079528809,6.202631950378418,6.9951372146606445,3679042,0.0,0.0
2023-02-20 00:00:00+00:00,6.895133018493652,7.24361515045166,6.494746208190918,6.621287822723389,1885987,0.0,0.0
2023-02-21 00:00:00+00:00,6.624393939971924,6.818655967712402,5.156994819641113,5.390982151031494,3236416,0.0,0.0
2023-02-22 00:00:00+00:00,5.397068977355957,5.647446155548096,4.129836082458496,5.5226149559021,3268317,0.0,0.0
2023-02-23 00:00:00+00:00,5.524900913238525,6.2683892250061035,4.610339164733887,4.883155822753906,3156938,0.0,0.0
2023-02-24 00:00:00+00:00,4.885182857513428,5.271792888641357,4.339972972869873,5.26895809173584,2287563,0.0,0.0
2023-02-25 00:00:00+00:00,5.26895809173584,5.368513107299805,4.399464130401611,4.9949798583984375,1600252,0.0,0.0
2023-02-26 00:00:00+00:00,4.996170997619629,5.521838188171387,4.94175386428833,5.009862899780273,1482945,0.0,0.0
2023-02-27 00:00:00+00:00,5.010768890380859,6.71469783782959,4.787752151489258,5.393750190734863,4612510,0.0,0.0
2023-02-28 00:00:00+00:00,5.394480228424072,5.560388088226318,4.848720073699951,4.916274070739746,1485437,0.0,0.0
2023-03-01 00:00:00+00:00,4.917946815490723,5.097599029541016,3.3194448947906494,3.872955083847046,2326654,0.0,0.0
2023-03-02 00:00:00+00:00,3.872955083847046,4.492587089538574,2.9000420570373535,3.658566951751709,2703240,0.0,0.0
2023-03-03 00:00:00+00:00,3.658618927001953,3.7190589904785156,2.790560007095337,3.0991969108581543,1232476,0.0,0.0
2023-03-04 00:00:00+00:00,3.0972559452056885,3.212222099304199,2.7934041023254395,2.9380431175231934,792874,0.0,0.0
2023-03-05 00:00:00+00:00,2.9386849403381348,3.5370819568634033,2.9386849403381348,3.4750900268554688,678963,0.0,0.0
2023-03-06 00:00:00+00:00,3.477015972137451,4.157477855682373,3.1696929931640625,3.876399040222168,1241300,0.0,0.0
2023-03-07 00:00:00+00:00,3.876315116882324,4.2533111572265625,3.436033010482788,3.631866931915283,1235178,0.0,0.0
2023-03-08 00:00:00+00:00,3.6348960399627686,3.8688440322875977,2.862298011779785,2.862298011779785,1112904,0.0,0.0
2023-03-09 00:00:00+00:00,2.8622889518737793,3.4758880138397217,2.8361849784851074,2.981158971786499,876073,0.0,0.0
2023-03-10 00:00:00+00:00,2.9823169708251953,2.9823169708251953,2.6206610202789307,2.8095200061798096,723569,0.0,0.0
2023-03-11 00:00:00+00:00,2.8127388954162598,3.167289972305298,2.316951036453247,3.14388108253479,972812,0.0,0.0
2023-03-12 00:00:00+00:00,3.1392300128936768,3.474839925765991,2.951231002807617,3.4736618995666504,680611,0.0,0.0
2023-03-13 00:00:00+00:00,3.4710659980773926,3.5853829383850098,2.9544010162353516,3.1888139247894287,919200,0.0,0.0
2023-03-14 00:00:00+00:00,3.1885828971862793,3.614996910095215,3.0807220935821533,3.2311670780181885,823928,0.0,0.0
2023-03-15 00:00:00+00:00,3.2294809818267822,3.3673720359802246,2.8893959522247314,3.297513961791992,851217,0.0,0.0
2023-03-16 00:00:00+00:00,3.286647081375122,4.01511812210083,3.2217609882354736,3.440138101577759,1634620,0.0,0.0
2023-03-17 00:00:00+00:00,3.441725015640259,4.710041046142578,3.420804023742676,4.650362968444824,1406010,0.0,0.0
2023-03-18 00:00:00+00:00,4.654800891876221,5.1149067878723145,4.186761856079102,4.5316948890686035,1855434,0.0,0.0
2023-03-19 00:00:00+00:00,4.532538890838623,6.270799160003662,4.532538890838623,5.681344985961914,2821053,0.0,0.0
2023-03-20 00:00:00+00:00,5.670139789581299,5.867211818695068,4.689177989959717,4.729006767272949,1755523,0.0,0.0
2023-03-21 00:00:00+00:00,4.730677127838135,5.409533977508545,4.542738914489746,4.607916831970215,1635727,0.0,0.0
2023-03-22 00:00:00+00:00,4.683845043182373,4.698091983795166,3.7194299697875977,3.909656047821045,1312834,0.0,0.0
2023-03-23 00:00:00+00:00,3.9096639156341553,4.341331958770752,3.509675979614258,3.6554529666900635,1069816,0.0,0.0
2023-03-24 00:00:00+00:00,3.6566410064697266,3.811290979385376,2.8695828914642334,2.981445074081421,962665,0.0,0.0
2023-03-25 00:00:00+00:00,2.9804880619049072,3.259026050567627,2.7828030586242676,2.9154410362243652,684610,0.0,0.0
2023-03-26 00:00:00+00:00,2.914458990097046,3.4436330795288086,2.7325589656829834,3.3723249435424805,716842,0.0,0.0
2023-03-27 00:00:00+00:00,3.3680260181427,3.4785890579223633,2.911329984664917,2.9973409175872803,680114,0.0,0.0
2023-03-28 00:00:00+00:00,2.9973409175872803,3.010024070739746,2.7924530506134033,2.9491639137268066,588872,0.0,0.0
2023-03-29 00:00:00+00:00,2.9497079849243164,3.195631980895996,2.9312820434570312,2.978238105773926,489149,0.0,0.0
2023-03-30 00:00:00+00:00,2.9798688888549805,3.273145914077759,2.671576976776123,2.8335158824920654,847114,0.0,0.0
2023-03-31 00:00:00+00:00,2.8324050903320312,2.89296293258667,2.5163938999176025,2.6312830448150635,786650,0.0,0.0
2023-04-01 00:00:00+00:00,2.6294710636138916,2.786571979522705,2.550312042236328,2.723526954650879,557829,0.0,0.0
2023-04-02 00:00:00+00:00,2.7457730770111084,2.9323019981384277,2.4359641075134277,2.810457944869995,826069,0.0,0.0
2023-04-03 00:00:00+00:00,2.8096790313720703,3.1441400051116943,2.751944065093994,2.9495840072631836,779057,0.0,0.0
2023-04-04 00:00:00+00:00,2.9495840072631836,3.0347468852996826,2.466355085372925,2.5120930671691895,795425,0.0,0.0
2023-04-05 00:00:00+00:00,2.555972099304199,2.7405459880828857,2.420591115951538,2.542649030685425,682552,0.0,0.0
2023-04-06 00:00:00+00:00,2.542649030685425,2.5451109409332275,2.010150909423828,2.1114161014556885,759045,0.0,0.0
2023-04-07 00:00:00+00:00,2.1114161014556885,2.124239921569824,1.5288439989089966,1.7794920206069946,585886,0.0,0.0
2023-04-08 00:00:00+00:00,1.7794229984283447,2.3333189487457275,1.6922520399093628,2.089221954345703,763564,0.0,0.0
2023-04-09 00:00:00+00:00,2.0881149768829346,2.153393030166626,2.0310680866241455,2.0988099575042725,359718,0.0,0.0
2023-04-10 00:00:00+00:00,2.0985989570617676,2.248689889907837,2.0659329891204834,2.1042749881744385,425750,0.0,0.0
2023-04-11 00:00:00+00:00,2.1042299270629883,2.5157289505004883,2.0438690185546875,2.5145139694213867,524389,0.0,0.0
2023-04-12 00:00:00+00:00,2.51505708694458,2.526555061340332,2.318531036376953,2.391448974609375,435281,0.0,0.0
2023-04-13 00:00:00+00:00,2.3847649097442627,2.612644910812378,2.3634490966796875,2.6059679985046387,482349,0.0,0.0
2023-04-14 00:00:00+00:00,2.6061899662017822,2.8106789588928223,2.579176902770996,2.676405906677246,750955,0.0,0.0
2023-04-15 00:00:00+00:00,2.6754190921783447,3.0180530548095703,2.6433498859405518,2.8606269359588623,867763,0.0,0.0
2023-04-16 00:00:00+00:00,2.8605940341949463,2.863900899887085,2.6788229942321777,2.7107889652252197,462579,0.0,0.0
2023-04-17 00:00:00+00:00,2.710728883743286,2.717945098876953,2.308985948562622,2.310204029083252,598921,0.0,0.0
2023-04-18 00:00:00+00:00,2.3107340335845947,2.4746029376983643,2.1523749828338623,2.4328010082244873,717433,0.0,0.0
2023-04-19 00:00:00+00:00,2.43143892288208,2.4538819789886475,1.9832760095596313,2.0325610637664795,541258,0.0,0.0
2023-04-20 00:00:00+00:00,2.0300710201263428,2.0457708835601807,1.7370009422302246,1.8574639558792114,567298,0.0,0.0
2023-04-21 00:00:00+00:00,1.857679009437561,1.9742599725723267,1.7831640243530273,1.8163379430770874,555250,0.0,0.0
2023-04-22 00:00:00+00:00,1.8163379430770874,1.9086740016937256,1.7547149658203125,1.786808967590332,401574,0.0,0.0
2023-04-23 00:00:00+00:00,1.785949945449829,1.8907430171966553,1.6577860116958618,1.6886409521102905,545772,0.0,0.0
2023-04-24 00:00:00+00:00,1.6886409521102905,1.7208110094070435,1.664628028869629,1.6760270595550537,389223,0.0,0.0
2023-04-25 00:00:00+00:00,1.6760629415512085,1.6828279495239258,1.1454689502716064,1.4740550518035889,814592,0.0,0.0
2023-04-26 00:00:00+00:00,1.4743080139160156,1.5119919776916504,1.2935889959335327,1.386551022529602,517140,0.0,0.0
2023-04-27 00:00:00+00:00,1.3865820169448853,1.4912129640579224,1.378201961517334,1.4718400239944458,460793,0.0,0.0
2023-04-28 00:00:00+00:00,1.4717379808425903,1.5639630556106567,1.399948000907898,1.5247689485549927,460370,0.0,0.0
2023-04-29 00:00:00+00:00,1.524886965751648,1.5267280340194702,1.4485650062561035,1.4661240577697754,412505,0.0,0.0
2023-04-30 00:00:00+00:00,1.4671649932861328,1.5256060361862183,1.4477059841156006,1.4530580043792725,412750,0.0,0.0
2023-05-01 00:00:00+00:00,1.4519380331039429,1.4607789516448975,1.1468069553375244,1.1810359954833984,491304,0.0,0.0
2023-05-02 00:00:00+00:00,1.1810870170593262,1.2397810220718384,1.1558010578155518,1.186171054840088,505100,0.0,0.0
2023-05-03 00:00:00+00:00,1.1856169700622559,1.3432070016860962,1.1111210584640503,1.3039050102233887,602131,0.0,0.0
2023-05-04 00:00:00+00:00,1.3038949966430664,1.3225270509719849,1.2280479669570923,1.3218220472335815,418817,0.0,0.0
2023-05-05 00:00:00+00:00,1.3216559886932373,1.3322850465774536,1.2466659545898438,1.2489409446716309,454264,0.0,0.0
2023-05-06 00:00:00+00:00,1.249174952507019,1.2571860551834106,1.122594952583313,1.1441730260849,411952,0.0,0.0
2023-05-07 00:00:00+00:00,1.144063949584961,1.149880051612854,1.066565990447998,1.066565990447998,337495,0.0,0.0
2023-05-08 00:00:00+00:00,1.0665359497070312,1.0891189575195312,0.9567149877548218,0.9710059762001038,354843,0.0,0.0
2023-05-09 00:00:00+00:00,0.9708849787712097,1.6772630214691162,0.9538800120353699,1.177564024925232,551581,0.0,0.0
2023-05-10 00:00:00+00:00,1.1769989728927612,1.1829880475997925,1.0534729957580566,1.064918041229248,387392,0.0,0.0
2023-05-11 00:00:00+00:00,1.064782977104187,1.1150180101394653,1.0170979499816895,1.1132279634475708,369280,0.0,0.0
2023-05-12 00:00:00+00:00,1.11326003074646,1.1149710416793823,1.0314120054244995,1.0584460496902466,436608,0.0,0.0
2023-05-13 00:00:00+00:00,1.0584429502487183,1.0706989765167236,1.0057040452957153,1.028074026107788,337568,0.0,0.0
2023-05-14 00:00:00+00:00,1.0280120372772217,1.044497013092041,1.013319969177246,1.0242489576339722,332260,0.0,0.0
2023-05-15 00:00:00+00:00,1.0242500305175781,1.0430409908294678,1.0108710527420044,1.012995958328247,347108,0.0,0.0
2023-05-16 00:00:00+00:00,1.013124942779541,1.053197979927063,0.9509739875793457,0.9545239806175232,334180,0.0,0.0
2023-05-17 00:00:00+00:00,0.9546300172805786,0.9655879735946655,0.9231889843940735,0.9313219785690308,323767,0.0,0.0
2023-05-18 00:00:00+00:00,0.9312189817428589,0.9617080092430115,0.9115819931030273,0.9445819854736328,385316,0.0,0.0
2023-05-19 00:00:00+00:00,0.9446849822998047,0.9541630148887634,0.9032840132713318,0.9064199924468994,425027,0.0,0.0
2023-05-20 00:00:00+00:00,0.9064630270004272,0.9264389872550964,0.9048069715499878,0.9197250008583069,368327,0.0,0.0
2023-05-21 00:00:00+00:00,0.9199050068855286,0.9237340092658997,0.8923550248146057,0.8936460018157959,380602,0.0,0.0
