TIMESTAMP,BOE30323_OPEN_PRICE_USD,BOE30323_HIGH_PRICE_USD,BOE30323_LOW_PRICE_USD,BOE30323_CLOSE_PRICE_USD,BOE30323_VOLUME_USD,BOE30323_DIVIDENDS_USD,BOE30323_STOCK_SPLITS_USD
2024-04-02 00:00:00+00:00,0.00026699999580159783,0.00039400000241585076,0.0001500000071246177,0.000195999993593432,142719,0.0,0.0
2024-04-03 00:00:00+00:00,0.000195999993593432,0.0003819999983534217,0.00015199999324977398,0.0002390000008745119,102186,0.0,0.0
2024-04-04 00:00:00+00:00,0.0002390000008745119,0.0004140000091865659,0.00021899999410379678,0.0002770000137388706,77388,0.0,0.0
2024-04-05 00:00:00+00:00,0.0002770000137388706,0.0003760000108741224,0.00024399999529123306,0.00024399999529123306,44328,0.0,0.0
2024-04-06 00:00:00+00:00,0.00024399999529123306,0.00026699999580159783,0.0001939999929163605,0.0001990000018849969,23577,0.0,0.0
2024-04-07 00:00:00+00:00,0.0001990000018849969,0.00023400000645779073,0.00015199999324977398,0.00018899999849963933,17611,0.0,0.0
2024-04-08 00:00:00+00:00,0.00018899999849963933,0.00026199998683296144,0.00017499999376013875,0.00019099999917671084,26454,0.0,0.0
2024-04-09 00:00:00+00:00,0.00019099999917671084,0.00027099999715574086,0.00017600000137463212,0.0002010000025620684,27658,0.0,0.0
2024-04-10 00:00:00+00:00,0.0002010000025620684,0.00023299999884329736,0.00017899999511428177,0.00018200000340584666,21242,0.0,0.0
2024-04-11 00:00:00+00:00,0.00018200000340584666,0.00018600000475998968,0.00013299999409355223,0.00013899999612476677,6989,0.0,0.0
2024-04-12 00:00:00+00:00,0.00014099999680183828,0.00014699999883305281,9.7999996796716e-05,9.899999713525176e-05,7891,0.0,0.0
2024-04-13 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,8.499999967170879e-05,8.70000003487803e-05,3201,0.0,0.0
2024-04-14 00:00:00+00:00,8.70000003487803e-05,9.100000170292333e-05,8.399999933317304e-05,9.100000170292333e-05,2831,0.0,0.0
2024-04-15 00:00:00+00:00,9.100000170292333e-05,0.00011800000356743112,8.499999967170879e-05,8.800000068731606e-05,6543,0.0,0.0
2024-04-16 00:00:00+00:00,8.800000068731606e-05,8.900000102585182e-05,8.299999899463728e-05,8.399999933317304e-05,845,0.0,0.0
2024-04-17 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,5.999999848427251e-05,5.999999848427251e-05,3255,0.0,0.0
2024-04-18 00:00:00+00:00,5.999999848427251e-05,7.699999696342275e-05,5.999999848427251e-05,7.699999696342275e-05,2151,0.0,0.0
2024-04-19 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.70000008540228e-05,6.800000119255856e-05,1238,0.0,0.0
2024-04-20 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,4.099999932805076e-05,4.3000000005122274e-05,5924,0.0,0.0
2024-04-21 00:00:00+00:00,3.899999865097925e-05,4.8999998398358e-05,3.300000025774352e-05,4.8999998398358e-05,4226,0.0,0.0
2024-04-22 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.3000000005122274e-05,4.3000000005122274e-05,1304,0.0,0.0
2024-04-23 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,1014,0.0,0.0
2024-04-24 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,476,0.0,0.0
2024-04-25 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.199999966658652e-05,4.3000000005122274e-05,225,0.0,0.0
2024-04-26 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.899999865097925e-05,3.899999865097925e-05,650,0.0,0.0
2024-04-27 00:00:00+00:00,3.899999865097925e-05,4.70000013592653e-05,3.899999865097925e-05,4.70000013592653e-05,1172,0.0,0.0
2024-04-28 00:00:00+00:00,4.70000013592653e-05,0.00029399999766610563,4.5000000682193786e-05,4.8999998398358e-05,171151,0.0,0.0
2024-04-29 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.099999932805076e-05,4.3000000005122274e-05,3055,0.0,0.0
2024-04-30 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.9999998989515007e-05,3.9999998989515007e-05,544,0.0,0.0
2024-05-01 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,386,0.0,0.0
2024-05-02 00:00:00+00:00,3.7999998312443495e-05,4.8999998398358e-05,3.7999998312443495e-05,4.099999932805076e-05,3065,0.0,0.0
2024-05-03 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,4.099999932805076e-05,4.5000000682193786e-05,659,0.0,0.0
2024-05-04 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.199999966658652e-05,4.199999966658652e-05,917,0.0,0.0
2024-05-05 00:00:00+00:00,4.199999966658652e-05,5.400000009103678e-05,4.099999932805076e-05,4.8999998398358e-05,3191,0.0,0.0
2024-05-06 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.5000000682193786e-05,4.600000102072954e-05,661,0.0,0.0
2024-05-07 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.199999966658652e-05,4.199999966658652e-05,467,0.0,0.0
2024-05-08 00:00:00+00:00,4.199999966658652e-05,0.0017819999484345317,4.199999966658652e-05,0.0017790000420063734,1773400,0.0,0.0
2024-05-09 00:00:00+00:00,0.0017450000159442425,0.003982999827712774,0.0013460000045597553,0.0019160000374540687,4534374,0.0,0.0
2024-05-10 00:00:00+00:00,0.0019420000026002526,0.002535999985411763,0.0007300000288523734,0.00076299998909235,1548227,0.0,0.0
2024-05-11 00:00:00+00:00,0.00076299998909235,0.0012260000221431255,0.0006559999892488122,0.0008290000259876251,595871,0.0,0.0
2024-05-12 00:00:00+00:00,0.0008290000259876251,0.0010860000038519502,0.00056900002527982,0.0007029999978840351,342743,0.0,0.0
2024-05-13 00:00:00+00:00,0.0006799999973736703,0.0011780000058934093,0.0005159999709576368,0.0011109999613836408,267438,0.0,0.0
2024-05-14 00:00:00+00:00,0.001104000024497509,0.001398000051267445,0.0006580000044777989,0.0008929999894462526,458755,0.0,0.0
2024-05-15 00:00:00+00:00,0.0008929999894462526,0.0013020000187680125,0.0008110000053420663,0.0008539999835193157,285161,0.0,0.0
2024-05-16 00:00:00+00:00,0.0008539999835193157,0.0009350000182166696,0.0007389999809674919,0.0007539999787695706,183548,0.0,0.0
2024-05-17 00:00:00+00:00,0.0007539999787695706,0.0008329999982379377,0.0006549999816343188,0.0007329999934881926,159513,0.0,0.0
2024-05-18 00:00:00+00:00,0.0007329999934881926,0.000742000003810972,0.000547999981790781,0.0006070000235922635,141052,0.0,0.0
2024-05-19 00:00:00+00:00,0.0006070000235922635,0.0006370000191964209,0.0005370000144466758,0.0006230000290088356,85808,0.0,0.0
2024-05-20 00:00:00+00:00,0.000645000021904707,0.0010920000495389104,0.0005869999877177179,0.0009180000051856041,241477,0.0,0.0
2024-05-21 00:00:00+00:00,0.0009180000051856041,0.0010029999539256096,0.0006730000022798777,0.0007340000011026859,223128,0.0,0.0
2024-05-22 00:00:00+00:00,0.0007340000011026859,0.0010389999952167273,0.0006980000180192292,0.0008900000248104334,184988,0.0,0.0
2024-05-23 00:00:00+00:00,0.0008900000248104334,0.002111000008881092,0.000813000020571053,0.001706999959424138,556892,0.0,0.0
2024-05-24 00:00:00+00:00,0.001706999959424138,0.0023320000618696213,0.0013689999468624592,0.001643999945372343,425223,0.0,0.0
2024-05-25 00:00:00+00:00,0.001643999945372343,0.0018599999602884054,0.0010740000288933516,0.0012529999949038029,160436,0.0,0.0
2024-05-26 00:00:00+00:00,0.0012509999796748161,0.0019239999819546938,0.0010839999886229634,0.0018319999799132347,200556,0.0,0.0
2024-05-27 00:00:00+00:00,0.0015030000358819962,0.0016749999485909939,0.0012309999438002706,0.0014440000522881746,174184,0.0,0.0
2024-05-28 00:00:00+00:00,0.0014440000522881746,0.0015119999879971147,0.0012130000395700336,0.0012890000361949205,104894,0.0,0.0
2024-05-29 00:00:00+00:00,0.0012890000361949205,0.0012890000361949205,0.0008709999965503812,0.001227000029757619,214057,0.0,0.0
2024-05-30 00:00:00+00:00,0.0011070000473409891,0.0012669999850913882,0.0009040000149980187,0.0009599999757483602,127241,0.0,0.0
2024-05-31 00:00:00+00:00,0.0009879999561235309,0.0011859999503940344,0.0008660000166855752,0.0009159999899566174,132305,0.0,0.0
2024-06-01 00:00:00+00:00,0.0009159999899566174,0.0010470000561326742,0.0007919999770820141,0.0008699999889358878,121445,0.0,0.0
2024-06-02 00:00:00+00:00,0.0008980000275187194,0.000986000057309866,0.0007789999945089221,0.0008060000254772604,151541,0.0,0.0
2024-06-03 00:00:00+00:00,0.0008060000254772604,0.0009120000177063048,0.0006929999799467623,0.0008640000014565885,158833,0.0,0.0
2024-06-04 00:00:00+00:00,0.0008169999928213656,0.0008820000221021473,0.0007110000005923212,0.000737000023946166,136669,0.0,0.0
2024-06-05 00:00:00+00:00,0.0007360000163316727,0.0008449999731965363,0.000590000010561198,0.0006779999821446836,161266,0.0,0.0
2024-06-06 00:00:00+00:00,0.0006699999794363976,0.0009200000204145908,0.0005200000014156103,0.0005210000090301037,176177,0.0,0.0
2024-06-07 00:00:00+00:00,0.0005709999823011458,0.000707999977748841,0.0005280000041238964,0.0006370000191964209,103906,0.0,0.0
2024-06-08 00:00:00+00:00,0.0006370000191964209,0.000645000021904707,0.0004910000134259462,0.0005109999910928309,65032,0.0,0.0
2024-06-09 00:00:00+00:00,0.0005109999910928309,0.0006249999860301614,0.000493000028654933,0.0005179999861866236,60945,0.0,0.0
2024-06-10 00:00:00+00:00,0.0005179999861866236,0.0005670000100508332,0.0004360000020824373,0.00044800000614486635,71211,0.0,0.0
2024-06-11 00:00:00+00:00,0.0004529999860096723,0.0005370000144466758,0.00030399998649954796,0.0003699999942909926,105252,0.0,0.0
2024-06-12 00:00:00+00:00,0.0003699999942909926,0.00042699999175965786,0.0003389999910723418,0.00037200000951997936,60541,0.0,0.0
2024-06-13 00:00:00+00:00,0.00037200000951997936,0.00037299998803064227,0.0003000000142492354,0.000311999989207834,14340,0.0,0.0
2024-06-14 00:00:00+00:00,0.000311999989207834,0.0003229999856557697,0.000155999994603917,0.000195999993593432,64723,0.0,0.0
2024-06-15 00:00:00+00:00,0.000195999993593432,0.00023700000019744039,0.00018200000340584666,0.00018200000340584666,26309,0.0,0.0
2024-06-16 00:00:00+00:00,0.00018200000340584666,0.0002610000083222985,0.00018200000340584666,0.00023700000019744039,23600,0.0,0.0
2024-06-17 00:00:00+00:00,0.00023700000019744039,0.0002749999985098839,0.00020300000323913991,0.0002640000020619482,33897,0.0,0.0
2024-06-18 00:00:00+00:00,0.0002640000020619482,0.0002690000110305846,0.00022200000239536166,0.00023200000578071922,19442,0.0,0.0
2024-06-19 00:00:00+00:00,0.00023200000578071922,0.00024199999461416155,0.00021300000662449747,0.00022000000171829015,11196,0.0,0.0
2024-06-20 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00018400000408291817,0.00018400000408291817,7855,0.0,0.0
2024-06-21 00:00:00+00:00,0.00018400000408291817,0.00019700000120792538,0.00017800000205170363,0.00017899999511428177,7372,0.0,0.0
