TIMESTAMP,FLY34108_OPEN_PRICE_USD,FLY34108_HIGH_PRICE_USD,FLY34108_LOW_PRICE_USD,FLY34108_CLOSE_PRICE_USD,FLY34108_VOLUME_USD,FLY34108_DIVIDENDS_USD,FLY34108_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,0.04309599846601486,0.04535700008273125,0.04275599867105484,0.04334099963307381,8844,0.0,0.0
2024-12-01 00:00:00+00:00,0.04334099963307381,0.045841000974178314,0.043118998408317566,0.045503001660108566,9075,0.0,0.0
2024-12-02 00:00:00+00:00,0.045503001660108566,0.045503001660108566,0.04245299845933914,0.043561000376939774,9541,0.0,0.0
2024-12-03 00:00:00+00:00,0.043561000376939774,0.04416099935770035,0.03738899901509285,0.04084499925374985,25778,0.0,0.0
2024-12-04 00:00:00+00:00,0.04084499925374985,0.04293899983167648,0.038656000047922134,0.039765000343322754,8485,0.0,0.0
2024-12-05 00:00:00+00:00,0.03976599872112274,0.041182998567819595,0.03733399882912636,0.03873400017619133,9061,0.0,0.0
2024-12-06 00:00:00+00:00,0.038947999477386475,0.039726998656988144,0.0372220017015934,0.03896399959921837,7647,0.0,0.0
2024-12-07 00:00:00+00:00,0.03894500061869621,0.040633998811244965,0.0389069989323616,0.04025299847126007,6428,0.0,0.0
2024-12-08 00:00:00+00:00,0.0403750017285347,0.04084699973464012,0.03854399919509888,0.03873300179839134,8165,0.0,0.0
2024-12-09 00:00:00+00:00,0.03873300179839134,0.03873300179839134,0.03373799845576286,0.03537699952721596,5277,0.0,0.0
2024-12-10 00:00:00+00:00,0.03537699952721596,0.03655200079083443,0.03386300057172775,0.03498400002717972,4462,0.0,0.0
2024-12-11 00:00:00+00:00,0.03502799943089485,0.03645800054073334,0.0341779999434948,0.03606799989938736,5320,0.0,0.0
2024-12-12 00:00:00+00:00,0.03606799989938736,0.03681100159883499,0.03443299978971481,0.03460700064897537,6575,0.0,0.0
2024-12-13 00:00:00+00:00,0.03460700064897537,0.03557100147008896,0.034244999289512634,0.03549199923872948,3942,0.0,0.0
2024-12-14 00:00:00+00:00,0.03548600152134895,0.03591100126504898,0.03380100056529045,0.03407000005245209,6115,0.0,0.0
2024-12-15 00:00:00+00:00,0.03407200053334236,0.03445899859070778,0.029556000605225563,0.030295999720692635,15482,0.0,0.0
2024-12-16 00:00:00+00:00,0.030136000365018845,0.030419999733567238,0.028891999274492264,0.028991999104619026,6211,0.0,0.0
2024-12-17 00:00:00+00:00,0.028991999104619026,0.02940800040960312,0.028119999915361404,0.02816700004041195,4727,0.0,0.0
2024-12-18 00:00:00+00:00,0.02816700004041195,0.028415000066161156,0.025572000071406364,0.025578999891877174,6346,0.0,0.0
2024-12-19 00:00:00+00:00,0.025578999891877174,0.026604000478982925,0.023830000311136246,0.024505000561475754,5381,0.0,0.0
2024-12-20 00:00:00+00:00,0.024505000561475754,0.02495500072836876,0.02250000089406967,0.024358000606298447,1970,0.0,0.0
2024-12-21 00:00:00+00:00,0.024358000606298447,0.024821000173687935,0.022822000086307526,0.023188000544905663,2303,0.0,0.0
2024-12-22 00:00:00+00:00,0.023188000544905663,0.023516999557614326,0.02250700071454048,0.02250700071454048,1276,0.0,0.0
2024-12-23 00:00:00+00:00,0.02250700071454048,0.023553000763058662,0.02250700071454048,0.023211000487208366,2386,0.0,0.0
2024-12-24 00:00:00+00:00,0.023211000487208366,0.023211000487208366,0.022662000730633736,0.023019999265670776,696,0.0,0.0
2024-12-25 00:00:00+00:00,0.023019999265670776,0.023502999916672707,0.022919999435544014,0.023051999509334564,2331,0.0,0.0
2024-12-26 00:00:00+00:00,0.023051999509334564,0.02339700050652027,0.02211499959230423,0.022379999980330467,1133,0.0,0.0
2024-12-27 00:00:00+00:00,0.022379999980330467,0.022526999935507774,0.020295999944210052,0.020542999729514122,5187,0.0,0.0
2024-12-28 00:00:00+00:00,0.020542999729514122,0.021477000787854195,0.020542999729514122,0.021463999524712563,441,0.0,0.0
2024-12-29 00:00:00+00:00,0.021463999524712563,0.021463999524712563,0.02027300000190735,0.02027300000190735,503,0.0,0.0
2024-12-30 00:00:00+00:00,0.02027300000190735,0.02041899971663952,0.018933000043034554,0.01933399960398674,4307,0.0,0.0
2024-12-31 00:00:00+00:00,0.01933399960398674,0.01933399960398674,0.018844999372959137,0.018844999372959137,2239,0.0,0.0
2025-01-01 00:00:00+00:00,0.018844999372959137,0.018991999328136444,0.018844999372959137,0.018933000043034554,137,0.0,0.0
2025-01-02 00:00:00+00:00,0.018933000043034554,0.019016999751329422,0.018567999824881554,0.018567999824881554,1059,0.0,0.0
2025-01-03 00:00:00+00:00,0.018567999824881554,0.018734000623226166,0.018397999927401543,0.018706999719142914,364,0.0,0.0
2025-01-04 00:00:00+00:00,0.018706999719142914,0.01882999949157238,0.018502000719308853,0.018588000908493996,478,0.0,0.0
2025-01-05 00:00:00+00:00,0.018588000908493996,0.018588000908493996,0.01816299930214882,0.018225999549031258,593,0.0,0.0
2025-01-06 00:00:00+00:00,0.018225999549031258,0.01892000064253807,0.018225999549031258,0.018611999228596687,1847,0.0,0.0
2025-01-07 00:00:00+00:00,0.018611999228596687,0.018611999228596687,0.016553999856114388,0.016553999856114388,2497,0.0,0.0
2025-01-08 00:00:00+00:00,0.016553999856114388,0.016675999388098717,0.0163199994713068,0.01649799942970276,253,0.0,0.0
2025-01-09 00:00:00+00:00,0.01649799942970276,0.016592999920248985,0.015863999724388123,0.015995999798178673,1033,0.0,0.0
2025-01-10 00:00:00+00:00,0.015995999798178673,0.01621199958026409,0.015675000846385956,0.0157260000705719,1301,0.0,0.0
2025-01-11 00:00:00+00:00,0.0157260000705719,0.0157260000705719,0.015323000028729439,0.015323000028729439,2020,0.0,0.0
2025-01-12 00:00:00+00:00,0.015323000028729439,0.015323000028729439,0.013833999633789062,0.013833999633789062,6142,0.0,0.0
2025-01-13 00:00:00+00:00,0.013833999633789062,0.013833999633789062,0.013243000023066998,0.01347300037741661,547,0.0,0.0
2025-01-14 00:00:00+00:00,0.01347300037741661,0.01361900009214878,0.013415000401437283,0.013464000076055527,1202,0.0,0.0
2025-01-15 00:00:00+00:00,0.013464000076055527,0.013464000076055527,0.012818999588489532,0.013170000165700912,1916,0.0,0.0
2025-01-16 00:00:00+00:00,0.013170000165700912,0.013195999898016453,0.012803999707102776,0.012803999707102776,1558,0.0,0.0
2025-01-17 00:00:00+00:00,0.012803999707102776,0.012849999591708183,0.012378999963402748,0.012415999546647072,1863,0.0,0.0
2025-01-18 00:00:00+00:00,0.012415999546647072,0.012415999546647072,0.011276000179350376,0.011276000179350376,3067,0.0,0.0
2025-01-19 00:00:00+00:00,0.011276000179350376,0.011384000070393085,0.011091000400483608,0.011272000148892403,129,0.0,0.0
2025-01-20 00:00:00+00:00,0.011272000148892403,0.011272000148892403,0.010847999714314938,0.010847999714314938,201,0.0,0.0
2025-01-21 00:00:00+00:00,0.010847999714314938,0.01093200035393238,0.010733000002801418,0.010733000002801418,1167,0.0,0.0
2025-01-22 00:00:00+00:00,0.010733000002801418,0.01083999965339899,0.010733000002801418,0.010766999796032906,183,0.0,0.0
2025-01-23 00:00:00+00:00,0.010766999796032906,0.010766999796032906,0.010487999767065048,0.010742999613285065,1738,0.0,0.0
2025-01-24 00:00:00+00:00,0.010742999613285065,0.010742999613285065,0.010518000461161137,0.010518000461161137,258,0.0,0.0
2025-01-25 00:00:00+00:00,0.010518000461161137,0.010584999807178974,0.010518000461161137,0.010584999807178974,214,0.0,0.0
2025-01-26 00:00:00+00:00,0.010584999807178974,0.010584999807178974,0.010228999890387058,0.010228999890387058,282,0.0,0.0
2025-01-27 00:00:00+00:00,0.010228999890387058,0.010228999890387058,0.009836999699473381,0.009996999986469746,403,0.0,0.0
2025-01-28 00:00:00+00:00,0.009996999986469746,0.01025800034403801,0.009875000454485416,0.009875000454485416,873,0.0,0.0
2025-01-29 00:00:00+00:00,0.009875000454485416,0.00989499967545271,0.00980400014668703,0.009854000061750412,125,0.0,0.0
2025-01-30 00:00:00+00:00,0.009854000061750412,0.009949999861419201,0.00965999998152256,0.00965999998152256,1762,0.0,0.0
2025-01-31 00:00:00+00:00,0.00965999998152256,0.00965999998152256,0.009429000318050385,0.009429000318050385,305,0.0,0.0
2025-02-01 00:00:00+00:00,0.009429000318050385,0.009429000318050385,0.009188000112771988,0.009188000112771988,123,0.0,0.0
2025-02-02 00:00:00+00:00,0.009188000112771988,0.009188000112771988,0.008437000215053558,0.008437000215053558,234,0.0,0.0
2025-02-03 00:00:00+00:00,0.008437000215053558,0.008438000455498695,0.00774300005286932,0.008438000455498695,463,0.0,0.0
2025-02-04 00:00:00+00:00,0.008438000455498695,0.008438000455498695,0.007761000189930201,0.007761000189930201,109,0.0,0.0
2025-02-05 00:00:00+00:00,0.007761000189930201,0.007814000360667706,0.007668000180274248,0.00774300005286932,92,0.0,0.0
2025-02-06 00:00:00+00:00,0.00774300005286932,0.007973999716341496,0.00774300005286932,0.007805999834090471,119,0.0,0.0
2025-02-07 00:00:00+00:00,0.007805999834090471,0.007949000224471092,0.007805999834090471,0.007829000242054462,253,0.0,0.0
