,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.021816352278732867,0.13806826872014402,0.13325477040501807,0.06779549469268499,6445563.636276662,2373.1941154524434,2290.456942708333,0.06414489178917626,-0.17395403634965104
1,0.007218089952426968,0.0845062521486157,0.07828036395764339,0.040549694358412526,2132559.69852566,1452.5406407577857,1345.526356686828,0.03831870514524873,0.7770738755272178
2,0.0130827122289685,0.11344891948723144,0.1077554234954994,0.0415587755450085,3865248.2055870336,1950.0249437659895,1852.162009408603,0.039841147393904264,0.6242896005485311
3,0.019956307013947367,0.14060317027263428,0.13374283515532084,0.05346339194018083,5896017.365675915,2416.7648725701247,2298.8455763888887,0.05117531558450023,0.38163978203693033
4,0.08248344648366623,0.26230120465809464,0.25517342564157913,0.07763784653102752,24369460.23782627,4508.58033475611,4386.064094422043,0.07507517028827222,0.014127002187489504
5,0.0578866401055887,0.24058317563592224,0.23702788095002728,0.08504728193988641,26000110.488999236,5098.749535324824,5023.4011944444455,0.08236855837365073,-1.0146506394803885
6,0.0021029529731286666,0.045082508722210396,0.04031732907487293,0.03253889893915216,3144479.0170958657,1743.2819855006576,1559.0186424731185,0.03128488343577717,0.5574743085522845
7,0.007919847404771566,0.0870824606993359,0.08500695670205653,0.08472603552110049,11842305.285775632,3367.3667129565565,3287.10970094086,0.08071376554914816,-0.015485016736372976
8,0.0035534475156066662,0.05959518559762891,0.055795602484705,0.08120859015451803,10943323.50976848,3307.2029220531126,3096.3470424107145,0.07731285117428449,-0.7528423526760823
9,0.001843222817332,0.04288999434158917,0.039040603129893665,0.0593406893321756,6476054.653107497,2542.273807837057,2314.1038222446236,0.0565524271244601,0.22627284193152178
10,0.0022891447972123,0.0478042689631911,0.04634951269158416,0.07327725931194477,8703472.174398245,2947.652758309147,2857.9511701388888,0.06983896791955661,-0.3918950627515602
11,0.003703573169551533,0.06076093187341616,0.0593141031808642,0.12437458771886513,14081223.705353355,3746.5726721024416,3657.359970598118,0.11670652415271261,-0.23890332705450743
Mean,0.01865464472841111,0.11022719509333449,0.10592156723908873,0.06845987883207975,10324984.831532488,2954.517108448854,2830.6955435721225,0.06527776732755763,-0.0005710853553822804
