TIMESTAMP,BABYPEPE_OPEN_PRICE_USD,BABYPEPE_HIGH_PRICE_USD,BABYPEPE_LOW_PRICE_USD,BABYPEPE_CLOSE_PRICE_USD,BABYPEPE_VOLUME_USD,BABYPEPE_DIVIDENDS_USD,BABYPEPE_STOCK_SPLITS_USD
2023-06-26 00:00:00+00:00,,,,0.0,62396,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,114862,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,59817,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,111462,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,49790,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,44147,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,26836,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,78700,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,26569,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,17927,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,36316,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,29924,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,113182,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,48930,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,8190,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,5539,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,25457,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,19230,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,37786,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,18744,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,26049,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,11017,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,7261,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,8154,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,13989,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,4595,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,18447,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,19189,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,5505,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,5639,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,4363,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,10894,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,16371,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,4039,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,7035,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,14018,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,6873,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,9999,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,3047,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,17647,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,6441,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,15185,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,19400,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,24392,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,29504,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,22447,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,2041,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,7442,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,2751,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,13903,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,3280,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,11046,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,2021,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,14734,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,6896,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,5073,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,4283,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,9634,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,1629,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,15789,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,116770,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,43715,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,50950,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,12718,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,13478,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,6445,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,3353,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,3479,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,16396,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,15974,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,12580,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,4312,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,4885,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,7121,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,9331,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,1836,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,588,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,271,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,2797,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,302,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,747,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,2390,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,2758,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,3940,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,314,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,9897,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,984,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,696,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,1273,0.0,0.0
