,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.01795044227217792,0.13397926060468435,0.10847030706726338,0.06194419006980596,3054855.2770295683,1747.8144286592808,1415.0395937500002,0.03992221744034082,0.44360805581860197
1,0.005396848582004844,0.07346324647063213,0.06002255473949036,0.03741597413499729,959232.2335774114,979.4040195840588,800.2141910282259,0.023149998363448374,0.8997271098911701
Mean,0.011673645427091381,0.10372125353765824,0.08424643090337687,0.04968008210240163,2007043.75530349,1363.6092241216697,1107.626892389113,0.031536107901894594,0.671667582854886
