TIMESTAMP,SWASH_OPEN_PRICE_USD,SWASH_HIGH_PRICE_USD,SWASH_LOW_PRICE_USD,SWASH_CLOSE_PRICE_USD,SWASH_VOLUME_USD,SWASH_DIVIDENDS_USD,SWASH_STOCK_SPLITS_USD
2021-10-31 00:00:00+00:00,0.3823370039463043,0.9707469940185547,0.3591090142726898,0.5641130208969116,138483490,0.0,0.0
2021-11-01 00:00:00+00:00,0.5600879788398743,0.6977109909057617,0.5337910056114197,0.5705909729003906,34894880,0.0,0.0
2021-11-02 00:00:00+00:00,0.5706549882888794,0.61040198802948,0.36489298939704895,0.4197939932346344,22669599,0.0,0.0
2021-11-03 00:00:00+00:00,0.41979798674583435,0.4532969892024994,0.3786120116710663,0.38126200437545776,11578612,0.0,0.0
2021-11-04 00:00:00+00:00,0.3814559876918793,0.4079909920692444,0.33510100841522217,0.3396100103855133,8187165,0.0,0.0
2021-11-05 00:00:00+00:00,0.3395470082759857,0.3766869902610779,0.3034040033817291,0.37132400274276733,8070961,0.0,0.0
2021-11-06 00:00:00+00:00,0.37115898728370667,0.434578001499176,0.3436470031738281,0.36004000902175903,9135487,0.0,0.0
2021-11-07 00:00:00+00:00,0.36002498865127563,0.3804369866847992,0.3387260138988495,0.3460569977760315,4142485,0.0,0.0
2021-11-08 00:00:00+00:00,0.3458000123500824,0.3492879867553711,0.31564798951148987,0.3258279860019684,4386655,0.0,0.0
2021-11-09 00:00:00+00:00,0.32495999336242676,0.35999399423599243,0.3202899992465973,0.3269380033016205,4230211,0.0,0.0
2021-11-10 00:00:00+00:00,0.326664000749588,0.3564020097255707,0.30668899416923523,0.32186999917030334,4612755,0.0,0.0
2021-11-11 00:00:00+00:00,0.32057899236679077,0.3750239908695221,0.3153960108757019,0.35581400990486145,6158012,0.0,0.0
2021-11-12 00:00:00+00:00,0.35378900170326233,0.46929800510406494,0.3449549973011017,0.41890600323677063,10046275,0.0,0.0
2021-11-13 00:00:00+00:00,0.4170379936695099,0.4690279960632324,0.3861910104751587,0.3979249894618988,6892592,0.0,0.0
2021-11-14 00:00:00+00:00,0.4052169919013977,0.4284690022468567,0.3686710000038147,0.37938499450683594,3867278,0.0,0.0
2021-11-15 00:00:00+00:00,0.37813600897789,0.431441992521286,0.36903300881385803,0.3936220109462738,5236543,0.0,0.0
