TIMESTAMP,RESCUE36526_OPEN_PRICE_USD,RESCUE36526_HIGH_PRICE_USD,RESCUE36526_LOW_PRICE_USD,RESCUE36526_CLOSE_PRICE_USD,RESCUE36526_VOLUME_USD,RESCUE36526_DIVIDENDS_USD,RESCUE36526_STOCK_SPLITS_USD
2025-05-16 00:00:00+00:00,0.009390000253915787,0.009616999886929989,0.009358000010251999,0.009472999721765518,85830,0.0,0.0
2025-05-17 00:00:00+00:00,0.009472999721765518,0.00963400024920702,0.009384999983012676,0.009479999542236328,89469,0.0,0.0
2025-05-18 00:00:00+00:00,0.009479999542236328,0.009631000459194183,0.009399999864399433,0.009592000395059586,88581,0.0,0.0
2025-05-19 00:00:00+00:00,0.009592000395059586,0.02028699964284897,0.009364999830722809,0.020034000277519226,86726,0.0,0.0
2025-05-20 00:00:00+00:00,0.020034000277519226,0.020277999341487885,0.019644999876618385,0.020136000588536263,94740,0.0,0.0
2025-05-21 00:00:00+00:00,0.020136000588536263,0.028356999158859253,0.019703999161720276,0.02830200083553791,90754,0.0,0.0
2025-05-22 00:00:00+00:00,0.02830200083553791,0.04667000100016594,0.027969999238848686,0.04666199907660484,112013,0.0,0.0
2025-05-23 00:00:00+00:00,0.04666199907660484,0.06976500153541565,0.04614799842238426,0.0697610005736351,110335,0.0,0.0
2025-05-24 00:00:00+00:00,0.0697610005736351,0.07867699861526489,0.06872300058603287,0.07697100192308426,98153,0.0,0.0
2025-05-25 00:00:00+00:00,0.07697100192308426,0.08614800125360489,0.07697100192308426,0.08547300100326538,76960,0.0,0.0
2025-05-26 00:00:00+00:00,0.08547300100326538,0.10132800042629242,0.01006999984383583,0.10073799639940262,77303,0.0,0.0
2025-05-27 00:00:00+00:00,0.10073799639940262,0.10145799815654755,0.0985260009765625,0.09945899993181229,105683,0.0,0.0
2025-05-28 00:00:00+00:00,0.09945899993181229,0.10152500122785568,0.09817899763584137,0.10012800246477127,89183,0.0,0.0
2025-05-29 00:00:00+00:00,0.10012800246477127,0.10948099941015244,0.09701500087976456,0.10773299634456635,78800,0.0,0.0
2025-05-30 00:00:00+00:00,0.10773299634456635,0.1724970042705536,0.07972099632024765,0.17103299498558044,64855,0.0,0.0
2025-05-31 00:00:00+00:00,0.17103299498558044,0.17310099303722382,0.17014600336551666,0.17106500267982483,71830,0.0,0.0
2025-06-01 00:00:00+00:00,0.17106527090072632,0.17339468002319336,0.16821180284023285,0.17288710176944733,72892,0.0,0.0
